Language,Subject,Grapheme,L,u,v,BerlinKay
English,4378,T,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,4378,U,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,4378,V,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,4378,W,72.530001127448,-63.406486809027,81.0861247254546,Green
English,4378,X,37.5534673895087,55.9591005834543,31.5836191342031,Brown
English,4378,Y,90.3425983681555,10.9885462250608,60.7879819239822,Yellow
English,4378,Z,0,0,0,Black
English,4541,A,53.484183785248,175.364684555026,37.8001664225153,Red
English,4541,B,15.8379161271096,-3.65313322957258,-49.2321896028992,Blue
English,4541,C,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,4541,D,59.2759634385934,42.2295957283174,59.460575168255,Orange
English,4541,E,15.8379161271096,-3.65313322957258,-49.2321896028992,Blue
English,4541,F,36.1536771853988,-34.5390916383445,44.1696304815927,Green
English,4541,H,83.7799610439689,-22.4880925299176,-16.1558745084908,Blue
English,4541,I,100,3.60822483003176e-14,0,White
English,4541,J,20.5093454680551,10.1061431320304,-61.270818956904,Purple
English,4541,K,62.8939833916534,51.6451540667933,-61.5072095850308,Pink
English,4541,L,70.8746940117447,44.7375843247334,69.7831674913883,Orange
English,4541,M,25.681533305254,84.2049680527698,18.1505290764431,Red
English,4541,N,67.4302671445919,101.589972692024,44.3802063598571,Orange
English,4541,O,100,3.60822483003176e-14,0,White
English,4541,P,53.484183785248,175.364684555026,37.8001664225153,Red
English,4541,Q,29.891501474873,41.7806851250195,-53.4303983024014,Purple
English,4541,R,36.1536771853988,-34.5390916383445,44.1696304815927,Green
English,4541,S,25.681533305254,84.2049680527698,18.1505290764431,Red
English,4541,T,0,0,0,Black
English,4541,V,69.6080844432367,96.4335220556687,65.2253384095396,Orange
English,4541,W,96.5374896142362,0,-6.9665793411004e-14,White
English,4541,Y,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,5084,A,32.2407492302177,-9.66059513497557,-130.192966276681,Blue
English,5084,B,47.7849523714746,-17.8053776814676,-101.125273682917,Blue
English,5084,C,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,5084,I,53.484183785248,175.364684555026,37.8001664225153,Red
English,5084,N,60.5023085717221,84.5667758073912,-108.14653950787,Purple
English,5084,R,51.8750833532069,4.21738712421903,56.8364714562217,Brown
English,5615,A,24.9236991589903,-7.46811946340464,-100.645623987401,Blue
English,5615,B,53.484183785248,175.364684555026,37.8001664225153,Red
English,5615,D,47.2433535975566,138.667884336048,19.7990197962944,Red
English,5615,E,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,5615,H,50.5362298747847,-43.4481810680305,55.5628423285373,Green
English,5615,K,52.4184970914419,-25.4053124502217,-48.3445061182237,Blue
English,5615,L,59.2759634385934,42.2295957283174,59.460575168255,Orange
English,5615,M,59.2759634385934,42.2295957283174,59.460575168255,Orange
English,5615,P,56.1775261736128,132.048325737302,-23.9175680810904,Pink
English,5615,R,46.1694046045359,-44.1075271084152,56.4060339002278,Green
English,5615,S,70.8746940117447,44.7375843247334,69.7831674913883,Orange
English,5615,T,47.2433535975566,138.667884336048,19.7990197962944,Red
English,5615,X,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,5615,Z,59.2759634385934,42.2295957283174,59.460575168255,Orange
English,6886,C,56.1068135290404,86.7569051573103,47.6558303453596,Orange
English,6886,D,37.5534673895087,55.9591005834543,31.5836191342031,Brown
English,6886,E,31.2291244354632,-14.3028253689224,-3.08299918326941,Grey
English,6886,F,53.484183785248,175.364684555026,37.8001664225153,Red
English,6886,G,50.5362298747847,-43.4481810680305,55.5628423285373,Green
English,6886,H,37.5534673895087,55.9591005834543,31.5836191342031,Brown
English,6886,J,72.4600131208335,-49.8319933461595,-67.032047650142,Blue
English,6886,K,56.1068135290404,86.7569051573103,47.6558303453596,Orange
English,6886,L,53.484183785248,175.364684555026,37.8001664225153,Red
English,6886,O,75.0053871869809,21.8050971921142,32.0718524810983,Brown
English,6886,P,56.1068135290404,86.7569051573103,47.6558303453596,Orange
English,6886,Q,81.180025940917,-59.5740877919944,0.598429696454224,Blue
English,6886,R,53.484183785248,175.364684555026,37.8001664225153,Red
English,6886,S,31.2291244354632,-14.3028253689224,-3.08299918326941,Grey
English,6886,U,29.891501474873,41.7806851250195,-53.4303983024014,Purple
English,6886,V,62.8939833916534,51.6451540667933,-61.5072095850308,Pink
English,6886,W,47.7849523714746,-17.8053776814676,-101.125273682917,Blue
English,6886,X,0,0,0,Black
English,7472,A,72.530001127448,-63.406486809027,81.0861247254546,Green
English,7472,B,73.4222436866115,30.8133269820014,-39.405010443081,Purple
English,7472,C,72.530001127448,-63.406486809027,81.0861247254546,Green
English,7472,D,47.7849523714746,-17.8053776814676,-101.125273682917,Blue
English,7472,E,31.2291244354632,-14.3028253689224,-3.08299918326941,Grey
English,7472,F,37.5534673895087,55.9591005834543,31.5836191342031,Brown
English,7472,G,50.5362298747847,-43.4481810680305,55.5628423285373,Green
English,7472,H,37.5534673895087,55.9591005834543,31.5836191342031,Brown
English,7472,I,91.1505313863457,7.02341849646033,44.4090361008554,Yellow
English,7472,J,59.2759634385934,42.2295957283174,59.460575168255,Orange
English,7472,K,30.8253879858165,-0.670619819340094,-58.1640561272841,Blue
English,7472,L,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,7472,M,53.484183785248,175.364684555026,37.8001664225153,Red
English,7472,N,59.2759634385934,42.2295957283174,59.460575168255,Orange
English,7472,O,93.7451493035917,10.1114729452804,16.7944915463094,White
English,7472,P,69.7851338134956,52.1528207409902,-66.6945976698736,Pink
English,7472,Q,30.8253879858165,-0.670619819340094,-58.1640561272841,Blue
English,7472,R,32.935648153924,13.01300979969,-67.6014538986076,Purple
English,7472,S,30.8253879858165,-0.670619819340094,-58.1640561272841,Blue
English,7472,T,53.484183785248,175.364684555026,37.8001664225153,Red
English,7472,U,73.392515007863,7.72071724899955,51.1489334298934,Yellow
English,7472,V,44.413560147816,0,-3.20508221030917e-14,Grey
English,7472,W,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,7472,X,44.413560147816,0,-3.20508221030917e-14,Grey
English,7472,Y,90.3425983681555,10.9885462250608,60.7879819239822,Yellow
English,7472,Z,15.8379161271096,-3.65313322957258,-49.2321896028992,Blue
English,7531,A,47.2433535975566,138.667884336048,19.7990197962944,Red
English,7531,B,72.530001127448,-63.406486809027,81.0861247254546,Green
English,7531,C,52.4184970914419,-25.4053124502217,-48.3445061182237,Blue
English,7531,D,72.530001127448,-63.406486809027,81.0861247254546,Green
English,7531,E,24.9236991589903,-7.46811946340464,-100.645623987401,Blue
English,7531,F,47.2433535975566,138.667884336048,19.7990197962944,Red
English,7531,G,72.530001127448,-63.406486809027,81.0861247254546,Green
English,7531,H,32.2407492302177,-9.66059513497557,-130.192966276681,Blue
English,7531,I,98.6478133943511,2.84344418479858,0.612909398897803,White
English,7531,J,73.392515007863,7.72071724899955,51.1489334298934,Yellow
English,7531,K,76.5043553357898,-25.598862045633,81.4417697943035,Green
English,7531,L,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,7531,M,47.2433535975566,138.667884336048,19.7990197962944,Red
English,7531,N,70.8746940117447,44.7375843247334,69.7831674913883,Orange
English,7531,O,32.2407492302177,-9.66059513497557,-130.192966276681,Blue
English,7531,P,75.6279796453472,-45.9899860652166,18.2994734272872,Green
English,7531,Q,39.6642473738306,29.4031968695253,-105.423502188472,Purple
English,7531,R,53.484183785248,175.364684555026,37.8001664225153,Red
English,7531,S,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,7531,T,73.392515007863,7.72071724899955,51.1489334298934,Yellow
English,7531,U,32.2407492302177,-9.66059513497557,-130.192966276681,Blue
English,7531,V,43.4540831489566,30.00515381198,-94.2970951240535,Purple
English,7531,W,24.9236991589903,-7.46811946340464,-100.645623987401,Blue
English,7531,X,0,0,0,Black
English,7531,Y,39.2828741443653,107.916170947558,23.2615205954897,Red
English,7531,Z,61.8311679279895,57.6015964502802,48.6486780577356,Orange
English,7552,A,67.4302671445919,101.589972692024,44.3802063598571,Orange
English,7552,B,45.331299045819,-1.25431739793652,-89.5771380141811,Blue
English,7552,C,67.3898081341789,91.0256562271048,27.4309095650696,Pink
English,7552,D,15.8379161271096,-3.65313322957258,-49.2321896028992,Blue
English,7552,E,88.3721965118901,-80.3201756059368,75.0334484419045,Green
English,7552,F,53.484183785248,175.364684555026,37.8001664225153,Red
English,7552,G,86.4912106325269,-45.5256246319245,58.2195397172345,Green
English,7552,H,67.4302671445919,101.589972692024,44.3802063598571,Orange
English,7552,I,53.484183785248,175.364684555026,37.8001664225153,Red
English,7552,J,72.4600131208335,-49.8319933461595,-67.032047650142,Blue
English,7552,K,67.4302671445919,101.589972692024,44.3802063598571,Orange
English,7552,L,62.3754532243208,123.929544444162,38.3751145321148,Red
English,7552,M,62.8939833916534,51.6451540667933,-61.5072095850308,Pink
English,7552,N,53.484183785248,175.364684555026,37.8001664225153,Red
English,7552,O,90.3425983681555,10.9885462250608,60.7879819239822,Yellow
English,7552,P,69.7851338134956,52.1528207409902,-66.6945976698736,Pink
English,7552,Q,100,3.60822483003176e-14,0,White
English,7552,R,67.3898081341789,91.0256562271048,27.4309095650696,Pink
English,7552,S,72.530001127448,-63.406486809027,81.0861247254546,Green
English,7552,T,0,0,0,Black
English,7552,U,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,7552,V,60.5023085717221,84.5667758073912,-108.14653950787,Purple
English,7552,W,100,3.60822483003176e-14,0,White
English,7552,X,0,0,0,Black
English,7552,Y,90.3425983681555,10.9885462250608,60.7879819239822,Yellow
English,7552,Z,0,0,0,Black
English,7700,A,53.484183785248,175.364684555026,37.8001664225153,Red
English,7700,B,32.2407492302177,-9.66059513497557,-130.192966276681,Blue
English,7700,C,69.6080844432367,96.4335220556687,65.2253384095396,Orange
English,7700,D,37.5534673895087,55.9591005834543,31.5836191342031,Brown
English,7700,E,72.530001127448,-63.406486809027,81.0861247254546,Green
English,7700,F,69.6080844432367,96.4335220556687,65.2253384095396,Orange
English,7700,G,46.1694046045359,-44.1075271084152,56.4060339002278,Green
English,7700,H,45.331299045819,-1.25431739793652,-89.5771380141811,Blue
English,7700,I,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,7700,J,56.1775261736128,132.048325737302,-23.9175680810904,Pink
English,7700,K,53.484183785248,175.364684555026,37.8001664225153,Red
English,7700,L,61.8311679279895,57.6015964502802,48.6486780577356,Orange
English,7700,M,42.2388424705824,18.3734645069194,-112.95490668605,Purple
English,7700,N,32.2407492302177,-9.66059513497557,-130.192966276681,Blue
English,7700,O,32.2407492302177,-9.66059513497557,-130.192966276681,Blue
English,7700,P,39.6642473738306,29.4031968695253,-105.423502188472,Purple
English,7700,Q,73.392515007863,7.72071724899955,51.1489334298934,Yellow
English,7700,R,53.484183785248,175.364684555026,37.8001664225153,Red
English,7700,S,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,7700,T,32.2407492302177,-9.66059513497557,-130.192966276681,Blue
English,7700,U,53.7251287759358,40.5143644247789,-80.0873873831268,Purple
English,7700,V,39.6642473738306,29.4031968695253,-105.423502188472,Purple
English,7700,W,39.6642473738306,29.4031968695253,-105.423502188472,Purple
English,7700,X,39.2828741443653,107.916170947558,23.2615205954897,Red
English,7700,Y,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,7700,Z,29.891501474873,41.7806851250195,-53.4303983024014,Purple
English,7772,A,53.484183785248,175.364684555026,37.8001664225153,Red
English,7772,B,14.7177812066563,-4.41002547761507,-59.4326012284432,Blue
English,7772,C,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,7772,D,57.7860064088426,151.522169679508,45.4557204044522,Red
English,7772,E,0,0,0,Black
English,7772,F,57.7860064088426,151.522169679508,45.4557204044522,Red
English,7772,G,36.1536771853988,-34.5390916383445,44.1696304815927,Green
English,7772,H,52.8206036710437,-9.17259186658442,-14.8729895142063,Grey
English,7772,I,52.8206036710437,-9.17259186658442,-14.8729895142063,Grey
English,7772,J,47.7849523714746,-17.8053776814676,-101.125273682917,Blue
English,7772,K,0,0,0,Black
English,7772,L,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,7772,M,15.8379161271096,-3.65313322957258,-49.2321896028992,Blue
English,7772,N,50.5362298747847,-43.4481810680305,55.5628423285373,Green
English,7772,O,45.331299045819,-1.25431739793652,-89.5771380141811,Blue
English,7772,P,15.8379161271096,-3.65313322957258,-49.2321896028992,Blue
English,7772,Q,15.8379161271096,-3.65313322957258,-49.2321896028992,Blue
English,7772,R,0,0,0,Black
English,7772,S,0,0,0,Black
English,7772,T,36.1536771853988,-34.5390916383445,44.1696304815927,Green
English,7772,U,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,7772,V,57.7860064088426,151.522169679508,45.4557204044522,Red
English,7772,W,0,0,0,Black
English,7772,X,0,0,0,Black
English,7772,Y,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,7772,Z,47.7849523714746,-17.8053776814676,-101.125273682917,Blue
English,8551,A,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,8551,B,52.4184970914419,-25.4053124502217,-48.3445061182237,Blue
English,8551,C,60.5023085717221,84.5667758073912,-108.14653950787,Purple
English,8551,D,59.3067939846804,-33.2631732112211,-102.214043698892,Blue
English,8551,E,24.9236991589903,-7.46811946340464,-100.645623987401,Blue
English,8551,F,47.7849523714746,-17.8053776814676,-101.125273682917,Blue
English,8551,G,72.530001127448,-63.406486809027,81.0861247254546,Green
English,8551,H,25.681533305254,84.2049680527698,18.1505290764431,Red
English,8551,I,100,3.60822483003176e-14,0,White
English,8551,J,14.7177812066563,-4.41002547761507,-59.4326012284432,Blue
English,8551,K,28.244751354346,92.6092829887444,19.9620939536769,Red
English,8551,L,24.9236991589903,-7.46811946340464,-100.645623987401,Blue
English,8551,M,69.7851338134956,52.1528207409902,-66.6945976698736,Pink
English,8551,N,25.681533305254,84.2049680527698,18.1505290764431,Red
English,8551,O,53.484183785248,175.364684555026,37.8001664225153,Red
English,8551,P,62.8939833916534,51.6451540667933,-61.5072095850308,Pink
English,8551,Q,53.484183785248,175.364684555026,37.8001664225153,Red
English,8551,R,25.681533305254,84.2049680527698,18.1505290764431,Red
English,8551,S,53.484183785248,175.364684555026,37.8001664225153,Red
English,8551,T,15.8379161271096,-3.65313322957258,-49.2321896028992,Blue
English,8551,U,43.8886656568354,61.3099064155807,30.7471334830852,Brown
English,8551,V,20.5093454680551,10.1061431320304,-61.270818956904,Purple
English,8551,W,72.4600131208335,-49.8319933461595,-67.032047650142,Blue
English,8551,X,0,0,0,Black
English,8551,Y,25.681533305254,84.2049680527698,18.1505290764431,Red
English,8587,A,39.2828741443653,107.916170947558,23.2615205954897,Red
English,8587,B,24.9236991589903,-7.46811946340464,-100.645623987401,Blue
English,8587,C,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,8587,D,24.9236991589903,-7.46811946340464,-100.645623987401,Blue
English,8587,E,50.5362298747847,-43.4481810680305,55.5628423285373,Green
English,8587,H,37.5534673895087,55.9591005834543,31.5836191342031,Brown
English,8587,R,53.484183785248,175.364684555026,37.8001664225153,Red
English,8587,S,39.2828741443653,107.916170947558,23.2615205954897,Red
English,8587,X,0,0,0,Black
English,8902,A,39.2828741443653,107.916170947558,23.2615205954897,Red
English,8902,B,30.8253879858165,-0.670619819340094,-58.1640561272841,Blue
English,8902,C,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,8902,D,75.0298400554407,75.3591815983382,73.7823406653885,Orange
English,8902,E,72.530001127448,-63.406486809027,81.0861247254546,Green
English,8902,F,57.7860064088426,151.522169679508,45.4557204044522,Red
English,8902,G,57.7860064088426,151.522169679508,45.4557204044522,Red
English,8902,H,43.4540831489566,30.00515381198,-94.2970951240535,Purple
English,8902,I,53.484183785248,175.364684555026,37.8001664225153,Red
English,8902,J,39.6642473738306,29.4031968695253,-105.423502188472,Purple
English,8902,K,44.9368145274019,93.253731767522,-32.4980229151277,Pink
English,8902,L,36.1536771853988,-34.5390916383445,44.1696304815927,Green
English,8902,M,25.681533305254,84.2049680527698,18.1505290764431,Red
English,8902,N,0,0,0,Black
English,8902,O,69.6080844432367,96.4335220556687,65.2253384095396,Orange
English,8902,P,20.5093454680551,10.1061431320304,-61.270818956904,Purple
English,8902,Q,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,8902,R,29.891501474873,41.7806851250195,-53.4303983024014,Purple
English,8902,S,15.8379161271096,-3.65313322957258,-49.2321896028992,Blue
English,8902,T,36.1536771853988,-34.5390916383445,44.1696304815927,Green
English,8902,U,47.7849523714746,-17.8053776814676,-101.125273682917,Blue
English,8902,V,20.5093454680551,10.1061431320304,-61.270818956904,Purple
English,8902,W,56.1068135290404,86.7569051573103,47.6558303453596,Orange
English,8902,X,57.7860064088426,151.522169679508,45.4557204044522,Red
English,8902,Y,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,8902,Z,25.681533305254,84.2049680527698,18.1505290764431,Red
English,9835,A,53.484183785248,175.364684555026,37.8001664225153,Red
English,9835,B,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,9835,C,39.2828741443653,107.916170947558,23.2615205954897,Red
English,9835,D,53.585013452169,0,0,Grey
English,9835,E,81.180025940917,-59.5740877919944,0.598429696454224,Blue
English,9835,F,31.2291244354632,-14.3028253689224,-3.08299918326941,Grey
English,9835,G,37.6704361435912,92.1414175716915,19.8612447395218,Red
English,9835,H,42.2190315125643,-10.6190032872537,36.0017465845528,Green
English,9835,I,73.392515007863,7.72071724899955,51.1489334298934,Yellow
English,9835,J,15.8379161271096,-3.65313322957258,-49.2321896028992,Blue
English,9835,K,90.3425983681555,10.9885462250608,60.7879819239822,Yellow
English,9835,L,54.9907407950851,8.50976281804294,-82.0817909884765,Purple
English,9835,M,36.1536771853988,-34.5390916383445,44.1696304815927,Green
English,9835,N,61.8311679279895,57.6015964502802,48.6486780577356,Orange
English,9835,O,73.392515007863,7.72071724899955,51.1489334298934,Yellow
English,9835,P,73.4222436866115,30.8133269820014,-39.405010443081,Purple
English,9835,Q,32.935648153924,13.01300979969,-67.6014538986076,Purple
English,9835,R,44.9368145274019,93.253731767522,-32.4980229151277,Pink
English,9835,S,42.2190315125643,-10.6190032872537,36.0017465845528,Green
English,9835,T,15.8379161271096,-3.65313322957258,-49.2321896028992,Blue
English,9835,U,51.8750833532069,4.21738712421903,56.8364714562217,Brown
English,9835,V,32.935648153924,13.01300979969,-67.6014538986076,Purple
English,9835,W,79.1555481057371,-33.5602828559918,-31.507764590197,Blue
English,9835,X,54.9907407950851,8.50976281804294,-82.0817909884765,Purple
English,9835,Y,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,9835,Z,0,0,0,Black
English,10504,A,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,10504,B,56.1775261736128,132.048325737302,-23.9175680810904,Pink
English,10504,C,87.2413730956733,-77.1502955526328,56.8900106753288,Green
English,10504,D,79.1555481057371,-33.5602828559918,-31.507764590197,Blue
English,10504,E,69.6080844432367,96.4335220556687,65.2253384095396,Orange
English,10504,F,61.8311679279895,57.6015964502802,48.6486780577356,Orange
English,10504,G,50.5362298747847,-43.4481810680305,55.5628423285373,Green
English,10504,H,44.9368145274019,93.253731767522,-32.4980229151277,Pink
English,10504,I,15.8379161271096,-3.65313322957258,-49.2321896028992,Blue
English,10504,J,53.5173238075761,83.4072041773838,17.9785696689262,Pink
English,10504,K,59.2759634385934,42.2295957283174,59.460575168255,Orange
English,10504,L,15.8379161271096,-3.65313322957258,-49.2321896028992,Blue
English,10504,M,15.8379161271096,-3.65313322957258,-49.2321896028992,Blue
English,10504,N,50.5362298747847,-43.4481810680305,55.5628423285373,Green
English,10504,O,100,3.60822483003176e-14,0,White
English,10504,P,88.8058536501852,-61.1865555693984,105.619033963452,Green
English,10504,Q,83.7799610439689,-22.4880925299176,-16.1558745084908,Blue
English,10504,R,30.8253879858165,-0.670619819340094,-58.1640561272841,Blue
English,10504,S,53.484183785248,175.364684555026,37.8001664225153,Red
English,10504,T,56.1068135290404,86.7569051573103,47.6558303453596,Orange
English,10504,U,59.2759634385934,42.2295957283174,59.460575168255,Orange
English,10504,V,32.7136127446017,45.7252759461737,-58.4748598301052,Purple
English,10504,W,51.8750833532069,4.21738712421903,56.8364714562217,Brown
English,10504,X,53.585013452169,0,0,Grey
English,10504,Y,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,10504,Z,29.891501474873,41.7806851250195,-53.4303983024014,Purple
English,12329,A,53.484183785248,175.364684555026,37.8001664225153,Red
English,12329,B,32.2407492302177,-9.66059513497557,-130.192966276681,Blue
English,12329,C,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,12329,D,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,12329,E,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,12329,F,72.530001127448,-63.406486809027,81.0861247254546,Green
English,12329,G,54.6281862975425,-17.5134639329659,57.2522089095643,Green
English,12329,H,70.8746940117447,44.7375843247334,69.7831674913883,Orange
English,12329,I,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,12329,J,76.5043553357898,-25.598862045633,81.4417697943035,Green
English,12329,K,72.530001127448,-63.406486809027,81.0861247254546,Green
English,12329,L,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,12329,M,54.6281862975425,-17.5134639329659,57.2522089095643,Green
English,12329,N,72.530001127448,-63.406486809027,81.0861247254546,Green
English,12329,O,62.8939833916534,51.6451540667933,-61.5072095850308,Pink
English,12329,P,62.8939833916534,51.6451540667933,-61.5072095850308,Pink
English,12329,Q,32.7136127446017,45.7252759461737,-58.4748598301052,Purple
English,12329,R,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,12329,S,47.2433535975566,138.667884336048,19.7990197962944,Red
English,12329,T,76.5043553357898,-25.598862045633,81.4417697943035,Green
English,12329,U,62.8939833916534,51.6451540667933,-61.5072095850308,Pink
English,12329,V,55.9009023494611,-9.75915703573645,-15.835410303416,Grey
English,12329,W,70.8746940117447,44.7375843247334,69.7831674913883,Orange
English,12329,X,53.7251287759358,40.5143644247789,-80.0873873831268,Purple
English,12329,Y,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,12329,Z,43.4540831489566,30.00515381198,-94.2970951240535,Purple
English,13389,A,53.484183785248,175.364684555026,37.8001664225153,Red
English,13389,B,36.1536771853988,-34.5390916383445,44.1696304815927,Green
English,13389,C,45.331299045819,-1.25431739793652,-89.5771380141811,Blue
English,13389,D,30.8253879858165,-0.670619819340094,-58.1640561272841,Blue
English,13389,E,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,13389,F,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,13389,G,36.1536771853988,-34.5390916383445,44.1696304815927,Green
English,13389,H,91.825649741529,-1.17006233928767,-15.7685820130249,Blue
English,13389,I,96.5374896142362,0,-6.9665793411004e-14,White
English,13389,J,73.4222436866115,30.8133269820014,-39.405010443081,Purple
English,13389,K,73.4222436866115,30.8133269820014,-39.405010443081,Purple
English,13389,L,47.7849523714746,-17.8053776814676,-101.125273682917,Blue
English,13389,M,24.9236991589903,-7.46811946340464,-100.645623987401,Blue
English,13389,N,24.9236991589903,-7.46811946340464,-100.645623987401,Blue
English,13389,O,0,0,0,Black
English,13389,P,46.1694046045359,-44.1075271084152,56.4060339002278,Green
English,13389,Q,46.1694046045359,-44.1075271084152,56.4060339002278,Green
English,13389,R,36.1536771853988,-34.5390916383445,44.1696304815927,Green
English,13389,S,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,13389,T,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,13389,U,25.681533305254,84.2049680527698,18.1505290764431,Red
English,13389,V,20.5093454680551,10.1061431320304,-61.270818956904,Purple
English,13389,W,80.0964540520951,12.8021992561088,-16.3718379283109,Purple
English,13389,X,97.1718641451321,-4.80552342112698,-6.41774123520602,Blue
English,13389,Y,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,13389,Z,91.825649741529,-1.17006233928767,-15.7685820130249,Blue
English,14015,A,53.484183785248,175.364684555026,37.8001664225153,Red
English,14015,C,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,14015,D,72.530001127448,-63.406486809027,81.0861247254546,Green
English,14015,E,32.2407492302177,-9.66059513497557,-130.192966276681,Blue
English,14015,H,70.8746940117447,44.7375843247334,69.7831674913883,Orange
English,14015,I,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,14015,J,72.530001127448,-63.406486809027,81.0861247254546,Green
English,14015,M,53.484183785248,175.364684555026,37.8001664225153,Red
English,14015,N,75.0298400554407,75.3591815983382,73.7823406653885,Orange
English,14015,O,45.331299045819,-1.25431739793652,-89.5771380141811,Blue
English,14015,P,43.4540831489566,30.00515381198,-94.2970951240535,Purple
English,14015,Q,32.2407492302177,-9.66059513497557,-130.192966276681,Blue
English,14015,S,53.484183785248,175.364684555026,37.8001664225153,Red
English,14015,T,56.1068135290404,86.7569051573103,47.6558303453596,Orange
English,14015,W,32.2407492302177,-9.66059513497557,-130.192966276681,Blue
English,14015,X,32.7136127446017,45.7252759461737,-58.4748598301052,Purple
English,14015,Y,53.484183785248,175.364684555026,37.8001664225153,Red
English,14015,Z,75.0298400554407,75.3591815983382,73.7823406653885,Orange
English,15596,A,53.484183785248,175.364684555026,37.8001664225153,Red
English,15596,B,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,15596,C,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,15596,D,0,0,0,Black
English,15596,E,72.530001127448,-63.406486809027,81.0861247254546,Green
English,15596,F,72.530001127448,-63.406486809027,81.0861247254546,Green
English,15596,G,72.530001127448,-63.406486809027,81.0861247254546,Green
English,15596,H,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,15596,I,28.244751354346,92.6092829887444,19.9620939536769,Red
English,15596,J,43.8886656568354,61.3099064155807,30.7471334830852,Brown
English,15596,K,39.2828741443653,107.916170947558,23.2615205954897,Red
English,15596,L,0,0,0,Black
English,15596,M,0,0,0,Black
English,15596,N,43.8886656568354,61.3099064155807,30.7471334830852,Brown
English,15596,O,44.413560147816,0,-3.20508221030917e-14,Grey
English,15596,P,0,0,0,Black
English,15596,Q,53.7251287759358,40.5143644247789,-80.0873873831268,Purple
English,15596,R,53.484183785248,175.364684555026,37.8001664225153,Red
English,15596,S,65.2053513875877,-49.7520858328647,39.9490334457414,Green
English,15596,T,97.149502721359,7.89814753861037,106.440984408892,Yellow
English,15596,U,43.8886656568354,61.3099064155807,30.7471334830852,Brown
English,15596,V,43.4540831489566,30.00515381198,-94.2970951240535,Purple
English,15596,W,43.8886656568354,61.3099064155807,30.7471334830852,Brown
English,15596,X,0,0,0,Black
English,15596,Y,29.891501474873,41.7806851250195,-53.4303983024014,Purple
English,15596,Z,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,16078,A,47.2433535975566,138.667884336048,19.7990197962944,Red
English,16078,B,24.9236991589903,-7.46811946340464,-100.645623987401,Blue
English,16078,C,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,16078,D,72.530001127448,-63.406486809027,81.0861247254546,Green
English,16078,E,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,16078,F,90.3425983681555,10.9885462250608,60.7879819239822,Yellow
English,16078,G,96.5374896142362,0,-6.9665793411004e-14,White
English,16078,H,86.974374109144,35.8559500966277,91.7918137400457,Yellow
English,16078,I,96.5374896142362,0,-6.9665793411004e-14,White
English,16078,J,53.484183785248,175.364684555026,37.8001664225153,Red
English,16078,K,54.9907407950851,8.50976281804294,-82.0817909884765,Purple
English,16078,L,75.0298400554407,75.3591815983382,73.7823406653885,Orange
