CHAR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
"1",-9.501604,-1.5690197,-0.22810297,23.154688,5.9221344,1.0563532,4.091213,2.0168507,-0.09584394,24.833038,4.3402843,16.674187,-5.0793896,8.363479,9.002658,2.7907152,-9.653684,-0.5410426,-16.618385,0.20072252,-0.44385052,0.24671759,-5.3672876,7.064421,1.855274,-7.65268,21.547737,-2.1261075,-23.132172,1.6329257,-18.963774,-9.126286,-1.2156093,7.468847,0.042523637,-24.798317,-4.964785,1.4911048,9.5094795,9.541601,-11.737157,6.4838696,5.3372736,2.3164985,-5.8275304,-16.415588,-2.033345,-3.2583098,9.725446,4.724779,-6.2135115,2.5842667,-3.8468688,-9.826786,0.4806029,-2.0278747,-18.444407,-5.531528,8.345782,1.981029,10.719473,-2.7116055,-4.1209426,0.50431436,-1.8047786,-3.8239427,1.0279573,13.750406,-9.730659,0.54427874,2.2005038,2.1949573,-14.388072,5.022843,6.6577706,-19.498724,-1.656559,-8.384089,20.983767,-3.8102617,4.9497566,2.6404593,11.963679,-1.5528721,-1.365717,1.1637098,1.8435534,-7.129391,-0.101888835,-2.1907387,3.5052953,-0.7390142,-0.7359467,-13.710435,-1.1725483,-11.90461,3.091345,-5.0292044,-5.4547567,1.932847,-2.5140572,8.603313,2.000678,24.107628,-1.923081,-0.17537029,-0.25665504,6.659164,6.058939,-2.224105,2.5149255,4.1185536,0.47623467,7.991437,1.5302606,2.4249947,11.878369,12.035758,2.4131374,-3.509541,-12.662498,10.072103,-5.1345778,13.04086,3.6441693,10.268652,3.17856,-0.9086238
"2",-7.266695,-0.98718524,-0.67951983,26.679865,7.458835,1.4697884,4.959244,1.1920335,0.013251558,5.4622855,4.954351,18.62291,-5.051746,4.8632216,12.7125025,2.3403277,-19.144089,-7.2178335,-9.466252,1.3859719,0.6035594,-0.2331133,-5.7574553,8.314908,1.511118,-5.0550017,28.250544,-2.1454384,-25.513487,-2.0272107,-5.515913,-11.721571,-1.993453,1.2328835,0.44023615,-4.814342,-7.2612295,1.6730416,4.080816,11.139756,-4.059724,7.5594993,7.053843,-1.0916138,-2.647741,-11.083424,-2.02552,0.36387923,10.747553,3.6742368,-8.156622,2.2627437,-3.8931794,-8.191384,3.584345,-4.9375463,-9.666742,-0.74661434,6.609788,4.00539,5.2966537,4.9271955,-3.555792,1.2258713,-2.2319677,-4.398622,0.7743852,16.075665,-12.858803,1.0945064,3.1949356,2.7894166,-16.183876,5.634981,9.947733,-26.7884,-2.4039419,-7.72942,18.095112,-8.047866,3.0181763,1.3137205,13.395273,-1.1367776,5.1129646,-0.3143351,3.7019746,-8.626609,0.9948417,-2.5111053,2.9726226,-0.18280816,1.3822296,-14.608963,-3.4936714,-12.211193,3.626876,-8.280539,-4.35109,1.6254796,-2.4633067,9.975164,-0.27340692,21.443693,-1.8256524,3.599857,0.30991772,4.782866,10.088512,-2.0039113,0.47426054,10.028846,-0.08643886,1.9756728,1.1797113,1.000473,6.635811,9.97858,1.8708767,-3.749228,-9.598564,13.56834,-6.19848,12.919688,4.748261,9.44537,3.003508,1.1776556
"3",-8.589385,-0.8176365,4.7356105,15.543271,1.0912036,-19.294893,2.3222635,4.0233974,-0.17545973,23.946072,5.871279,19.250114,-0.78297544,7.2767763,13.3422165,-0.78666437,-22.886671,-20.07039,-16.051136,0.6633119,0.5003472,-2.0596328,-5.6276174,7.789549,2.206314,-8.857076,13.390826,-0.94744563,-18.321152,-1.0739882,-2.5287592,-3.6952405,-2.223977,4.110147,2.8818226,-8.882949,-12.510673,1.1192224,4.1912994,3.3546622,-15.533022,6.0965614,12.8084345,11.531119,-9.587356,-15.650249,-9.167537,-8.781204,10.354176,1.64286,-17.778238,1.2135077,-4.325248,-8.981696,2.112307,-10.270219,-4.072642,-4.13358,16.065449,22.643219,19.762032,5.514859,-14.943975,1.0073634,-4.6983356,-3.877092,0.75947505,3.3361475,-7.4200015,5.2300253,2.7618434,1.3998728,-3.740494,6.335871,16.594347,-26.894932,-4.075264,-9.300236,22.41798,-10.845806,2.1059718,6.068776,16.260641,-1.6980786,7.5746965,7.168795,1.7337822,-3.9138238,-0.29014084,-8.118684,4.3865347,-0.66730285,3.4134374,-8.7034025,0.50134397,-14.142988,4.547309,-13.520775,-4.60143,1.9940362,-3.9002862,5.1522865,-2.1582954,2.7090802,-0.38287938,9.888323,3.813901,5.0068626,3.5689282,-1.3732699,1.364501,7.1260276,0.4778488,1.9827746,0.6706743,0.32612467,8.872562,6.3929176,3.0631375,-15.542841,-6.6092086,11.825972,-10.220735,14.721061,22.8726,8.531155,2.1116827,2.0507424
"4",-6.5153575,0.21170191,5.2598705,17.696867,10.314335,-17.370558,4.013121,2.8469067,0.27903098,5.895293,7.041468,16.81352,-4.340464,16.403372,12.421715,-1.9485925,-18.233828,-19.96623,-11.423503,1.6424674,0.097216174,-1.3275242,-7.158478,10.975946,1.8779441,-6.0532665,28.682909,-0.86177766,-18.96507,-1.6755364,-11.514341,-7.166501,-2.0471432,10.2324,3.7108328,-19.114336,-2.167225,1.764054,12.611313,21.04226,-19.049175,6.386941,13.700345,6.048863,-6.5852385,-29.379137,-12.592112,-7.684626,9.217694,0.6750503,-6.400988,1.036585,-2.5234835,-6.5119743,40.58087,-6.0818834,-15.759226,-2.476137,10.205088,34.392315,14.030051,5.745494,-1.7603089,0.7464527,-4.402733,-3.3911638,0.68300146,5.399794,-17.999184,7.7076993,5.2746615,4.1929317,-21.497194,2.927794,21.33987,-18.576433,-5.8288774,-7.667606,7.644415,-9.729057,1.5582402,4.148858,15.616256,-1.1275052,8.224649,1.8485284,2.2266195,-9.945059,0.3669,-16.592932,3.144614,-1.2131381,3.9713445,-7.2905154,-10.406848,-10.469153,2.900133,-17.760971,-3.7811866,2.4916785,-5.6724734,6.5651016,-3.8874278,6.661505,-1.6030012,8.707162,4.939105,6.9924617,12.920445,-1.849986,1.4606929,29.24299,-0.79224783,5.4444942,-0.20745635,-0.24853535,10.745765,14.701517,2.8675933,-6.0929046,-3.385496,14.429547,-4.487072,17.252935,21.011705,10.819927,2.0237935,4.377197
"5",-10.957751,-1.7032554,-0.86746275,8.117963,7.344044,-24.603271,2.5425117,3.113174,0.32618216,12.0281,3.7460787,13.073406,-5.2324915,13.228647,15.625515,-1.2487084,-1.1243919,-3.0024023,-15.836337,1.6557076,0.23788722,-1.693903,-4.458607,8.586686,1.2743609,-3.5538502,-1.5236117,-1.0245509,-26.15286,-0.8924484,-5.9108486,-12.144738,-1.565151,-2.6033437,5.424551,-18.568369,-0.705608,1.6576469,0.6918517,14.002297,-11.225443,6.6644096,6.4253864,2.4065583,-5.8057637,-11.322974,-18.677446,-6.649447,7.9278893,1.8908156,-4.7728424,1.3577437,-5.9619226,-13.303462,10.9617405,-2.4142108,-14.608425,-5.5543084,-1.3482758,17.327227,14.279137,6.1044164,-1.0648278,0.9640109,-3.8363366,-4.0672297,1.2491572,9.929323,-6.5215216,6.6509323,4.5732403,3.2592645,-18.260717,9.735946,19.443329,-26.91065,-3.9626899,-12.445026,16.690987,-9.95877,2.902074,5.1693306,16.39609,-1.2882061,7.1852365,3.3121033,2.685977,-7.7839885,-0.4541122,-11.8408165,5.952163,-1.2953416,5.419421,-7.8969345,-7.3959618,-13.009546,3.5559552,-10.691105,-5.1032043,1.7213576,-2.6966887,15.564339,-1.3637438,23.864893,-3.8527842,7.588444,8.571809,2.0175533,8.855534,-1.2862632,1.0027527,22.983309,-0.53577983,0.48118395,-0.04751,-1.4302772,6.7693424,9.032249,3.968817,-25.641794,-9.5628195,15.543823,-7.5158944,11.054095,22.088968,5.4379582,2.9104133,3.2798884
"6",-5.113468,-4.7672753,1.9872383,13.729825,17.865467,-18.688171,0.6217947,0.19127887,0.75834996,14.062416,9.172234,21.958841,-3.8144703,12.113134,15.158527,-2.1765647,-0.75005376,-22.635275,-11.8668,1.4619912,0.4342856,-2.2383237,-7.7668138,7.6808634,1.808866,-6.3891625,24.273561,-1.0253186,-11.295302,-0.6965428,-9.6774235,-6.1601357,-0.98511493,4.66429,4.0172668,-2.0157676,-9.94898,1.1981853,6.5730615,20.335989,-15.415944,7.7501135,12.646405,10.24889,-3.193225,-16.373074,-11.819947,-1.4409238,9.331597,1.1241822,-9.866038,1.3226749,-5.5962157,-4.380711,6.0487475,-4.5131235,-9.633681,-7.0378075,12.058465,8.795687,14.493667,5.57831,-1.4331502,0.6388467,-2.520402,-4.4025464,1.1455917,7.51832,-4.545258,5.8779993,6.470336,1.5009174,-6.964917,8.585634,19.412493,-37.68601,-5.0184593,-9.346775,13.009398,-7.7297697,2.5321152,8.02502,12.156968,-1.5108066,6.816979,7.636968,1.0317076,-6.5044184,1.6626087,-14.173563,2.7350392,-0.48122594,3.159458,-4.7800937,-10.03693,-11.729334,5.699817,-16.070208,-6.5603275,1.8539808,-4.496967,8.382016,-1.5270236,9.527239,-1.0689269,7.2785196,5.926914,3.382582,4.2521453,-1.0225884,0.27589726,18.494778,0.25922874,4.908158,0.65876,0.12873662,10.580199,15.087897,2.503125,-8.086313,-7.6820645,8.74179,-2.1820326,17.442343,13.750714,9.773214,4.46691,5.396211
"7",-17.158154,-2.0821643,17.510017,19.97039,8.500287,-23.283028,1.212573,0.73208696,0.022131093,9.061067,7.7021985,19.122152,-0.9180968,7.7528644,27.396769,-0.48384234,-17.963913,-22.210257,-14.810206,1.4090542,0.2115001,-1.4044766,-5.27435,5.7135234,1.4812733,-3.31585,28.627012,-0.9638584,-22.15238,-1.7266388,-9.718708,-7.5404344,-2.0732114,12.969224,3.3869922,-17.049147,-1.5147294,1.2162752,10.953795,13.415935,-8.112411,11.072519,10.866016,15.586605,-2.4129367,-25.9264,-12.903691,-4.345949,6.274706,-0.067933634,-9.003256,1.7563041,-9.0048065,-7.7715917,34.63277,-2.1710021,-13.598978,-12.9569845,7.961217,11.21993,10.135053,6.411823,-16.402136,0.3400482,-3.2676978,-5.2344975,1.0801932,11.969653,-23.021704,6.985679,6.431979,3.5563564,-6.6053486,6.1933165,11.051082,-32.406887,-5.2998185,-14.391924,19.436623,-8.905381,5.008825,6.96212,21.187729,-1.7197692,9.459172,6.0196595,-0.94835407,-6.5946703,0.6547045,-15.037584,13.584673,-0.5038067,5.2920117,-10.503908,-16.787016,-13.565202,5.2008133,-16.307623,-5.1963015,1.9610016,-3.2754562,20.418081,-3.9073408,7.181963,-4.284415,11.677308,4.260251,1.9233356,14.086479,-0.9976221,-4.450276,12.362477,0.43763638,5.772651,-0.02763989,-1.0228726,10.886952,17.057339,3.3195837,-10.914135,-7.0446815,18.536823,-2.4562576,11.729454,15.946654,15.875465,5.2413583,3.614016
"8",-14.709067,-0.8579418,2.8914263,16.597252,8.342897,-17.729507,1.1520873,-0.124250904,0.2957065,16.521254,5.1665497,21.209345,-3.5916095,10.482068,22.517498,-1.8166109,-21.591112,-26.72204,-18.75489,1.5656812,0.21012613,-1.6055375,-7.887012,6.1999907,2.0300333,-8.573598,35.62786,-1.8199153,-32.433105,-0.30401525,-4.9282656,-9.687853,-1.9670295,14.351823,6.7518587,-25.176943,-1.8188754,1.8986323,17.631159,15.856155,-15.011264,8.646691,10.580409,14.329365,-8.970923,-10.241061,-19.44111,-4.5234537,7.46641,0.43449214,-6.6423626,1.4615843,-5.0508204,-5.7677383,3.3767657,-1.4429755,-8.394359,-8.001384,12.003092,7.9828553,14.270322,6.0248065,-17.232897,0.7356712,-2.2184525,-4.174632,1.1747336,6.9419856,-17.309464,6.793444,0.82161516,2.7628498,-7.4463754,12.691177,16.924408,-34.246227,-6.267871,-5.7634325,17.769531,-10.896543,2.234855,11.649666,19.92309,-1.8113523,8.18837,3.3029835,0.60898584,-10.389347,0.31634688,-14.245286,4.7997184,-0.6622959,2.5043495,-11.125189,-7.8916297,-13.175296,4.5180254,-10.1943,-3.5288532,1.7662479,-5.544602,4.301115,-1.4796519,2.3515415,-4.416273,5.764059,4.5757556,4.2571716,9.096787,0.54270566,1.442329,9.743083,0.8669664,4.424991,1.3433615,-0.3506643,11.203368,7.6835933,3.7035706,-12.875132,-2.2214124,23.225666,-3.125315,13.317344,20.55898,14.133195,3.6810102,3.8836632
"9",-11.090086,-2.5152726,9.616015,14.858035,11.668485,-22.822275,2.701408,1.572827,0.30915987,4.6661096,9.853954,25.39912,-2.4658191,2.364591,25.448387,-2.736044,-0.9857873,-15.597149,-17.71221,1.4216853,0.30666336,-2.336419,-7.024847,4.9621015,2.1852095,-5.030804,24.791794,-0.8928447,-15.995855,-1.7370728,-6.724972,-17.368885,-3.2280335,2.046482,9.042556,-12.6914625,-1.5614713,1.6238897,21.322548,3.2457204,-12.223656,11.433739,8.859361,13.094361,-1.336842,-11.47169,-5.6886353,-14.009488,5.8861866,0.022221077,-7.633843,1.6298532,-4.6358066,-9.363535,15.104955,-2.0307608,-9.656734,-14.214465,14.915934,9.73237,3.1622748,7.0284433,-13.64757,0.08875394,-2.2003083,-3.9343805,1.018829,6.3667116,-13.1315365,6.405394,3.9436424,3.032626,-17.393711,18.808256,8.022092,-24.355429,-3.3570337,-11.803368,12.458154,-15.005887,4.184103,11.150268,14.9435,-1.5283597,8.266494,6.251947,-0.53630036,-2.7592854,-0.607653,-11.168235,5.275926,-0.36046875,5.814941,-8.920494,-6.7448153,-12.142924,6.4119635,-15.565817,-6.0368056,1.9311073,-4.830625,7.6388016,-1.1163372,24.723808,3.4479675,8.1618595,5.9931917,7.704546,7.522563,2.0012286,-1.4982125,26.053936,-0.3480957,5.369368,0.8022939,-1.553063,12.77962,12.559913,4.0439396,-21.933979,-11.354011,19.75065,-11.486735,13.876753,12.454385,9.716547,5.8961864,5.712469
":",-6.2917376,-7.5182724,13.579643,2.3237758,0.40504783,0.24724922,2.5681326,1.8188092,6.5134287,10.657797,1.0342736,8.596591,-2.562205,1.2362204,0.34794477,-2.1986396,-0.625886,-15.718111,-5.111866,-0.307469,-0.73566574,-7.262829,0.7434336,1.3286352,-0.19173607,-8.216666,-0.463056,6.1119466,-2.08846,-0.68461394,-6.676128,-1.8408611,0.72426397,0.36703768,2.0660126,-5.276263,-15.034659,0.6793526,0.27452508,5.496255,-1.2578815,3.5334473,0.71796775,4.1084495,-0.26653546,-10.522721,-8.682626,-3.287515,3.87175,-0.7416019,-4.864679,1.3129946,-4.6117086,-0.038335975,3.4034708,-5.879066,-4.609565,-5.278502,1.683514,3.8552473,6.5238013,2.1253679,-2.9539237,-2.2739005,-1.2450379,-3.084762,1.2613081,2.3138556,-7.6250606,3.509466,-0.509125,2.6859126,0.090899795,0.73278993,0.3789588,-5.9345226,-2.15186,-1.3514605,11.419656,-1.1282336,-0.37143615,6.569531,4.5259213,-1.4371578,3.4342415,2.0006397,0.17798536,0.7250892,-0.50461227,0.79067904,1.3451,-2.9941597,1.4426877,-7.5721374,-0.4960068,-1.2621049,7.2014647,-0.07584317,0.83008504,1.5642514,-0.31837174,1.5418408,-0.48708808,3.1880999,-2.7279725,-0.047873996,2.8266306,0.14469677,0.6060358,-1.8892363,0.9898525,11.375009,0.47916242,4.648338,15.6078,0.71550643,0.77277684,0.72532237,7.240835,-5.4973154,-4.965542,1.4255517,-8.647448,0.5171682,1.1222605,14.163191,10.934419,1.2338994
";",-0.37560275,-14.535717,8.66868,2.0692086,0.8054037,-11.635568,12.615327,1.5025659,5.455063,9.821493,-1.117644,10.092156,-5.588354,3.1655426,6.8492665,-2.8191974,-10.936884,-11.136699,-8.278844,-3.9657354,1.1420016,-2.2080727,-2.3179228,1.6677092,-0.74043274,-9.745325,2.002264,12.560124,0.49237925,-1.4795564,-12.691088,-5.632766,-3.5963035,0.1338672,1.8023129,-2.4861515,-11.663777,-1.4507729,0.74578685,4.2309403,-8.845558,2.6944726,1.7878441,5.8903785,-3.8462727,-14.803917,0.46490106,-2.3847132,5.581579,-0.57242316,-2.3619747,0.66187143,-2.9102468,-0.67477274,2.2433553,-5.441557,-1.9689397,-9.409264,4.5653243,9.933182,15.975609,2.0096495,-1.3268553,-2.303723,-0.0996902,-7.4053535,-0.83282,1.4676151,-5.4255633,2.1739924,-1.4598873,-0.2509834,-10.384061,1.3061469,8.660246,-2.629837,-1.2861378,-1.9071032,13.4092655,-3.9504592,0.5166596,1.8195237,3.9589407,-0.97647727,3.3262491,3.5549664,1.4713606,-0.60060686,-0.5930441,0.5693818,0.762826,-3.8741322,1.6970016,-4.4566593,-0.67118835,-2.5159664,3.3851523,0.088302135,0.6834252,1.1799994,0.3126593,13.821993,0.5714425,4.245307,-2.140739,0.71028024,3.6505392,0.54629034,1.8730752,-2.8614056,1.065757,2.387156,0.16116886,3.8372927,37.966015,-0.7075109,1.5476428,0.78568065,22.071037,-7.602059,1.0433196,0.53034496,-7.245502,0.8649217,1.1438735,10.035283,7.0757356,1.24509
"?",-4.916687,-22.663464,9.618337,28.80108,8.496897,-31.600235,22.990088,4.170402,20.34998,20.656641,6.662383,19.836248,-11.422414,17.382751,31.785564,-8.096719,-2.6908255,-5.75747,-12.091143,-4.8500986,2.636653,-14.13332,-6.539729,4.7920036,0.5700172,-10.320447,8.106264,3.9416037,-12.666302,-3.0662274,-7.890453,-15.712841,-7.894233,3.294102,3.8695283,-2.254535,-20.474615,-3.3546762,-0.7984784,14.5788555,-26.435009,6.0477476,6.1812778,7.220171,-7.8945217,-17.755926,-11.65189,-17.606598,7.926424,4.0878725,-34.77653,0.6796449,-10.566796,-6.8564544,3.4035788,-6.8852644,-7.1449447,-13.356878,-0.9372003,36.916435,13.630626,2.353547,-18.015118,-10.808729,-9.469112,-11.831938,-5.906031,9.178159,-12.9885645,-0.9315687,0.8225454,2.904036,-27.018984,17.478271,15.477568,-8.62081,-1.1820356,-4.4297495,15.763732,-10.936437,-2.448348,15.093998,9.879044,1.9139367,8.81811,6.989727,-0.47565404,-3.8314266,0.34804755,-2.9460106,4.07219,-1.1867039,28.871435,-19.909672,0.06938125,-5.776077,13.947273,-7.336462,-0.46600077,-3.5374708,-5.1380696,21.957016,-1.0703202,23.64913,-1.344089,2.080542,26.761654,0.25393423,1.9574153,-6.3797865,0.615176,14.063845,3.5012434,7.6605577,17.769297,0.9165683,11.310272,24.49601,23.155453,-7.3103914,-19.646101,17.276588,-4.7964354,14.992263,5.0643725,3.2421618,6.0488997,14.94833
"a",-2.0045626,0.7798668,0.034562107,2.1035354,0.7307776,-1.8583716,-0.55360097,2.2220438,0.23057902,1.2082258,3.892342,5.6460257,-0.9223779,0.7164298,0.16412605,-0.79310036,0.2597616,-0.5459332,-3.929972,-3.241561,0.5913835,-0.24509314,-0.1528382,1.3576912,0.9438847,-1.5980922,3.0947883,1.2280943,0.047600746,0.8039838,-0.20279653,-0.4983697,-0.16862457,0.31222105,-0.3054492,0.1748744,-1.1501265,-0.60644937,1.5805409,1.6625899,0.18782881,1.05641,0.18726674,2.5011985,1.1475928,-1.3814207,-1.1139481,-0.99511564,1.9636167,1.8986607,-2.5466552,3.3085377,1.1856815,-0.036015425,1.1626174,-3.695119,-2.1534307,-1.7287254,-0.33943936,0.15767492,1.8428956,1.3698788,0.76450086,-2.766815,-1.0567667,-0.21352011,-0.30949548,0.06377514,-0.0439984,0.18334088,-0.12710278,-1.9212708,-1.0004218,1.1284076,0.3139272,-3.2848203,0.35364252,1.274737,-0.107649274,-1.8062719,-0.5962181,2.25807,-0.55684507,1.2951905,-0.55864036,2.506926,-1.2123498,-2.059794,1.6262839,-1.7021335,-0.44408718,-0.9670654,-0.57551736,0.69995576,0.20309824,-2.1719847,-0.10374317,-0.6130851,-0.61513495,-2.6879961,1.6433986,0.07732088,0.43761218,0.81268895,-0.26077986,1.8962262,0.69975704,2.741333,-0.060983486,0.14523178,1.3438187,2.861612,0.99423546,-1.8028716,0.13621835,0.8085417,2.046861,0.6902322,-0.09577417,1.2190931,0.24647753,-0.049896576,0.39499792,1.4220924,0.903698,0.85528934,0.13208218,1.8555843
"b",0.019346805,-4.477707,-0.66743714,1.3538342,-0.21194461,-0.7620157,0.5884777,2.3973773,0.21247318,0.47829914,0.7410145,2.4986072,-2.9903104,2.38399,0.8170723,-0.77055436,1.473502,-4.1033287,-4.2727256,-1.033483,1.187229,-0.503747,-3.5314634,0.9020997,0.63825655,-3.1517093,0.08592357,0.6599341,-0.28772405,-0.7366897,-4.9460015,-5.2459207,-0.9305571,0.22243364,-1.0286341,-1.5366442,-3.5307617,-2.851029,3.4958377,5.949912,-2.8412676,0.9767578,1.9418153,2.2940204,-1.4132448,-0.24035107,-1.1721519,-0.32377547,0.61300576,-0.76537067,-0.81880254,3.0451946,-2.1768193,-0.5175836,3.4233565,-3.3243327,-2.023492,-4.2569547,1.8532498,3.6824791,2.7945511,1.452751,-1.015899,-0.05804151,-2.2299783,-0.26353633,-2.7985938,5.783488,-3.666408,1.0853552,0.46886325,-1.0955118,-6.4940357,1.006659,-0.51092845,-2.1378963,-1.2516893,1.5243094,2.4328182,0.34199587,0.058469802,1.1436846,0.31156123,0.6194535,2.7465792,0.6613939,0.29283252,2.0813127,-0.08431518,0.48200017,1.9717262,-0.48564452,0.3956942,-0.84070337,-1.0156702,-2.2571344,-0.5060897,-0.89413834,-0.9636733,-2.0492442,-0.51404554,2.3288157,-4.466841,4.0874214,-1.1751162,0.4894301,0.04380563,-0.8498883,-0.97681594,-1.6062766,0.36836252,7.231393,-0.86730325,1.4546037,-0.4957845,1.8431748,0.39097223,1.4545194,0.6283657,-3.229767,-1.4591374,0.62309235,-0.95611936,1.9980102,1.0091147,0.9453765,0.49610302,0.3943723
"c",-0.33285028,-3.4478223,-0.44735876,3.0007508,-0.4095589,0.3159685,2.746025,1.8017322,2.2926705,0.46915567,-0.38546073,3.1222079,-1.7124548,-1.3890713,-0.08742612,-2.5502222,-2.7243853,-1.576355,0.6671925,-2.0872347,0.96715784,-0.75802684,-3.2199702,-1.5920688,0.25881666,-3.032217,2.1809978,2.0504618,0.98350626,-0.88006926,-1.8819425,-1.5356604,-0.41280586,1.4629263,-0.12572674,-0.29333594,-3.0314913,0.6956249,0.4260422,-0.5342744,-3.3558865,0.8928198,-1.0435061,5.60387,-1.9374908,-1.7281101,-2.8586948,-0.3502518,-1.2307029,0.36020747,0.71838784,3.7689545,-0.781766,-0.43252206,1.8218178,-5.377479,-2.04547,-4.7262325,1.2870111,-1.194618,3.3898582,0.011898875,-0.07865953,-2.75993,0.20228781,-2.5522838,-2.4288263,-0.47690874,-1.5138743,-0.32402128,1.3228835,1.7954029,-1.4856013,1.5297891,2.2603562,0.31480664,-0.64314777,4.120927,10.637286,2.2584648,-1.3431587,2.7053304,0.44613108,1.3685967,0.33274266,2.8842828,2.2934158,0.30402607,-0.16977778,-2.000942,2.8969135,-0.20480853,2.9989312,1.1111418,-0.6983653,-2.2284915,0.4225506,-1.329214,-1.7319467,-1.6348646,-1.592179,3.2114608,1.577868,1.9282324,-1.9260051,1.361128,0.7084056,2.766396,0.9815917,0.17013833,-0.660934,-1.2564759,-0.25136414,1.3208084,0.8044719,1.0091999,3.3702347,0.786978,0.5643472,-0.8454744,-1.0789337,-0.2876374,0.49713343,1.6477511,3.4269757,0.97017694,0.39798182,1.0467323
"d",-1.7311525,-4.1082773,3.70633,-1.1039839,1.2826157,-2.698616,1.1793659,1.8034569,0.27301008,2.1553853,2.5537548,1.847912,0.82920724,0.5842799,0.2810595,-1.7861383,-0.29168603,-3.0107687,-2.7341075,-2.1812913,0.87681013,1.618941,-0.18084352,1.8684222,1.1981078,-2.0291612,2.266375,0.4949833,-3.3063538,1.5344949,0.6295968,-0.50784945,-0.051260974,1.4929657,-1.1119004,-1.8343604,0.85101783,-3.655996,2.9970822,0.37292898,-2.9739563,1.0091879,1.2644923,3.0866096,-1.316697,-0.8419658,-3.5737417,-0.5983519,-1.3831795,-1.1512638,-2.5734189,2.9482784,-2.0895405,-0.06606523,0.34943902,-0.63100183,-1.5436711,-2.062442,-0.3412332,2.481319,2.7119007,3.3424397,0.53499895,-2.840493,1.8268191,0.0494193,-2.0065947,2.7322307,-4.089206,-0.56429374,-1.9232672,0.53160226,-3.356088,-0.053016275,0.3423417,0.2476895,1.405314,-1.880895,4.6451607,-0.9900703,-0.21116242,2.5016491,3.057472,0.560243,0.81897795,2.027214,1.6677448,-1.367337,0.47026372,-0.17475612,2.0506897,-0.12703069,-1.4219803,-1.3766127,-2.3902242,1.3414197,0.68647957,-2.085987,-0.49661317,-0.8698479,0.81157964,3.0702782,-1.2738396,2.1799016,-1.6698698,-0.7727893,0.6306524,0.70702076,0.60676414,-2.7834003,-0.46265996,2.9614973,0.28516313,3.96431,-1.052441,-1.6417425,-1.1818544,2.496843,0.6319713,-1.6605327,0.38965306,-0.17863834,0.11625019,0.2775511,2.561963,-0.93193203,-0.6156546,1.2928345
"e",-1.588325,0.60116214,0.60044974,0.22554548,1.9104646,-0.89612997,2.2779832,-0.26995406,-0.8738274,1.4080743,0.98717237,3.6955,0.85751444,0.14913861,1.037462,-1.6983992,-0.33693224,0.6763582,-2.1946378,0.78605026,1.2377746,0.8318555,0.07423638,2.048549,1.7750367,-1.4390305,0.3019455,2.4758759,-1.4017295,0.97071624,0.23559494,-1.2321987,-1.09783,1.7265868,-0.022150928,-0.504845,-0.9088598,-0.06748462,0.23687309,-1.8410072,-0.48413375,-1.4165794,0.13533601,0.7869687,-2.4936635,0.23398097,-2.2958844,0.9083066,-0.5014496,-0.6800585,-0.70769495,0.46616766,0.22282512,-1.6880664,0.23654363,0.47415075,-1.7526083,-0.3493973,1.1241983,0.57682616,-0.55162424,-0.0034251327,-3.6451652,-0.6117863,0.41416085,0.34779137,-0.6311555,-0.3739685,0.21368463,-0.24574468,0.6368142,0.7174665,-0.3211776,-0.42309326,1.0376637,0.09153802,-1.265234,-1.9490747,2.927748,1.4653089,-0.28758925,1.5304954,0.7284849,1.5262614,0.8809268,3.195017,-0.7616578,-1.6957736,1.1172769,-0.82485604,-0.66322535,-0.82153094,1.1052228,-0.70276034,0.08257991,-0.6208277,0.38223073,0.16885361,0.13631362,-0.6133783,-0.4455312,-0.07953382,-1.3487326,0.013164872,0.4543491,3.4425793,-0.7760567,-1.5120685,-0.6420434,-0.87743026,-0.3900388,-0.052639283,1.7509806,3.6796877,0.15995887,1.0209237,2.2230933,0.6059355,-0.49090758,-0.86892724,-1.7137287,0.75105226,-1.447535,0.56537277,-0.6455786,2.390514,1.1429803,0.972499
