CHAR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
"1",-0.932265,8.513636,0.99170667,-1.8048075,6.5586686,-4.954174,2.8232763,-5.4484167,4.3670726,2.772968,2.2133012,14.070811,3.333036,-14.24826,-1.402015,22.701029,-0.8639555,-0.2641606,5.475078,12.936837,0.19030948,0.88286585,-0.15303512,13.89496,5.599486,1.9656973,2.703765,1.1100094,2.2829988,8.786662,0.49387264,-4.727295,-9.524107,-0.03258341,-12.285776,4.635725,2.4718027,-0.94715583,2.2501228,1.4299471,-0.3783236,-2.7045727,-1.9000401,-16.596413,-0.4116266,-3.5214772,-5.080494,-7.412615,5.879287,-4.68897,-21.006804,1.2356373,-5.3093395,-1.3920113,4.5396967,19.00495,0.5656254,-1.8569736,0.6257395,-0.10477873,6.054574,-1.485377,-2.078121,-12.228909,-1.9464663,-20.223495,-5.1893644,10.9027195,6.3234363,-1.9053015,6.3115644,1.3076034,-0.33294788,-3.1342483,3.9124331,2.7570236,-0.8788494,-9.652463,-1.5648369,-0.6711087,-2.3526828,-13.757973,-32.073185,-1.5865573,9.785487,10.68073,-6.7423167,-5.769536,1.9995966,-5.0726604,6.80172,-1.0024172,13.81128,15.815508,0.5169739,-0.24044979,-5.1480527,-11.879838,-1.848453,13.6352825,12.01282,-3.6174924,0.75536007,-0.40428802,-0.7149937,-12.211394,0.64764655,0.1992123,3.12075,11.608424,-0.5834984,0.026612213,1.7982838,-1.2240655,2.6175792,12.195971,2.1370494,-6.6277876,-4.793248,-2.9195096,-5.2752204,-4.1620207,-3.8321843,0.680337,0.60724574,6.503857,-2.2871602,-7.031468
"2",-19.121378,1.0446402,0.6012321,-1.1310576,7.0829825,-5.5025086,2.9305258,-5.7976594,1.9888536,2.0254772,2.1531227,8.67324,6.0095935,-10.207046,-0.34841666,10.029663,-1.8015398,-0.3028594,16.567997,7.339569,-3.3238158,1.6388005,3.6587553,12.919222,1.8435136,6.1773763,4.219893,1.0343645,4.7964544,5.6589236,1.8715466,-5.0636578,-18.212992,-0.026102824,-12.845963,10.204244,2.3921487,-0.56300443,2.7545736,-1.4144577,0.21594849,-2.572403,-1.7207776,-10.114376,-0.53139645,-4.147678,-3.18099,-6.33232,8.920439,-2.9435375,-12.55929,-0.43555778,-4.3751945,-1.3260407,7.620369,3.708365,0.6265701,-1.4095304,0.08828934,1.4570605,8.608677,-2.7560024,-4.0036335,-5.104099,-0.7088113,-0.61545587,-4.0631437,6.7779098,11.29252,-2.5907986,8.02731,3.2194219,0.18852036,-3.2734697,7.513063,6.076369,-1.2573947,-5.590195,-0.6278326,-0.14291488,-0.8781707,-15.032231,-17.20133,-1.6676157,5.571651,7.078004,-4.370744,-2.9412816,2.8772829,-7.129725,4.996522,-1.0080847,4.32601,12.586647,0.6252463,0.0421278,-1.9679443,-11.055607,-1.7355516,2.979451,20.704899,-1.1666502,1.4073669,-0.19107369,-0.63617885,-10.265972,-0.07918997,-0.4381969,6.4531717,7.5431013,7.3638496,-0.05315388,1.7965854,-0.6260731,2.662718,19.06971,1.8377132,-14.092262,-4.455839,-1.9442091,-20.313128,-3.7406917,-2.070097,0.080873534,0.76645595,18.573383,-2.073914,-7.8335347
"3",-13.87805,11.842675,0.62562317,-1.3300469,4.5622187,-5.097748,9.324003,-3.7786634,2.6782036,2.301548,1.243218,12.165964,8.736413,-18.188978,-1.1951752,11.516087,-5.3182726,-0.10422185,14.196161,9.986088,-6.070839,6.6756415,-1.2766773,4.6643815,1.8437169,6.1692047,5.6267915,0.85347974,1.4161205,1.7151368,1.8538296,-12.332514,-10.301817,-0.021064622,-2.1999388,8.759774,-0.14083865,-3.4118717,6.0668488,3.004666,-0.088486925,-1.8115622,-1.331052,-19.271235,-1.3512372,-1.2018503,-1.7901065,-15.3668585,0.0118843615,-3.4270165,-3.6686811,-0.8468483,-7.5036616,-2.5800502,5.642407,3.9681313,-0.60873616,-0.8095251,0.2269989,0.9342496,3.2360318,-1.9013282,-2.6079595,-10.404922,-1.4105101,-8.07694,-4.2085795,1.9014162,6.2565317,-4.2301083,15.205598,5.802888,0.24397072,-5.9950995,8.099148,4.8338284,-0.75603056,-5.6526194,-1.713142,-0.46061048,-10.940224,-17.743576,-17.504324,-1.4008303,6.6773825,5.6347604,-4.5993667,-8.014753,4.0580764,-14.397066,7.117247,-1.7378439,17.235474,15.002137,1.0998317,1.4162941,0.17727423,-12.12586,-0.5779083,13.633476,5.078043,-3.7138019,2.7859051,-1.1060232,-0.0310367,-14.946852,-0.15624954,-0.64956445,13.528488,9.391415,15.941677,-0.20491868,1.4622222,-0.8037435,-26.050638,21.811914,2.0498176,-36.050262,-3.5728734,-2.8984768,-0.21987732,7.1562233,-1.974119,0.43001184,0.064542696,10.919432,-1.094786,-8.9221735
"4",-2.5932589,2.9342902,1.1315523,1.739072,4.1538076,-4.9331594,2.171493,-3.4416213,2.4912105,3.2816265,1.9424385,2.5775537,10.284338,-10.392956,0.15563227,6.781727,-12.5223675,0.21563235,12.5589485,15.888907,-6.873753,2.4174626,-0.48744902,3.7539747,1.8604293,1.7609278,5.480041,0.579587,3.463707,1.669184,1.6598558,-6.5595546,-9.690527,-0.6714441,-8.5155325,5.857214,0.60371983,-0.28855574,3.3310914,-1.2263706,-0.18757959,-1.62341,-1.118815,-8.470722,-0.61696327,-4.9395785,-7.596455,-1.3781518,13.517698,-3.6882937,-21.895424,-0.0157848,-5.0770116,-0.36633587,3.418702,8.976471,-0.28040785,-0.59452593,0.6440349,1.0819591,5.328502,-1.4891645,-5.7978206,-13.782061,-0.77959496,-1.3484387,-6.1123953,8.494089,5.8917155,-5.0478797,-0.31652823,7.375933,0.11731961,-6.519768,10.433816,1.013584,-1.1268076,0.37957913,-3.058636,-0.7003979,-9.636293,-10.374896,-13.300574,-1.8681806,14.036745,4.3324924,-8.524237,0.29697463,7.432783,-8.238589,3.0607293,-1.4630134,5.5116534,15.387023,0.5440406,0.41671494,-2.99239,2.5717254,-0.24023882,1.1791759,14.505976,-0.96167684,5.3660455,-0.7821883,-0.4986713,-12.023509,-0.1553573,-1.111952,6.093775,2.086232,14.235199,-1.8777065,1.468915,-0.24736111,-14.869235,3.8544729,1.7725867,-28.90566,-3.4220884,-3.3628929,-16.42835,-0.29283094,-3.3387303,0.39970464,0.04277743,10.215812,0.740909,-9.524507
"5",-8.21787,15.841724,0.71737206,0.50630546,6.0357437,-4.7902284,13.506647,-5.101498,5.88304,1.342071,2.113274,6.380389,7.606472,-5.4759564,-0.93105716,7.9316754,-10.966067,-0.6422574,1.857136,11.217387,-7.225409,0.9103731,-1.8221974,4.545398,2.4127069,8.4988985,4.065924,-0.65526265,3.6677938,5.2366657,1.1574324,-13.951805,-12.224544,-0.5292908,-4.9016333,4.4368305,-1.6045387,-2.1290023,9.321356,1.7252747,0.3939787,-1.8543897,-1.1606838,-6.9159193,-1.0281016,-3.53369,-11.54321,-9.356441,2.4893332,-3.313221,-29.12765,0.0710261,-6.9252353,-3.4793181,7.2935576,9.066887,0.11394796,-0.6302644,-0.026437957,0.7020097,0.80070686,-1.5398573,-3.2753615,-10.247515,-1.1383315,-0.889169,-6.9548006,5.507403,5.7603555,-2.5076687,10.797837,3.5649905,-0.24067228,-6.454907,10.222242,6.476998,-1.2363997,-16.351269,-4.8341155,-0.09903362,-7.7249117,-4.071217,-10.248226,-1.8089542,10.270015,7.795695,-7.480668,-11.18412,12.75503,-3.9850013,5.87959,-1.422825,14.502904,14.075388,0.8425242,0.83437586,-2.3070216,-3.7143483,-0.43262562,8.239302,16.189264,-2.358583,2.4712489,-1.3763288,0.2906205,-13.596129,0.056563172,-1.3745637,5.8537893,13.321111,10.022146,-1.0826504,1.0381675,-0.9067484,-22.981192,12.778953,1.747479,-33.954456,-5.0086317,-1.5243796,-5.608428,8.439017,-1.5736587,0.05490183,-0.10236061,5.8346486,-5.9517627,-16.066416
"6",-6.129216,12.806732,0.82849777,-0.19126761,6.6756034,-5.4895177,7.224902,-4.4014463,4.0811152,9.320742,1.1871371,13.463651,16.15599,-17.578857,-1.3705728,15.091818,-5.690347,-0.18043171,11.02902,14.408439,-6.8427196,8.735072,-0.8803725,3.5843496,0.6455537,6.0463057,8.698053,-0.5302265,4.6501436,7.7430882,1.8367523,0.46220827,-4.4568105,0.2656685,-5.574499,9.109784,-2.8396807,-2.0155828,5.4928565,28.8978,-0.25079563,-3.1355243,-1.5662259,-11.781622,-1.4117881,-2.2700872,-8.9079895,-4.3391595,9.321924,-2.3349125,-23.462671,2.9759326,-5.019683,-2.1624923,4.268962,17.845032,-1.4588839,0.4386921,-0.23451582,1.5159234,5.8472853,-2.164508,-10.763713,-13.415563,-0.82852554,-10.635502,-2.9854522,8.861863,5.0177402,-5.261609,3.9820468,8.653964,-0.1894196,-8.061441,4.2085376,7.462327,-1.3858453,-9.920119,-5.3832374,-0.5774336,-12.630351,-18.81704,-7.2341075,-1.3798913,13.988928,5.5605907,-11.990158,-4.2993283,19.146246,-6.9209046,2.0907528,-1.0810714,18.55841,13.844961,0.6633983,1.5579125,-4.5137987,-12.599034,-0.99900603,11.758792,6.923666,-3.9973934,2.698914,-1.7281637,-0.5212404,-12.131765,-0.6094938,-0.98384225,7.6044893,3.2280443,8.727347,-3.7008386,0.7715511,-0.9105364,-15.715868,6.9002247,2.0599935,-18.108797,-5.4593444,-1.1171547,-6.6539645,16.78385,-2.4513338,0.61769253,-0.847525,10.429328,-6.0267086,-9.822179
"7",-11.547752,2.132552,0.8518868,0.20528507,4.2705393,-4.8186617,5.3294873,-3.2183502,2.0377204,8.792759,2.2450805,13.436529,11.660825,-5.276474,-0.9307868,7.806629,-11.335811,-0.24141565,19.7488,2.891415,-7.113242,5.703304,-12.545444,16.468132,0.67113024,13.939034,3.1216874,-0.8574913,1.9426922,4.825231,2.8093565,-14.9558935,-11.302724,0.024389472,-7.9244394,4.608951,-4.491117,-2.5541503,3.5767736,-2.716128,-0.28805166,-1.8105758,-0.76383156,-12.632291,-1.9334795,-0.6092066,-14.041437,-10.307622,12.004599,-3.0792387,-18.89009,1.7153056,-5.689376,-4.5821123,5.85558,11.384187,-0.14380507,-1.3071512,-0.11696918,1.3429663,5.250232,-2.801049,-11.349589,-14.337144,-0.9795706,0.9347885,-3.9976282,5.538947,5.970498,-4.2103143,7.5895042,7.1809635,1.1169125,-8.70081,11.440789,6.986347,-1.2454706,-6.504024,-4.006943,-0.95382965,-11.179157,-13.945571,-11.731118,-1.1812946,13.007658,5.065075,-4.887558,-3.606721,18.952549,-8.494344,6.7773113,-1.170057,7.3802767,9.765462,0.68120396,0.791845,-2.7337403,-6.493517,-1.2534637,0.57243437,15.749623,-4.369722,2.0856507,-0.4607881,-0.28648895,-10.661139,-0.5473067,-1.6805389,13.976578,1.2025728,20.291971,-0.5762024,0.8718786,-0.22655003,-6.846738,14.531563,2.0250566,-29.360466,-4.9040017,-2.3564062,-3.75753,12.430634,-1.2718694,-0.9118559,-0.66866034,14.65428,-4.751833,-9.002081
"8",-6.5839915,6.82036,0.9466948,0.5211323,4.8987885,-3.2475152,4.8907156,-5.419341,4.2086406,3.0830498,1.1223565,14.649203,9.615817,-11.97762,-0.9655277,8.869912,-3.674359,-0.25277674,7.9859204,15.879131,-6.5545983,2.0924723,-2.0224345,4.5031333,3.6864045,7.2683086,3.4250836,-1.9486638,2.8034744,7.4784427,3.1021996,-3.012621,-11.766039,-0.10800939,-6.381108,10.763553,-1.160109,-0.34220922,2.6378474,4.728629,0.107304275,-1.9044188,-1.400797,-3.3734436,-1.0736991,-2.5939205,-10.378959,-4.602409,16.387625,-1.8255328,-17.15127,0.1536042,-9.003714,-2.079545,8.212206,1.4665829,-0.6345626,0.19168353,-0.1988674,2.2009597,6.4377,-1.3201175,-16.303566,-9.7239485,-1.0677259,-19.624254,-8.804222,8.0500965,3.6992946,-4.5381255,8.279264,5.4219227,-1.1574593,-17.312674,11.020283,5.0924964,-1.3324233,-9.926463,-5.15055,-0.9414123,-5.5808516,-15.080705,-8.362647,-0.85400784,8.100477,4.3351398,-5.426984,-7.402016,10.74098,-10.143678,-0.24427569,-1.2643958,14.738114,6.948309,0.79734886,2.6299276,-10.448734,-14.2801695,-1.3559921,16.047415,12.761465,-0.8628133,3.7478912,-0.48632467,-0.14450955,-7.990337,-1.1281859,-1.5534037,9.043489,6.425165,14.765894,-1.0955951,1.2874047,-0.31603882,-12.219203,14.155723,1.6538273,-30.941689,-4.4209948,-4.243883,-7.785548,5.610656,-1.085735,-0.5542678,-0.00976718,12.632047,-5.6909266,-5.9270625
"9",-4.77453,8.518692,1.1758531,-1.0773075,5.594658,-3.9366047,8.007957,-11.287724,4.867328,6.5476356,2.6378613,13.174712,5.954772,-9.703819,-0.31990135,12.860952,-4.315422,-0.41211554,2.4868362,11.741178,-5.9491296,0.8464883,-2.2939017,27.780548,10.484596,2.083785,3.4568408,-2.847104,4.0724545,8.498096,6.607643,-14.155918,-13.971899,0.1819503,-7.2532506,10.6420965,-4.123249,-0.5880051,5.927013,12.831578,-1.2653873,-2.8412282,-1.7226899,-19.864996,-1.279163,-1.9028536,-7.47551,-7.215896,0.83626926,-3.8488522,-18.741299,1.2903111,-9.051105,-5.732216,11.668788,11.170501,-0.30374634,-0.11924638,2.0547538,3.2905467,7.4857197,-2.2115934,-1.9395607,-13.151206,-0.10187107,-15.083052,-9.519174,12.340572,4.993886,-5.42222,25.435125,1.5762058,2.2273118,-4.2511773,8.370763,7.975303,-1.4905983,-10.089126,-3.0874166,0.13448149,-8.857108,-11.854545,-6.6764812,-2.5352697,12.009953,15.425445,-8.1751,-4.990093,13.943129,-16.48779,6.5581574,-1.6001283,13.149903,10.352853,0.7929233,1.3495251,-13.500586,-17.23697,-0.9989928,15.895266,24.75036,-0.5172191,9.123114,0.05470406,-0.28890827,-9.535866,-0.3133997,-0.8644403,2.7601576,4.898879,8.931927,-1.7536204,1.2877312,-0.64723426,-6.299955,24.65204,2.2843661,-19.664919,-10.612339,-2.1188755,-6.915247,5.912448,-4.6161575,0.5796939,-0.13982561,5.785349,-9.610409,-12.401494
":",-0.43105057,2.281109,-8.160795,-6.8806434,3.8254843,-0.13213795,1.7774488,-7.839622,2.5255656,2.2458038,2.415421,2.9341736,4.3477645,-9.576964,0.28366068,1.2241501,-8.493215,-0.6053343,1.7256355,2.6974747,-1.1555717,6.7087193,-2.466995,2.2057312,0.5904431,-1.5360328,-0.30165955,-0.0040595923,11.066506,-0.7310121,-2.747086,-2.586338,-0.9083693,-0.7459416,-4.609903,-0.2193997,-1.2066458,-0.9487473,2.118327,2.4086635,0.5241107,-0.6763574,5.5039134,0.21054035,-0.47942942,-1.1377519,0.07222973,-1.8798931,3.5850978,-15.952228,-1.1791764,-5.086574,-1.3222616,-3.110578,4.906898,0.55064076,-5.464198,1.9148655,-1.4164665,-0.44285542,2.6844277,0.19161655,-3.000219,-6.1500635,-0.37263277,-2.3527968,-0.080223046,1.0366399,4.4152236,-1.2811159,1.3915015,-0.85329545,-0.079557166,0.25124922,-0.115600586,3.6190908,0.15369374,-1.2788174,0.31925428,1.0263968,0.5038563,0.4847424,-10.685307,0.5594126,1.4886987,1.6265576,-4.1089973,-5.636035,3.5044239,1.5813596,0.8898061,1.2444593,1.4841821,0.48861372,0.87911093,2.184087,-1.7705255,-0.23121458,-3.6001537,0.089428164,-0.17265801,-1.0154053,1.9607706,0.5901489,-0.14411074,-16.95236,-8.773526,-0.7685629,1.0113995,3.8718352,3.3212008,4.953227,-0.38700652,2.3707511,-12.78307,2.0773675,1.9946282,-2.924354,-0.44906092,0.83359414,-3.4195304,0.5915601,-3.2901483,0.48185053,-0.42848507,0.6454039,-1.2269484,-15.898301
";",-1.0912167,0.524981,-8.070392,-9.43139,8.968631,-0.54017186,3.3726792,-5.687306,0.8928179,4.7670393,2.2189543,1.4975061,16.59171,-7.597094,-0.051410038,1.4537112,-0.75868976,2.1810489,1.8222872,3.1264606,-1.3309814,0.6946691,-1.2706145,1.8074814,0.7871092,0.7926733,-0.39061937,0.9248633,7.0179977,-0.0043021194,-7.049875,-16.071526,-0.23846276,-3.3963099,-4.5971384,0.9038312,0.7438026,-0.72936404,1.2573307,2.1468453,-1.6813315,-1.9521133,5.3262887,-0.98101497,-2.9594512,-1.865799,-0.93221027,-2.1924157,4.202778,-3.9269524,-3.134019,-0.9722889,-1.3403677,-2.1395586,4.537247,1.8095502,-8.806539,2.545625,3.2920673,-0.36530587,-0.2745294,-0.17035733,-1.3453999,-1.7677267,2.2539968,-0.48549587,-2.9909523,1.0854324,4.521621,-0.63363683,5.3007646,-0.52783704,-0.5955041,-0.33208477,1.2889855,2.2541213,1.1001762,-1.0513122,0.4819307,2.2063642,-7.1975737,0.052143328,-14.209995,1.7471068,1.7966,3.494892,-6.01556,-3.5572832,13.293922,0.45015886,0.1698865,-0.045409508,1.8783306,4.419265,-0.3671523,3.6947107,-0.5471667,-0.859019,-6.7954826,0.6591401,-0.12454347,4.2529726,2.871757,0.8470671,-0.26221824,-11.544451,-9.418448,-0.6867748,0.027001515,4.2820344,4.315703,3.0485508,0.10192348,2.9905105,-3.2543156,1.4780507,2.3164117,-4.0434737,3.283957,0.6890846,-2.8592,0.25261143,-3.1931744,0.17913526,0.3683105,-0.16747871,-0.3499549,-16.918222
"?",-0.47655115,3.5055833,-1.9157653,-3.7471514,9.79624,-2.5216174,5.3104243,-3.263473,2.0081394,21.055723,10.757233,3.3655262,7.9470654,-14.702108,-0.5858106,1.3051151,-15.643986,4.141316,8.627187,18.98865,0.9595118,10.915184,-6.1246214,19.415602,3.3303382,6.6502833,1.9242871,0.7391798,12.3254,0.59993947,-0.71835524,-0.7327574,-1.5665256,-3.7023678,-3.1128843,-1.7294178,-1.0429958,3.1655345,4.744103,7.1236587,-3.4181962,-12.068873,3.5775447,-3.9624696,-9.607055,-3.1322465,0.30451468,-0.6555761,14.593106,-39.870552,-22.391733,6.174845,-0.52852565,-0.52294236,8.977489,11.548669,-10.976825,1.8455881,6.64082,1.2925466,4.485302,-2.5581539,-3.724051,-6.412155,6.7857895,-4.6528964,-7.250093,1.2316215,6.7490277,-1.6204094,9.17193,1.0418196,-0.8940211,0.96466357,3.7493799,4.3341126,-0.3588602,-1.5750257,-0.7903262,-1.2765168,-5.5167212,0.76836497,-8.004751,1.3003907,9.083642,2.763942,-16.761957,-1.2465221,3.4634717,-1.1847758,2.3162332,2.2827806,7.8148136,7.417129,-3.3699894,3.6110532,-4.0025153,-2.9427867,-10.151374,7.1362514,-1.692035,3.4057243,12.722328,-1.0838099,-2.8050475,-7.7345905,-5.8321037,-1.6694591,-0.26827615,8.855707,11.172288,3.298339,0.71770614,-0.4203029,-7.586478,21.393494,0.0063364725,-10.481258,1.657666,-1.2303153,-3.4861424,2.9159024,-5.8198934,1.4597576,4.348302,3.0497828,-4.8670673,-11.518021
"a",-2.8130794,0.9486363,-1.1863939,-0.764504,1.3083684,-1.1998618,0.8612921,-3.2793806,0.7121977,-0.24405201,0.18582374,-0.5930707,1.4245275,-0.96350837,-0.4094898,0.038869936,-0.4428348,1.7073956,0.0066530225,1.2065666,-0.98488015,0.28876024,-0.84738165,0.9423215,0.0117090335,-0.596348,-0.30522984,0.82783985,-0.09935559,1.0326374,0.4437927,-1.3776009,-1.6234477,-1.054602,-3.341979,0.11334322,0.19092542,0.5939604,-0.5469072,-0.5432979,-0.25418657,-0.33118552,0.28983745,-2.8451302,-1.7901877,-1.1505249,0.53314686,0.24224386,0.45848876,-0.19016273,0.2214242,-3.1806056,0.3771528,1.0531057,-0.81447786,1.5832814,-0.588619,2.226783,-0.92417794,-0.083893955,1.4277209,0.28028762,-0.78258425,-0.034145344,0.62705207,1.2537493,-1.3782158,-0.25143367,0.52498454,2.3371484,1.7474942,0.505823,-1.188353,1.752242,1.4981691,-0.45373854,0.381123,0.704936,-1.0177517,-0.64461,-0.9378608,0.70332885,-2.9933834,-1.1056894,1.5942445,0.34063813,-1.66134,0.44742382,0.8847055,-0.36182916,-0.45993316,2.3487349,-0.22394466,0.9024957,-0.47972742,0.41688982,0.26435754,-1.0978521,0.69659686,1.1210557,-0.00017797435,1.5826799,0.7443856,-1.5982919,-1.5470454,-0.99612004,-0.34575516,0.31095448,0.48618284,1.1244328,1.5244142,0.21881276,-0.7915629,0.39842123,-0.62939966,0.041982803,0.6382699,-0.03187162,0.34728444,-1.2542791,1.0067036,0.799553,-2.604781,-1.6761348,1.1560405,1.6946461,-2.0122957,-2.3593392
"b",0.994209,-0.91276157,-2.351142,-7.228411,-1.675406,0.7977189,1.0544294,-3.4486322,0.8218832,1.9365411,0.67764455,3.397327,14.486473,0.4019367,-0.9308743,0.12860021,0.22726707,1.0106684,2.504315,3.0882294,2.1783032,-0.3828282,0.41921073,2.134488,1.4650549,1.7851284,1.9268631,1.3972661,-1.0470163,0.11393495,2.9359195,0.04053654,-0.72472036,-0.7098241,-2.2186754,-0.9205049,-0.15765302,1.3738078,1.2811407,-1.363322,-0.9817382,-0.63035756,0.28248268,-0.1095428,-1.8647597,-0.093452856,-0.19896276,1.4560273,3.652189,-1.9363823,-3.0813735,-8.356438,-1.4391527,-2.6412842,0.89571774,-1.7204552,-0.06920487,1.8347832,0.19762033,-1.655553,-0.06686042,-1.2608926,-2.4311302,0.06482343,2.0833695,-0.7230763,0.083671086,0.54315037,1.031996,-0.6595118,1.5291661,0.86710864,1.2991309,-0.9831076,-0.34924424,0.9851118,2.1174147,0.91476077,-0.5958878,-1.1047672,-1.5313106,-3.530893,-3.0015974,-0.20079486,2.0995555,-0.1358824,-4.668446,-0.1633463,0.7807284,-0.42068383,0.946935,-0.290216,0.5217446,-0.2252375,-2.8274353,0.5144954,0.049038734,-2.852519,-0.120135814,2.5591598,-0.38263786,6.205157,-0.09056241,-0.29559645,0.041463275,-5.012994,0.049383912,0.39372623,-0.7745816,0.059035376,2.2650661,5.8443656,0.020305539,3.561882,-4.97079,1.0145029,0.11996144,-2.9422212,2.4612343,0.30757922,-5.657689,-0.7856657,1.4945396,-3.9313233,1.0181878,4.217747,-1.7648233,-2.747399
"c",-0.5651852,0.08566504,0.42012408,0.0005946824,1.7769451,-1.6737077,0.48317182,-3.8363516,2.376477,2.7070057,0.27247873,0.78009677,0.405066,-1.4167022,1.0321915,-0.9234894,-0.5869067,0.5296895,-0.82195777,1.6865624,-1.5332434,2.5253139,1.1131359,1.2537045,-0.0063765254,0.88055813,1.1850669,1.0871722,1.6179626,-1.5025482,-2.056376,-2.4231243,-1.4963355,-0.91057163,-2.2021751,0.66038823,0.095435545,1.5639489,0.23219272,1.6611599,1.1038218,-1.120716,0.7319648,0.5654407,-1.3068625,0.4164481,-0.49852812,-2.0739856,0.3441525,-0.16818935,0.3529343,-0.40675482,0.44044754,-1.6924534,1.5074246,1.1388747,0.06356308,2.2207685,0.4901916,-1.8423496,1.34262,-3.2024117,1.6479019,0.36496264,2.1228824,-1.2971412,-0.98016745,0.76902086,-1.434517,-2.1618524,-0.010338622,0.65782213,1.3766701,-0.35974172,-0.004161911,0.5453398,3.399712,-0.7092282,-0.49841785,-0.8624028,-0.4882155,-1.3609457,-1.0494037,1.0728287,0.88860273,-0.5019823,-0.5251456,0.4066932,-0.29781026,-1.3511636,-1.06398,1.3135384,-1.5066597,0.12655143,0.538554,0.0011150921,-0.8998965,-1.0413443,0.43571627,1.7171941,-1.3852587,5.5854864,-0.67045003,-0.98797303,-0.65816003,-6.7537007,-0.45022735,0.6815936,2.6327388,2.2816882,1.9711607,2.2795622,-0.1713065,-0.25792238,-2.5103986,0.8462915,-0.25906432,-1.9332026,2.2178454,-0.86245495,-0.739591,0.8150725,-0.17072959,-2.29334,1.6231699,1.1955323,-0.5949925,-4.51015
"d",1.5309061,0.27600738,-2.4011085,-4.232431,3.0150971,-0.2263293,1.1455128,-2.0209181,-0.35917923,3.2240517,0.20500281,1.1628503,0.19289973,-0.49198508,-0.7440114,-1.1815268,1.5675455,0.44583583,1.5130228,-0.36028063,-0.35002634,2.6071572,0.1293193,-0.008169225,2.0483613,0.69740045,0.48920882,0.7742812,2.9180892,1.2154851,1.2730579,-2.4806275,0.7015287,-1.2328573,-2.0055335,0.81781983,-1.700634,1.0339358,2.1933186,1.639673,-2.7262094,0.36538088,1.1652943,1.014374,0.54284,0.32533255,-1.6896615,-1.4120579,1.9222622,-2.2812839,-1.495138,-5.642025,-0.40455595,-2.9130816,-0.4545787,-0.27500936,-0.5798219,2.6216364,-0.51195616,0.2896626,2.1165183,-1.3243673,0.6926553,-0.7327593,1.4005172,-0.96151394,1.3952566,-0.009081334,2.7950387,-0.356098,1.3199617,0.6769834,1.203432,0.2628082,0.69728273,1.3502381,0.613942,-2.0592506,0.24561606,-1.5863315,0.41994482,-2.7165043,-0.5071177,-0.69355506,-0.14996347,0.63290644,0.36729014,-2.2041621,-1.1470945,-0.053062078,1.7114941,-0.007155653,0.9054131,-1.1914841,-2.21616,-1.3747954,0.81844985,0.20659402,0.033323,-0.21228471,-0.52932405,0.81537384,0.14492077,-0.040233765,-1.8826109,-1.4719265,-0.023664732,0.6436782,1.6708355,4.7548356,0.8143354,2.1770916,-0.5588364,0.587523,-0.99587476,0.19164933,0.58266705,-1.3952372,1.0518513,-0.32887563,-2.2307217,0.5953823,-0.3765763,-4.363727,-0.59382296,1.1489313,-1.4856611,-0.8478958
"e",-0.32921195,0.10969964,0.59383416,-6.137295,1.9099355,1.2955524,-0.11475084,0.07940254,-1.0507078,1.4652556,-0.38962328,1.585473,1.8900945,-0.8312729,0.77861977,1.611634,-0.2809797,0.18226084,0.27606988,1.3364687,-2.4720557,0.24702944,-2.4933777,0.18203627,-0.88906145,1.7876834,0.24863595,1.9651835,0.907915,2.7904804,-0.9339882,0.8898893,-2.061632,-0.9324853,-2.504253,-0.13790703,0.87671375,-1.3016685,0.04872663,-0.24240729,-1.4243091,-1.0278603,-0.16083932,-1.94971,-2.60406,-0.37342903,0.40478942,-0.12771249,-0.95962393,-0.90870935,-0.46266592,-9.711594,-0.6418564,-0.08183931,-1.091631,0.87405443,0.17755535,1.2474828,1.4675175,0.77039367,0.34375772,0.8417743,-0.4777015,0.12757696,1.2779963,-0.83682454,-0.4526123,0.800861,0.9616225,-0.9116696,0.5895549,1.0237728,1.1905872,-0.2793873,0.65896875,0.943875,0.46361312,0.7033429,-1.1129401,-0.097666256,-0.8221706,-1.4793338,0.93404466,-0.13105498,1.7303202,-0.43696365,-1.460534,0.23115054,-0.7092124,0.58314234,-0.562551,1.5150231,-1.1019896,-0.21988198,-1.0235445,-0.4924811,0.9986845,0.7653098,0.40026772,0.7896993,0.9632959,0.13084307,0.49554494,-0.7694657,-1.140476,-0.016464274,0.71808916,0.06248783,-1.1816884,1.6884189,-1.2202979,0.8131729,-0.24612944,-0.37743217,-0.08597908,-0.39937428,1.0498794,-0.6809708,-0.67103136,-0.7036551,0.79018307,1.2791218,-2.0771601,-0.73320585,2.5635471,0.57026684,-0.71316546,-1.514925
