CHAR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
"1",2.627392,3.0967095,1.9092484,1.4786025,6.078777,-5.0483766,2.806769,1.0930495,3.0853505,7.1826367,-0.4462394,2.3317695,-4.4949718,1.7825803,0.4604893,3.381004,-4.9988084,-3.2951257,-2.551459,0.84181416,2.6123276,2.27588,0.8262881,-0.34735227,0.23699267,5.6664405,0.348304,0.07174845,-3.250532,0.1296976,-7.874735,-5.3111286,-3.2068906,5.9004827,7.1685166,0.77865857,0.06851163,-8.23504,9.232523,2.00105,-7.011252,1.6529305,4.6989264,1.8799615,-0.25193304,-18.136932,-7.2129645,1.729627,2.5269566,3.0813575,-4.5154066,-3.6591666,-4.613726,7.7700105,-0.38408872,-0.2971958,-5.406792,-9.631363,0.49525377,10.3177395,-2.4883096,0.3556734,-2.3166337,-2.6651375,-5.05194,-3.4277716,-0.009574508,6.7966866,-2.950419,2.2611299,7.8217278,1.2212586,0.27546448,1.1403146,6.3253045,-8.636541,-4.3378663,0.8652872,-2.1558094,-4.8734794,20.051039,10.029581,10.921601,-0.5889132,5.882729,1.561909,3.9780986,-3.5339513,4.700501,0.18315135,13.564395,0.7210318,7.378228,-10.022157,-0.88760775,-4.5834594,-3.6223447,-0.7264704,-2.1827354,-3.9056103,-0.37945408,3.942922,-0.7923986,3.2054017,-0.8750456,1.8245455,8.342168,2.482383,18.83351,-3.4752157,-0.8768265,0.4836061,1.4979252,-0.44343698,0.12144717,-0.2335038,-0.36510608,2.7632172,2.6718116,-2.626068,-9.191945,5.5828,-5.752695,2.5635538,6.5764933,2.1302168,0.6322871,9.903701
"2",2.5564377,2.63466,0.9573423,-0.9379536,13.816901,-8.161245,2.643136,-2.4220088,1.6816345,6.2695904,-1.2284966,-1.3013988,-4.0781546,1.24463,11.244894,4.1827564,-2.1466486,-3.1562963,-2.6209002,1.0234106,-0.25861678,3.500398,-1.062722,-0.4077328,1.0542936,4.3655596,1.011233,0.7803945,-3.590582,0.025275573,-16.010733,-3.6185398,-3.2349408,0.5017424,3.3876908,1.9641639,-1.02293,-5.574248,20.437822,0.63900733,-10.3602915,5.157282,4.783985,3.250366,0.09951012,-15.834759,-7.118011,1.652142,2.1824362,1.8351264,-4.455269,-5.283716,-4.3138084,8.271075,0.7035538,-0.5827585,-11.304941,-10.710204,1.0626175,12.857502,-2.9775937,-3.2390583,-8.428348,-4.3760576,-2.3254573,-2.454907,1.4921689,5.794867,-7.6021204,2.464165,5.4339476,0.61920434,-1.0093405,1.5939227,5.4038143,-3.1782265,-2.644682,0.10686059,-2.5178962,-1.7728491,16.281023,5.3210497,1.6065305,-1.1881274,11.820437,-5.489925,3.1156964,-4.4288163,3.492213,-0.78483987,12.080764,1.7081571,7.5395417,-6.99838,-2.7597127,-4.5945587,-4.10366,0.39421275,-0.73217744,-1.6575828,-0.09224947,5.0468783,0.34001684,6.6357856,0.36028636,0.49711412,11.576829,1.2303083,10.541652,-2.7119257,-0.76601857,-9.902989,1.478947,-0.5929411,-1.107309,-1.5900106,-0.57582366,0.6156487,3.428142,-3.0725675,-4.779603,6.8967676,0.5152173,3.1390374,8.105982,4.106381,0.20464867,6.9382763
"3",2.2999527,4.024378,2.7732978,-0.18939738,0.71785694,-5.1347404,2.8088768,-5.4996314,0.8651872,9.181027,-0.71205354,-3.7726488,0.9055059,-6.0091076,14.393489,-2.5182128,-4.3489814,-2.8744094,-1.1834962,0.7281194,1.4988772,0.9822006,-1.070488,-0.8128805,2.1455078,7.172496,0.9695722,0.11796679,-3.6810603,-0.61492884,-5.16461,-3.216235,-5.0887713,3.6326697,8.103999,2.7779396,0.96648514,-7.394265,20.177317,-0.42614117,-4.9210186,8.077893,3.5084653,1.9372914,-0.784256,-20.064596,-6.66525,-0.10574293,1.9222581,0.7453787,-5.86058,-6.930808,-4.35598,9.169758,1.4380429,-0.6611179,-2.1675415,-3.3780077,-0.151672,5.473669,-2.9718256,-3.1595423,-6.658492,0.7115622,-5.2413263,-3.4152565,3.1580076,6.8180423,-3.6444416,2.7310066,2.4170032,-0.1842651,-1.4401395,3.7876883,9.315655,-5.076147,-4.6646914,0.9707264,-1.2534294,-2.6981788,16.951052,8.216122,7.4435344,-0.6130792,1.2121851,-16.796211,4.4003987,-4.7847705,2.8704562,-0.26002795,2.0682325,-1.7404152,10.748178,-5.2744303,0.55077755,-3.5625088,-4.2912326,-14.638239,0.4743972,-1.8696498,-0.07821819,7.6855626,-0.8884555,2.0166326,-0.13151269,-0.08417476,6.8073373,1.9138305,12.777653,-7.0896177,0.761585,-9.596678,0.5241499,7.072684,0.2165044,-0.6289863,0.59262913,1.4606689,1.6326997,2.4954357,-5.3468413,2.725454,1.4564748,3.0634859,11.69932,9.65207,0.43507773,6.2984967
"4",8.051638,3.0027702,3.9246938,-0.9616563,9.793437,-12.114619,2.4584804,0.4061577,-0.18362387,5.590661,-0.12980813,-0.8459489,-0.721429,-5.3094807,8.562684,2.19786,-5.1464405,-4.2187304,-1.0101405,0.17453422,1.106706,-2.2440746,-1.5009137,-0.8939348,4.75866,11.497366,1.3313223,0.30498216,-18.71285,0.13334249,-14.9084015,-2.6670425,-2.119207,2.121888,9.118293,1.5015984,2.7152658,-8.543261,5.4277315,-0.3982663,-1.8014716,7.31403,2.4122534,1.6549737,-0.19386743,-9.177037,-6.058506,-0.27902997,1.9607601,2.4965384,-9.178599,-7.4514465,-6.4624667,10.070069,2.0543761,-0.8584041,-2.8870347,-11.300009,0.50200534,8.531031,-2.4488544,-1.399092,-6.146178,0.30417475,-6.661754,-1.0877086,1.0555768,3.296787,-17.390242,2.1966403,5.5557313,0.49866164,1.3229978,3.6199005,9.759135,-11.004728,0.065189436,1.2713536,-3.1648033,-7.9832473,13.463809,13.379918,6.6345625,-0.96227026,6.4596705,-6.56588,2.6444125,-4.295208,3.8675592,4.890733,8.275412,-1.4718338,4.4341455,-6.5819583,0.11658942,-3.0156064,-2.6381593,-28.017483,-1.8390368,-3.5519116,-0.5360394,9.178716,3.4603405,4.476759,0.4782634,2.5072532,10.864604,-0.106047586,21.467232,-4.397811,0.83950144,-12.324808,0.65161926,8.476422,0.05011837,-2.9467864,-1.6288807,2.2031312,1.9935598,0.9476478,-12.58653,3.1390057,-1.783423,2.991979,3.5918326,7.9370522,0.8105481,2.890012
"5",5.391424,3.649818,3.1140714,0.3710294,14.057149,-8.362718,3.58412,-6.041796,-1.7498584,10.093246,0.1395812,-3.1900454,-0.18314506,-5.7548404,15.602416,-1.2662125,-3.8853045,-3.3527994,-1.5825038,1.1634792,3.347307,-2.067048,-4.262867,-0.48901075,1.0413507,5.294784,1.4573375,0.16967143,-15.697597,0.037773766,-13.094262,-3.7499337,-4.472074,5.644833,3.8097348,5.434219,0.91953826,-6.3651094,2.9171116,-0.61402345,-1.2053889,7.3970423,2.405988,1.3977115,1.6192132,-13.0013485,-11.217433,-0.20155261,1.7046268,1.8524541,-6.7175674,-6.994966,-5.3817954,6.7115583,4.4215727,-0.84238964,-3.0744689,-8.540793,-0.1668332,9.4753685,-2.039873,-2.036768,-7.1123114,-3.223861,-11.020939,-0.32207972,1.015247,5.7768474,-23.039248,1.4290165,1.8381548,3.3453953,-3.2929769,3.6087282,9.448346,-5.6984053,-4.7858562,1.1034657,-5.1032915,-14.624261,10.564148,4.756669,6.009206,-1.8965249,6.5390944,-5.208144,0.9967047,-5.5579042,2.2490432,1.912182,4.668391,-0.43835348,12.968227,-8.26282,-0.21543749,-2.6014402,-2.937309,-24.368563,-0.10988966,-2.650356,0.67761624,6.214209,-0.018258318,2.4847696,0.073654935,4.2646127,8.543157,1.1621815,19.556011,-1.2093961,-0.93891567,-12.852599,3.4687726,3.2406259,-1.0278282,0.10419546,-0.72060466,0.484651,1.7157336,1.6493725,-7.7770915,2.1367044,-1.1226754,2.6659029,14.807892,11.184293,0.18090966,4.5358486
"6",0.57530177,6.289371,3.1948433,-0.9753113,11.221862,-4.540921,3.3984797,-7.5286603,0.738498,6.7074,-0.24893403,-1.4821935,-1.2670921,-4.5763392,7.7235894,1.8589349,-8.059019,-2.6425917,-1.5822586,0.9603386,0.0788691,1.685804,-2.8415086,-0.30793515,0.14117998,8.337191,0.3860462,0.28906208,-14.455663,-0.1694914,-3.4072819,-2.6353474,-5.100377,2.040603,6.8238096,3.0326488,0.636112,-5.012328,0.2740302,-1.7630622,-7.80612,2.4536366,2.8814805,2.541706,0.49235022,-18.853231,-6.8417068,-0.36597434,2.2328484,1.864558,-5.016308,-10.347722,-4.055423,9.319189,0.26394394,-0.7816744,-7.7925897,-4.2381306,0.9816703,10.049328,-2.200655,-2.4015062,-1.889886,-2.5816412,-5.9151917,0.030576266,1.820048,7.021183,-4.2304273,0.13309129,-2.9280527,-0.35985395,-1.0959065,3.823489,6.459252,-11.723836,-4.184678,1.1075813,-2.243256,-18.665146,12.308184,7.3504405,8.610895,-1.6784483,15.294739,-6.032287,6.2471986,-2.120586,2.9394097,0.60504216,14.342768,1.8621447,7.1006117,-9.628525,-0.052754566,-4.902467,-4.040343,-19.870314,-0.49510542,-0.8220836,1.0251223,8.3090515,3.2559233,2.4933255,1.4519664,1.8887368,7.1047606,0.8217005,11.125678,-5.3097296,1.127947,-8.339403,5.647721,8.187672,-1.3387073,-2.3669825,-0.7715942,2.162361,1.0655859,-0.26801956,-10.284439,5.102846,-2.199075,2.8221703,8.602479,13.414982,-0.5454977,5.209754
"7",2.5878382,4.9795566,3.8335633,1.1501642,10.839505,-13.255872,3.3675036,-2.6063044,0.7666683,11.395724,0.10003318,-3.4951982,-1.2296154,-5.8193073,7.7409744,1.8031356,-3.4697292,-3.1887617,-1.3613994,-1.285257,1.2581364,-1.5186642,-0.88559675,-0.41609454,-0.7267296,8.06689,1.07426,0.0843363,-20.926653,-0.066166475,-10.319109,-3.076345,-3.0916955,4.7381463,11.23498,0.9572531,-1.6369268,-7.200308,3.7809336,-0.28433642,-9.974228,8.379346,2.6901674,2.3173552,2.6360319,-9.391072,-4.3238583,-0.3603427,2.2556918,1.6846174,-7.285493,-17.81011,-6.9633975,9.093672,-0.6494451,-0.60589904,-7.3206887,-8.722523,0.30853063,13.156482,-3.7773643,-0.7445249,-3.1735704,-2.874764,-3.9465094,1.3888875,0.6703824,6.3827567,-12.291818,1.418869,2.3264804,1.1974026,-0.9720599,3.0998042,10.336121,-7.007687,-5.7731557,1.4473583,-0.93378294,-0.23697397,11.307909,9.768758,7.912472,-1.7653341,13.001894,-11.524096,3.6039279,-3.907153,3.4166894,-0.034295496,6.1965747,-0.78338474,13.455541,-7.917046,4.1587048,-3.6223552,-3.5926352,-7.925559,0.588733,-3.1768906,-2.8002992,3.148167,-1.9388909,3.8771477,0.79391694,6.3195367,1.5260403,2.0424511,23.166391,-4.4781246,-0.44614315,-15.480931,2.267383,8.21934,-0.33366856,-2.5344934,-0.39145175,3.4728885,3.795066,-0.10483788,-11.983316,3.223417,0.3544764,2.518101,14.015214,13.310092,0.27831456,5.7834163
"8",7.2572174,1.4900652,3.2459004,-1.7924201,9.45017,-18.739761,3.6933131,-0.69858134,1.5832521,11.012153,0.15712391,2.917451,0.5469217,-3.4847763,8.968996,0.31063008,-3.4567225,-4.0355167,-1.3069838,2.8603134,-2.6456122,-1.214937,1.3364483,-0.5877632,-0.29559803,9.29388,0.05431927,0.20693676,-12.608306,-0.67102164,-2.4296327,-2.080485,-2.2642424,6.7695456,4.800443,3.743271,1.9548709,-6.4909687,2.240463,-1.0118573,-14.008844,10.2564,1.7055814,3.8102193,5.2609954,-15.546125,-5.739948,-0.051902246,2.4450207,1.8099555,-7.6977324,-18.943842,-5.3227015,9.474926,1.4239794,-0.49745733,-12.182854,-8.348458,0.69492173,10.618172,-3.8785455,1.0596344,-7.0484467,-5.900509,-3.9227257,0.28590474,0.50263447,3.1261778,-13.256576,1.70666,0.1595341,4.7679977,-5.384097,4.1876125,9.756076,-2.8876944,-3.2016273,1.4498606,-2.9452515,-20.859592,8.925758,2.7598228,2.8393872,-1.8359092,6.0975237,-2.734261,6.331888,-2.8109667,1.9871097,-1.4137962,3.9778726,1.0843645,7.507034,-5.4652267,3.4065347,-4.0503087,-4.540249,-2.7693043,0.03933014,-4.773323,-0.7026816,6.4206033,0.53299624,3.3092446,2.943792,1.3712864,6.322755,0.93997324,15.2143545,-3.581389,-0.25644827,-10.378332,1.1989692,7.4057317,2.0638728,-1.0649191,-0.15683948,2.3758347,3.1695628,-0.66598654,-10.940191,1.2671689,-0.8517942,2.6646576,4.270434,13.821867,0.90841085,8.811201
"9",2.6879148,5.4420877,3.68602,-2.6196673,14.787041,-21.980366,3.015872,-10.620125,-1.0548764,11.634083,0.2933109,-4.919305,-0.45159248,-3.9941218,13.267161,0.32462823,-5.7063046,-5.429756,-0.53608906,1.484027,-4.935509,1.9358691,-1.5562901,-0.59473747,-1.7299856,5.5825477,2.2726269,-0.14385328,-8.095416,0.7706717,-8.0108185,-2.4619539,-3.5894165,4.7332034,11.848483,5.425403,1.8803283,-8.294965,2.8623188,-0.7349972,-12.473356,16.878471,3.03812,2.9386976,3.3040583,-9.667979,-5.736181,-0.024052292,2.4659417,1.2446392,-10.991022,-7.006949,-7.3522973,9.919731,0.68709654,-0.63381106,-2.6201825,-8.750714,1.587807,11.56413,-3.350664,-0.06820358,0.3217935,0.034947924,-8.620213,0.5774518,0.4947499,4.6977315,-6.875665,0.7086102,1.5269471,3.3578522,-8.316482,2.0792363,6.949416,-8.981197,-5.487315,1.6466228,-1.8383806,-2.6970012,14.793317,13.277136,8.486856,-2.0019362,12.469791,-12.105335,5.7657776,-2.795176,1.9168909,0.54664916,1.7599578,-2.4088092,10.295341,-3.1996758,7.062482,-5.657284,-5.227191,-15.874113,-1.612446,-2.8045595,1.8095298,10.074771,4.6233063,4.5969744,4.3590918,3.8246562,4.960289,1.1886817,18.256084,-4.681575,-0.013974129,-14.27406,2.3357735,7.6477313,1.3148022,0.37126857,-0.05300915,1.768612,2.7273335,0.9909536,-12.880471,4.5662174,-2.8157456,2.3851297,17.229261,7.0205646,-0.1837402,5.1667004
":",4.114674,2.7249634,18.567463,3.4513044,7.97882,-0.39628267,-0.8604831,-5.5111504,-0.22709773,2.8040137,0.32819536,-4.051902,0.786972,-0.80784374,4.4710817,2.7194774,0.17720026,-10.958399,7.4479504,2.8035774,-0.88384205,0.58816355,-1.9771024,-0.61577535,-1.606019,4.01701,-1.5091319,-1.1153195,-2.3228672,-0.6122676,-11.877798,-6.227101,-1.4505712,1.115605,0.1092695,-1.2495867,-0.10318214,-0.5342134,1.7237535,-1.3777997,1.1512396,2.851248,0.933751,-0.4149488,2.8814142,-8.790998,0.8466224,-3.8440769,1.8404619,-1.1289049,-9.547014,-2.572563,0.7026914,3.6524165,0.2549494,5.193197,-3.7365975,-6.7394443,0.58717537,3.789633,0.5528301,1.834893,-2.2839992,-1.1831902,-21.043163,-0.45225284,0.18711245,1.2216073,-0.75733805,-1.1329769,-0.15698871,4.118283,-7.484753,-0.665789,-0.6053304,-2.8444388,0.0285932,-2.327002,-1.4976518,-9.966535,7.2900133,5.811657,1.771565,-1.5177947,4.080676,-2.8050153,6.334514,0.6586141,2.3556314,-0.7872241,0.9997016,1.1848606,1.3734609,-2.8831663,0.056690264,-2.2135231,0.6404125,-2.5701776,0.7362512,0.32142556,-2.1013856,3.5074942,0.16765718,5.7794604,-1.0919032,2.1775815,3.2892056,-0.8785748,5.2585354,-5.9802585,-1.6368284,-2.8584416,0.17392361,1.3657339,2.469556,0.24705657,-0.56975496,0.9113868,11.609143,0.89904994,-3.4337745,7.796038,-2.4212263,-1.7525024,2.795399,1.1966732,1.0886962,1.8459189
";",-0.05457573,1.873166,31.594557,2.1844459,6.2981663,-0.25531498,-1.1202279,-4.823604,0.27429396,1.2098792,-1.3896989,0.25703493,0.39492357,0.84822005,5.2126865,3.7799425,-0.40856987,-12.311291,2.7935119,-0.7976983,-1.2456938,0.284894,-2.242624,-1.5805954,-1.2104366,1.3987204,-1.3818129,-2.1599925,-4.269475,1.6185697,-7.096155,-2.4228754,-1.4648491,2.888245,-0.5758809,-1.5471987,-0.22080803,-1.1323408,5.7996526,-1.0240612,-5.2087092,-0.10260191,3.45125,1.6436912,1.2277117,-7.1935816,-0.07554453,-3.914705,1.7287279,-0.23716146,-2.454361,-7.630203,0.36473465,2.9971073,1.0169806,6.099399,-4.3380613,-4.3185987,4.2394147,4.9861927,0.9764313,0.91525686,-1.0329144,-1.8581127,-15.404482,0.8484845,0.73371685,-0.8205027,-1.7759562,-0.3845147,-0.5485038,2.949888,-15.293053,-0.5247038,-0.08255914,-4.4063416,-0.46083272,-2.8217921,-1.6068641,-8.177572,4.963006,4.027683,2.9620318,1.7111634,6.354101,-5.8893247,7.1772723,-1.1601901,2.4555545,-1.3599715,7.2150435,1.0342087,1.0017442,-3.3537142,1.8661599,-2.4281232,1.0166565,-1.8595234,-1.288786,-1.0352997,-0.32874048,3.8523438,-0.11450925,7.5042076,-0.7809008,2.9059236,1.233489,-0.829412,6.1012783,-4.054551,-1.4265794,-3.6529784,0.5199673,3.5800471,2.1096373,0.6616923,-0.7522816,3.3054812,14.402658,1.4444162,-5.8187156,13.159514,-2.7215083,-0.2559498,5.4111824,11.750027,0.95645845,1.3893703
"?",2.2531261,2.9623134,7.9936275,7.049814,11.710928,-2.7838438,3.5123804,-6.4659457,-1.6018429,11.505667,1.3423826,2.03425,1.9479164,5.45015,15.4232645,4.94423,-1.4613149,-15.99392,3.1381772,1.3693495,-1.8914012,2.8766418,-16.457226,1.2425834,1.1203297,2.8412046,-1.1593549,2.4091885,-9.534894,1.9401523,-20.493547,-3.0449467,-3.4218028,2.3426623,5.6884103,0.71704966,-1.0540912,-6.4223385,17.38607,-0.36881724,-12.862205,4.636587,1.8120902,7.8904634,-0.45453453,-3.626444,-4.165929,-5.97903,1.3988725,1.7965368,-13.808443,-20.397785,-0.788022,5.8881764,5.9951186,12.968778,-7.1181407,-1.9613521,3.755143,14.074655,-3.5700517,-0.3108196,-1.6233138,-3.4165323,-2.1257272,-2.5497973,0.5380016,4.826778,-20.481424,-2.538782,1.8441328,9.9568205,-14.52035,0.815275,4.911952,-9.566019,-1.1742682,-4.3150454,-7.5022273,-0.299869,11.496345,9.380019,-0.24161999,8.709445,11.043089,-17.580618,7.8804646,-0.4757921,9.419011,0.5724685,28.299994,2.4705594,11.682936,-11.552618,2.458469,-4.4511366,-4.874093,-12.035923,-1.0536295,-7.2476,-1.586245,4.3707643,-0.96481717,20.621147,-1.5533403,2.0584507,6.50752,-0.5912949,8.518203,-3.4154968,-2.7981234,-15.27234,-0.54363906,13.791041,6.1917315,-1.6665589,-0.66877085,11.758488,11.721143,-1.9902834,-9.86464,21.150606,-2.791332,-0.8887488,2.5356274,18.216297,-1.5231124,5.1167297
"a",-0.57848847,1.2098716,1.134811,2.39243,4.4312186,0.2370018,-0.7653649,-3.2105165,-1.3882565,0.98566526,-1.646522,1.0919117,1.4628125,1.9533005,2.8654592,2.039913,0.9691437,0.25030297,0.9173137,2.0502462,-1.7760407,-0.8105766,-2.000442,3.0756485,0.54985166,-2.662768,2.6831295,0.020435007,-0.5652693,1.6490178,1.1095945,-1.8665389,0.8733451,-1.2897282,0.9082379,1.781438,2.5443544,0.002954949,0.6619514,0.82556325,-0.84289265,-0.70118016,0.47233427,0.042481825,3.859653,-0.4603597,1.4217982,0.42184561,2.0833523,1.2154844,-2.6442573,-1.3540714,1.3029526,1.1336137,-0.41019884,1.9798415,-0.730348,-2.3632307,-0.15405996,-0.051949147,0.27031708,0.3825591,-1.5411226,-1.5493522,-1.5729886,-0.28185233,1.4228444,4.4982142,-1.4982884,0.46151745,-0.5504646,1.0466805,0.70498145,0.55060434,1.7687713,0.81351733,0.6350172,-1.328282,0.74687475,-2.2853425,-1.6499846,2.3779972,0.7422782,4.0117745,-0.31577063,-0.25099,0.30092403,-4.0294213,-1.0406246,-1.8237609,0.8165838,0.17895159,-1.4815341,-0.6357837,-1.2349567,1.0637004,0.03495345,0.04488574,-1.7679466,-3.0231388,0.94562286,-1.7777753,-1.5900741,2.5306373,0.6062042,4.702102,-0.21088977,0.985853,-2.2962334,-0.7267532,-0.023356143,-1.2219188,2.3509252,1.3327899,-0.89029294,-1.6156335,0.29151103,1.2320157,-0.6186435,1.2303706,0.2538187,-0.97719353,0.03984466,-1.2454326,0.008057397,0.7542951,-0.09169809,3.4008389
"b",-0.3601484,-2.0339859,-0.021979997,-1.2252572,3.8429296,-2.908693,0.044649012,-3.5643556,0.80706185,4.512565,-1.7858561,-1.1218491,-0.5196404,-0.97648627,2.159604,-2.3754394,0.45312423,-1.8116171,3.1004462,-0.9758574,0.10307372,3.9487755,-3.2543077,2.1670766,2.6096373,-2.0851023,0.8641652,0.28252894,0.7930446,-0.10488028,0.2880462,-0.7503018,-3.9780774,2.3130908,1.7570801,-3.0344622,-1.5861449,-0.43499824,5.664108,1.6094247,-3.4668024,4.4870014,-0.23071381,-0.30852696,-0.2522305,-1.0569396,-5.45101,0.7872398,-0.20988894,0.23224452,-2.141367,1.8062357,-3.2202249,5.720114,2.569148,1.1004758,-0.9500178,-1.2688007,0.1761673,2.4345434,-0.043375112,-1.169112,-2.5755253,-1.7434593,-8.910581,-0.49431622,-0.65387297,-1.6592927,-5.724306,-1.5139583,1.8809707,1.4677589,0.9015548,0.64693284,2.460575,-1.1623572,2.2012615,-4.260532,-1.4597248,-5.2925267,3.419256,-2.0407906,-2.1848137,2.9980555,5.5896273,-1.1670351,0.24367361,-3.6551957,4.1377864,0.11999451,1.8728675,-2.686629,-1.0072724,-2.1506479,1.9957756,2.76127,-2.9194117,-0.36805996,0.69355345,4.3887186,2.264587,1.8910083,2.3063653,3.0396135,-1.2566519,0.0036001215,1.8166327,0.46641847,2.7305546,-2.3521605,4.745854,-6.4375563,0.09220198,0.75776577,2.3271623,1.1906481,0.27311262,-1.8722571,-0.8922463,1.9016179,0.7519003,-1.765634,-0.6143597,0.17481741,6.6727533,1.9057659,-0.6753748,-0.5097929
"c",2.0775745,-1.7149576,-0.20432028,-0.724681,-0.8923426,-0.009814976,1.6548712,-2.0902567,-2.9608371,2.5694656,0.5898214,-0.2822634,1.634328,0.6679583,2.1441646,-1.9951906,-3.0610929,-4.4345884,4.0822945,-1.2118914,-1.6092842,-1.1694754,2.3011975,0.7162921,1.9336839,0.5234581,0.5362055,2.4220135,2.095798,0.982192,-2.4652038,-3.0032027,-6.460775,1.7041891,3.3733695,1.5888542,1.5145046,2.0838063,-1.3390666,1.3032906,-1.5350016,2.880542,-0.45630357,1.489984,0.5365166,-2.6664636,-1.8944389,0.050721593,-0.9493049,-0.96140224,-0.69603544,-1.3579259,-3.5071597,-0.42344785,3.2802837,2.296769,-0.28940815,-2.9836733,-0.23812106,0.8091804,1.1090869,-1.0359304,0.37536228,2.5844865,-4.250931,-1.1745741,-1.5009468,-0.5207805,-3.1907637,0.2990274,3.51971,0.15170287,-1.5177453,0.73694205,3.6467605,1.2617124,0.98279595,1.5816091,-0.82033247,-4.353094,1.0560194,4.089019,1.3379039,6.515892,5.250565,0.1818385,5.6631937,0.4313745,-0.11752875,0.27905792,-0.08843724,-0.68187326,1.4280579,-0.18283299,0.8315962,-0.093762286,0.6204963,-0.75773114,-1.9816271,-0.68406945,0.26679188,0.64040405,-1.922306,-3.4118202,-0.2755655,2.6588905,-0.0025127283,0.5510501,2.9227157,-3.6192904,0.4918408,0.73443234,-4.0630436,2.85257,2.1894052,-2.4978461,1.808839,-0.30004993,-0.23123017,0.09707746,-4.452929,-0.45729953,-2.7132227,-0.88344985,0.32165885,2.4865456,-0.56495786,0.47175524
"d",2.0611806,-2.2875972,0.2604262,3.278155,-0.07396612,1.9857085,1.067104,-5.3226714,2.089717,2.4849937,3.045662,-2.039479,0.8985808,3.1397984,-1.4746336,-0.26688707,-1.0933198,-1.1415113,1.1750093,-2.0023954,1.8159962,-0.040872388,-6.4134483,3.1346843,-1.3920151,0.4972452,1.7916679,-0.19253376,-0.14807175,-0.23304763,1.5971572,-1.1183274,-4.4792714,-0.36281833,-1.8966404,0.568785,-0.5306912,1.7103802,1.0428945,-0.1424212,-2.5138345,-0.94572,-0.5853084,1.2266947,0.42200997,-1.1481011,-6.0381265,0.6794442,-1.2899985,-0.43750742,-0.89961314,-2.120154,-0.14258812,3.8208556,-0.6382632,1.7456897,-3.181186,-3.0875714,0.84320307,2.4682198,0.5057194,0.70889777,0.9142907,0.865388,-9.111271,1.3374227,1.1639147,2.368377,-2.185919,0.20531648,3.4872289,0.91270804,-6.4523373,-0.49415484,3.2514572,-3.8794456,-3.1342206,-0.30322635,-0.38804442,-2.7013369,-0.9497828,4.696412,1.7071402,0.56551266,0.503685,-0.74509484,-0.84970945,-0.24732873,-1.3537202,2.645899,7.3880343,0.97576904,3.2585254,1.7579893,-0.1465569,-0.046090316,-5.980725,-3.7199018,1.50537,-1.1463841,-1.4772886,-2.8294942,1.4400897,1.7495373,-0.849299,3.0064566,-0.686493,0.1916925,-0.44465846,-2.567963,4.112842,-1.4732388,3.85271,1.993193,-1.1270316,-1.4444484,-1.0581253,1.9514964,-0.14432226,2.556272,1.054253,-0.33893156,-1.6681136,0.02396897,5.5416875,-0.3628851,-1.442399,0.22308908
"e",3.0947661,0.7125032,0.27249512,-0.008692823,2.4212096,-1.8607256,1.6910806,0.45953023,-2.3650253,-0.31061208,-1.2505978,2.6807725,-0.3051774,0.660436,-0.9174958,1.3505616,1.2249565,0.016961532,0.4625853,1.1184441,-0.867261,2.0709743,-2.401601,2.6299083,-0.21361299,1.1347497,-0.98760563,1.6687899,1.1970454,1.001496,-0.20415606,0.72094196,0.7673699,4.9676595,-2.68112,1.2741532,2.148032,-0.84637785,0.08739148,1.0797144,0.63332903,-2.3475509,-0.57749355,0.919705,0.70978236,1.7871214,-0.13278052,-0.6742476,-1.6500158,0.7992174,-1.2098085,-3.6943426,0.06818419,-0.6046271,0.30564377,0.8851626,-0.029869024,0.11799176,1.5982488,-1.5521907,-0.03393756,-1.2877424,-2.9885252,-2.032112,-1.569751,0.12132543,2.7669833,-0.8587902,-0.21140487,0.16486633,0.5507218,0.6671597,1.5357652,1.375917,-1.6248361,-1.5284315,-2.5486724,-3.5269377,-0.4918616,-0.027484238,1.6806489,0.13612394,0.13761729,4.382638,0.47529268,-2.293733,-1.5510073,-0.75438935,-0.4212576,-0.26192284,-1.9147035,0.3854592,2.2207978,0.4505741,2.5433729,0.063589975,-0.52633744,-0.24171878,-0.5406203,-0.053710777,0.9608052,-0.029321909,-1.4892633,1.0755548,-1.8460113,5.614758,-1.1097863,-0.94737613,2.1536436,1.5151398,-0.5458005,-2.313182,-1.8504974,2.5741434,0.31840652,-0.86110514,2.538668,1.3927051,-0.30407336,2.2961748,-0.2985744,-0.21697,-0.7199428,-0.42747578,0.029407123,1.6508768,-0.70559895,3.8451495
