CHAR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
"1",-1.4706743,0.5837645,0.3870408,-0.16702288,-0.63259757,-0.08385478,0.32431385,0.03793227,0.60232913,0.43017128,0.23985188,-0.23591852,1.1859604,1.1598527,-0.6909663,-0.56694096,0.062945895,-0.04711985,-1.5077901,0.0575866,-0.071323834,-1.4547914,0.12761,-1.4452133,0.14959401,-1.065351,-1.2035282,0.17779693,-0.15474711,-0.22654736,0.02465853,1.7306007,-0.2516051,-0.92360544,1.6512151,-0.07424335,1.8237524,-0.28132465,0.76887167,-0.94350505,0.6349096,0.26367778,-0.28306416,-1.3015964,0.07975562,0.11637109,-0.8877897,0.5792945,0.38994038,-0.30221194,0.13738729,0.79457146,1.0033429,0.22453192,0.83981436,-1.606205,0.07197991,-0.08124777,-0.297932,-0.6224175,-0.75227666,0.12589434,1.5196484,0.26638943,-0.06775221,0.266858,1.2508315,3.7604246,0.4294336,1.9749639,-0.2319907,0.4580306,-0.42846397,0.65601206,0.14225481,0.74513113,0.44173416,-0.2969334,-0.48946542,0.06392861,-0.08042398,1.9351325,-0.01928055,0.084017344,1.0606992,0.017840581,-1.5670487,2.291506,0.092619635,0.09102276,-0.39466915,-1.1185147,-0.022256717,0.22158983,1.005647,0.0318007,0.14046127,-0.29097393,-1.5391848,0.7647476,-1.91753,-0.96908206,0.5056412,3.0671523,-0.98630995,-0.8798426,0.69389147,-0.053418204,0.4205328,0.11624346,-0.038745116,2.932296,-1.5211146,0.009910378,-0.047369998,0.9428124,-0.98742026,-0.7860606,-1.8492458,-0.09577364,-0.04594618,0.06162388,-0.1592038,-0.2907488,-0.04352099,0.44656405,-0.5226916,1.1106958
"2",0.21694764,-0.0067596114,0.91477984,0.2677602,-1.1885837,-0.87651646,0.9711941,-0.08390822,0.9734211,0.26366627,0.8990633,-0.23010142,-0.8458595,0.73938054,-0.17962095,-0.7427515,-0.036699474,0.4725083,-2.0760024,-0.33513233,0.2532869,-0.70086974,0.05812924,-1.4789166,0.34579676,-1.0940334,-1.6821747,-0.22163671,0.33557415,-0.354517,-0.024736635,1.605197,-0.20466788,-0.83158135,1.3711176,-0.11350967,2.5780652,0.25044864,-0.2334597,-0.5187141,0.21873337,0.98106116,-0.53490716,-0.17925143,0.40634233,-0.0917488,-0.78435564,0.6435532,0.29358992,0.2200463,-0.5722062,0.5111785,0.9145679,-0.026654094,0.37206936,-1.3611253,-0.18809514,0.342723,-0.24033113,-0.24404788,-0.4622637,-0.022154383,0.39742377,0.51642895,-0.17574815,0.13007322,0.8770067,3.058342,-1.2630938,2.1965952,-0.34927255,-0.018322857,-0.53478193,-0.6027868,0.18376836,0.59690005,0.87194943,-0.7698058,-0.31272152,0.13776882,-0.7488301,2.069637,-0.050240252,0.22553383,0.959904,-0.013524352,-1.4728272,2.2519522,-0.07078652,0.36479774,0.94577557,-0.55453,0.10110395,0.28132993,0.0812079,-0.110070355,0.23006167,0.7792342,-1.4780493,0.35395372,-1.3898685,-2.3529122,1.0212439,2.7217426,-0.8821245,-1.0295377,0.63895214,-0.026611546,0.0828014,-0.25804523,0.73462313,2.2238934,-1.2762971,0.30823672,0.021857318,1.0485288,-0.2235792,-1.1587858,-2.0910182,-0.45843104,0.8183308,0.49073014,-0.29749417,-0.6534931,-0.046885684,0.40937823,-0.7217281,1.3343761
"3",0.028994251,0.06030622,0.32388088,0.120101206,-0.51307213,-0.44933736,1.1350157,0.08955627,0.39074305,0.4517527,0.842477,0.18685235,0.032704286,1.0605617,-1.4283272,-0.8761638,0.6219101,-1.0285358,-1.7417064,0.009332251,-0.11525527,-0.5746669,-0.46120217,-1.4067858,-0.6460552,-0.5655705,-1.0380336,-0.14525767,1.2266524,-0.64425063,0.29261893,2.3794818,0.26629114,-0.7387254,1.4404291,0.08502033,2.038666,-0.3743947,0.43634188,-0.5562437,1.1476794,0.4782973,-0.54695237,0.3469905,0.0050309617,0.06774449,-0.32629395,0.77298826,0.43962213,0.9605705,-0.3091258,1.0316293,0.6077613,-0.24883768,0.21433857,-0.39567062,-0.2751617,0.2887729,-0.28423417,-0.9671255,-0.88133204,-0.08940443,0.046383943,0.37621388,-0.30448493,-0.6482364,1.0510151,3.0293913,0.04656705,1.8424125,-0.42532742,0.5502963,-0.7697784,0.15442728,0.67565703,1.172505,1.254269,-0.46334878,-0.22519876,-0.90031874,-0.06234129,1.3939239,0.009117333,0.00935513,0.7493301,0.48297706,-1.2168654,2.0754883,0.26079708,0.28582796,-0.4411592,-0.6813396,0.66166407,-0.26545495,-0.74062103,-0.16209427,0.24438371,1.3414733,-1.3395803,0.06763144,-1.2368448,-1.6054556,0.7654123,2.4220269,-0.8373222,-0.56101596,1.5831399,-0.26690295,-0.04390154,-0.09435301,-0.283209,2.8277848,-1.3059998,-0.21749413,0.15636578,0.6876885,-0.5428817,-1.2522582,-1.8060441,0.21948132,0.46353945,0.111861356,-0.081113845,-0.1531721,-0.42065662,0.7290736,-0.5759971,1.785882
"4",0.42897686,0.21304105,-0.2031083,0.38160783,-1.1882687,-1.1495099,1.1672733,0.2445784,0.797903,0.6225168,0.4410219,-0.4514093,-0.5420486,0.5765324,-1.1528014,-0.9239282,0.25339374,0.02745544,-1.3729492,0.31709224,-0.24845627,-0.8330764,-1.0587424,-1.4726223,-0.12289457,0.2919256,-0.4139413,-0.075536326,0.85624564,-0.7907015,-0.2897382,2.3398838,1.0466369,-0.94943297,1.5535339,0.059182912,1.3482962,-0.4536348,0.02165258,-0.2048712,0.8835048,0.058599003,0.2364811,-0.08003626,-0.17674138,-0.3739195,-1.5479552,-0.009532975,0.66787666,1.4301181,0.17402035,0.4198126,0.4435315,-0.22211348,-0.13737558,-0.57409734,-0.40933025,0.57163703,-0.9933578,-0.7776354,-0.72377187,-1.1092099,0.5856666,0.42413127,-0.19745812,-0.1564302,1.2883254,2.705757,-1.1302637,2.2776515,-0.79771227,0.32258934,-1.5704277,-0.5695452,-0.56830055,1.7750528,0.98802567,0.2827187,-0.4544346,-0.6787697,-0.11800746,2.1925051,-0.25919792,0.055796802,0.50569403,1.043546,-1.6847359,2.3498733,0.19103043,0.5051754,-0.54579824,-0.96246827,-0.46278214,-0.17114039,0.41465983,-0.22304192,-0.13791755,1.9821143,-1.6152443,0.28582647,-0.6779133,-1.7988507,1.2666662,2.1253104,-1.6932957,-0.88677746,0.47952345,-0.009383591,0.94617367,0.22767873,-0.65314686,2.4418993,-2.0668938,0.16307817,1.3519052,1.3157313,-0.73551863,-1.4804246,-1.7306176,-0.053541288,0.7615953,-0.3320303,-0.386748,-0.0517486,-0.13325706,0.79529244,0.044893056,1.2734462
"5",0.44095388,0.00907352,0.22381356,-0.039606657,-0.75789845,-0.63935566,0.3317615,-0.44134772,0.37760377,0.52289104,0.9412089,0.3749956,-0.96846557,-0.10382698,-1.5756849,-1.0256228,0.6531509,-0.9151069,-1.8417207,0.20203005,-0.3695468,-1.2013091,-0.2790698,-1.2321504,-0.19419922,-0.4850877,-0.6733485,0.08636496,1.5039518,-0.92567265,0.631989,2.497374,0.011712479,-0.8765761,1.4550358,0.028134514,1.3633012,-0.0021659897,-0.054509636,0.31704804,0.7215928,0.20351648,-0.22240798,0.06902963,0.15734433,-0.009681819,-1.1704319,0.2624311,0.8878345,0.77934027,-0.1914362,-0.11765566,0.9950382,0.2755142,0.11430259,-0.09823921,-0.13466753,0.37188917,-0.6241428,-0.86403036,-0.804945,0.1544549,0.57109517,1.0352831,0.0047707506,0.45715696,1.266408,3.0548444,-0.7169469,2.2602835,-0.7578619,0.4026518,-1.3858898,-0.0694942,0.1175803,1.0569686,0.66284305,-0.022974227,0.3136664,-0.72365445,-0.40589935,1.7256752,0.5467656,-0.25638628,1.3091493,0.7129449,-1.1723428,2.6469822,0.77527773,0.18093574,-0.17660518,-0.61788565,-0.077014394,-0.39086163,-0.17980461,-0.7164508,0.3971472,1.7017516,-1.7955271,0.3833646,-0.48553643,-2.4884202,1.0268576,1.6928126,-1.3862038,-0.96331304,0.5496662,0.23011094,1.0079383,0.002946473,-0.6420922,2.019575,-2.5947695,0.28513554,0.33915672,0.89818877,-0.9734779,-1.9315648,-1.72035,-0.27675143,1.1601897,-0.26970506,-0.06635081,0.10750086,-0.020075202,0.75497305,0.067101836,1.1369272
"6",0.22318527,0.84865826,0.801425,0.3864229,-0.42283002,-1.4003605,0.75369006,0.46791217,0.57970846,1.0507225,0.9216433,0.81238425,-0.49677676,0.6053152,-1.5164939,-1.1410351,0.8385792,-0.8576234,-1.6201469,0.023254069,0.13444729,-0.5148558,-0.4830798,-1.4689732,0.17021851,-0.0023042061,-1.2368801,-0.41718203,1.4105393,-1.2444105,0.21646497,2.3718157,-0.58076483,-0.8030984,1.2890661,0.33438325,2.027827,-0.105773054,0.06826919,0.47045213,1.1754767,0.24735586,0.20244284,-0.16312201,-0.572088,-0.08034248,-0.9103427,0.4802531,0.4393017,0.58282286,-0.14623065,-0.009876967,0.40692472,0.6296779,0.2990384,-0.22379827,0.49240756,0.09975573,-0.7300833,-1.3228848,-0.5828486,0.18086274,0.9244273,0.42942572,0.08595588,-0.4159625,1.6925852,3.1542006,-1.2689598,1.4671812,-0.5127581,0.063589804,-1.0530008,0.51548314,-0.008469961,1.2407377,0.9068615,0.55644023,-0.07120186,-0.6769708,-1.4691308,1.4261198,0.20967913,0.52549416,1.0189846,-0.3731592,-1.4414545,2.6620445,0.13567099,1.197016,0.009591553,-0.5342591,-0.2989556,-1.3877853,0.23371989,-0.13532889,0.09469241,1.8523791,-2.0980592,0.1465422,-0.61174315,-1.8231541,0.9629014,2.425757,-0.7475195,-0.76709545,1.2647426,-0.05298944,1.3732165,0.7583413,0.059831016,2.4637446,-2.39215,-0.6944602,0.70355403,0.90915734,-0.43876383,-1.2994576,-1.6971444,0.43112186,0.26773685,-0.22256401,0.07186038,0.12648036,0.22818978,1.2951615,0.21449131,1.2979816
"7",1.0275698,0.29446578,0.92982537,-0.5750992,-1.4170499,-0.9568989,0.86794364,0.19238211,0.29459944,0.31011394,0.7928068,-0.37455222,-0.48095736,0.7367345,-1.3696041,-0.69784665,0.74047434,-0.4233287,-1.2809029,-0.31669465,0.032856114,-0.6400679,-0.627635,-1.5136045,-0.075812906,0.018014843,-0.6922181,0.4864292,0.71856934,-0.7003753,-0.15621045,2.4319255,-0.047615215,-1.0349615,1.0894891,0.19727065,1.7835374,0.036553994,0.18645743,0.40891176,0.76659805,0.76634955,0.5502573,0.26382044,-0.046807237,-0.65280604,-0.7264683,0.41908085,0.9907301,0.5825054,0.17255183,-0.2922176,0.38697755,-0.7598909,-0.09705314,-0.55438,-0.37256274,0.23695293,-0.39988464,-0.59666485,-1.1067872,0.44028616,0.61336416,0.70338434,-0.34565285,0.4779083,1.0734781,2.882543,-0.45973092,2.3169081,-1.0941926,-0.106995694,-1.8369682,-0.27074355,-0.5505039,1.2860543,0.46072692,0.7288353,-0.36155272,-0.75323457,-0.7680422,1.706714,0.5228308,0.111221254,0.43891117,0.9039298,-1.2506803,2.6087663,0.33607617,0.9654479,-0.27190822,-0.7171957,0.042925876,-0.6668596,0.062291473,-0.27181968,0.20333712,1.9630165,-2.4390726,1.7114954,-0.8452133,-2.2577186,0.36881086,2.8651233,-1.0604688,-0.75282687,0.79834956,0.0868625,0.8589435,0.15995607,-0.3705449,2.5319774,-2.2385137,-0.18771602,0.7137588,0.5960929,-0.77650374,-1.6344608,-2.3870382,-0.08352345,0.8970548,-0.012964601,0.3230074,0.32039368,-0.46808776,0.44589934,-0.22802731,1.9236977
"8",0.31408018,0.5068671,1.7061462,-0.5180901,-0.959937,-0.69953763,0.93420184,-0.10269819,1.0032933,0.8451874,0.99289817,-0.31287107,-0.66931623,0.08835882,-2.0825725,-0.88954085,0.5972211,0.060703956,-1.706222,0.60830307,-0.5398783,-0.8002524,-0.6063015,-1.5324367,0.26292235,-0.32341373,-1.7746882,0.2618867,1.8307595,-0.1205205,0.3452981,2.7569854,-0.41129154,-0.97622997,1.0982751,-0.27512914,2.284157,-0.1320337,-0.6485559,-0.08358609,0.9633815,-0.09464852,-0.03925947,0.22068296,0.046616457,0.07424455,-0.54091775,0.08713944,1.0458077,1.6399333,0.23589967,0.60816103,0.6834012,-0.2107297,0.42449224,-0.19593936,-0.014907221,-0.47938973,-0.14658964,-0.3176368,-0.4943907,0.14619951,1.0288463,0.8619157,0.8409228,0.422224,1.5489092,3.3085003,-1.3178589,2.5207446,-1.1128999,0.46197003,-1.226683,-0.37246487,0.28098333,1.3207929,0.3592323,0.12527002,-0.661038,-1.5586147,-0.6817012,1.5478675,-0.37851557,-0.42630312,0.7622862,0.60495836,-1.4741582,2.331094,0.10340385,1.0230107,-0.007273278,-0.93213326,0.28638735,0.048191633,-0.4112141,-0.17298888,-0.14782625,1.5295753,-3.0449219,1.0186862,-0.22319523,-2.392712,0.73148376,3.0187354,-0.80388135,-0.9331125,0.9658239,-0.21367843,0.27038756,0.23682733,0.12097272,2.2744122,-2.7518451,-0.36731005,1.0466032,0.9502643,-0.77370703,-1.2875588,-2.290078,0.65391386,0.96541226,-0.5536924,-0.19619186,-0.019707642,-0.48000273,0.7739232,-0.34189576,1.2133667
"9",0.99412394,0.82909423,1.8450497,0.5697172,-0.13583608,-1.1315873,0.18529232,-0.1869607,1.0844398,1.0138959,0.83571905,-0.30370668,-1.1782309,0.21627058,-1.6727191,-1.2341493,0.73096436,-0.21530987,-1.5939128,-0.4337889,0.34267431,-0.06992888,-0.65302855,-1.2530235,-0.41225666,0.60773855,-1.3782083,0.32119635,1.3361841,0.08983766,-0.02932623,2.025682,-0.07158547,-0.3739056,1.0434533,-0.13263184,2.3026543,0.14923446,-0.40477505,-0.121928155,-0.053444874,0.72107774,0.23391867,0.038617752,-0.31620237,-0.19507477,-0.4649308,-0.42169935,1.8040439,1.327742,0.60591215,-0.30611673,0.19713748,-0.043106746,1.2075883,-1.7607824,-0.010589051,-0.1413759,-0.06084771,-0.22593376,-0.91166323,-0.38555732,1.0726813,0.8272921,-0.10801465,-0.023892947,1.3641479,3.5915048,-1.4420705,1.6435769,-0.46149454,0.9649911,-0.97339225,-1.2876227,0.47169468,0.23909935,-0.2644675,0.95173806,-0.5615208,-0.863207,-1.3859627,2.245775,-0.20159556,-0.091023326,0.846852,0.93013036,-1.471132,2.1939008,-0.58741367,0.66853446,0.43697727,-0.79227626,0.113898985,0.8895797,-0.3579012,0.46203044,-0.17064868,1.376819,-2.7403247,1.2943729,0.27223158,-2.581268,1.1107272,3.349833,-0.44210112,-0.5338834,1.4228135,0.008997573,-0.47887373,0.07150588,-0.76215404,2.9947941,-2.6853635,-0.35638058,1.6970652,0.30753624,-0.19096842,-1.2427576,-1.9226179,-0.2772423,1.6392614,0.30045798,-0.90160745,-0.52048445,-0.2159301,1.5765911,-0.0024565668,0.6354764
":",0.3188225,1.720381,2.5961714,-0.21044113,-3.6283855,2.6003466,-0.22735068,-0.36989856,-0.93070376,0.038022816,0.4264201,-0.7479464,-0.17647325,-0.7487218,1.2369031,-1.5022838,-0.03829336,0.9831757,1.0090593,0.9228992,-0.4198541,0.695559,0.20749441,-1.6612066,0.95612055,1.323568,2.5672941,0.7791093,1.8894492,1.0960208,0.043588746,-1.9495122,-0.41722226,-0.44666466,1.3351518,-0.76429385,3.363672,0.26164702,0.22126965,-1.0428963,-2.0064843,1.3360147,-0.12041284,0.13005331,0.30939034,-0.04630699,-3.7424834,0.58401495,-0.6231469,-1.6400981,1.7227702,1.0504624,-2.0129433,0.24169147,1.6109762,0.10492656,0.035902716,-0.29592705,0.51319265,1.032003,-0.34118387,1.3502071,-1.1186166,1.7053443,0.1544161,0.35743532,0.16043754,-0.3104264,-1.0706569,-0.61076534,-0.22774762,-0.16218723,-1.8607761,-2.1382205,-0.20796463,0.6011276,2.5336144,-1.3435292,0.095779486,-0.8948132,-1.4926172,0.84853435,-0.109575585,0.28795713,2.2786808,-1.5799032,-1.4668057,1.9860414,-0.6625421,0.35329196,0.03933622,-1.0355144,-1.2464135,-1.5748909,-1.4978256,0.36843902,-0.16856311,1.2314099,-3.2001028,0.56394684,-1.9417152,-0.44491068,0.8825854,-0.23882483,1.3117653,-0.82466537,-3.4155593,0.279147,0.36493677,1.0708721,1.2574712,1.3607043,0.6012914,-0.3307835,-1.2637378,-2.9297256,2.2611613,0.13299882,-0.2340622,-0.55509657,-2.0100265,-0.089093365,0.4097675,1.8100276,0.21911128,1.0945474,-2.2037272,1.5978963
";",0.21435677,-0.9980746,0.1538916,1.2062634,-2.5870473,2.8651233,-1.4552772,1.1683768,-0.17661718,-0.9332632,-3.6478472,0.014784758,1.7893727,2.0022395,-2.1300282,1.4062599,1.923085,-1.9828767,2.1051557,0.37923232,1.610111,0.2836445,2.2180855,-1.282391,-0.36623654,2.1598008,-1.8775994,-1.1550771,3.0309908,1.3486449,-0.115456164,1.5693058,-0.748756,0.20515332,-0.46438077,-0.6889787,-0.24585657,0.16477722,-3.015624,0.21896875,0.065014385,-0.31122953,-1.5157509,-0.22417372,-0.9227441,0.69663304,0.7241178,-2.812286,-3.110914,-0.50869775,-0.08435439,-0.47689125,-1.4411404,-0.7051891,0.6209138,-0.7314276,2.0207136,1.0190578,-0.8195009,0.3535651,-0.13917586,1.6763202,-0.9866791,0.70420814,-2.8393595,0.68826556,0.3414898,2.901896,1.4127978,1.05008,-0.6822631,-1.9014295,-0.61664695,0.79052675,0.9508686,0.8356431,1.1160492,0.93603987,-0.7087097,-1.7893271,2.335005,-0.726119,0.032382175,-1.2092766,3.8658378,-0.18335146,-0.8911993,-0.8457576,-0.04552096,0.29593804,1.0542312,-3.0410519,1.0348105,0.0968569,0.618807,-0.84038305,0.37521425,-0.20849724,-2.5845163,-0.5679875,0.12130226,1.0567403,1.0106694,1.179742,1.7454666,-0.70974624,-1.0557848,-0.1590321,3.1162937,-0.64705926,0.5567391,-0.29014772,-3.9350698,1.3119193,2.687511,-2.0870736,-0.94890547,-0.44896197,-1.8848392,2.679678,-0.4520691,-0.47741893,2.2886536,-0.30237988,-1.7144753,3.019286,0.512981,-0.025214933
"?",-2.0392838,-1.2491038,0.5785504,0.65479314,-0.59756136,1.0535903,1.22046,0.1878386,-0.9269334,-1.5596762,-1.1320162,2.1010017,2.2465057,0.18861963,-0.34239507,1.2690355,1.3506371,-0.3491377,0.51190394,-0.037172467,0.15951693,-0.2788663,-0.80487746,-0.69068104,1.3363125,-0.45917907,-0.6961606,-0.33712202,1.1013324,1.3912398,0.043297775,0.6155111,0.46536213,-0.10369998,1.5274222,0.8985868,0.95974195,-0.45671892,-1.1269373,-0.51795626,-0.1331459,-1.3533628,-0.15055728,0.009792638,-0.24234383,-0.8151842,-1.9835836,2.0914502,-1.3290639,0.881962,-0.014887305,0.48179907,-1.552105,1.254694,-0.30622697,-1.9126153,1.3320606,1.0528741,0.047827236,0.013823692,1.6343033,-1.1728973,3.9169981,1.0692254,-0.31637695,0.030515768,2.117025,2.817808,-2.0157819,0.5736153,0.80186766,-3.4427755,1.9957563,1.3230246,1.0151099,2.462926,2.2459152,0.24136022,-1.578156,0.954562,0.20393221,-1.811133,-0.69662404,1.6353114,1.6938422,1.5431619,-0.55608857,-0.53455436,1.250552,0.14593899,1.6426115,-2.0954418,-2.0708315,-0.21349809,1.0567948,1.2583283,-0.072922476,1.3500133,-3.6048217,0.90158737,-2.245837,-0.5911846,0.81737816,3.1113439,-0.25685945,2.0768483,-0.93796307,-0.37039694,-0.8040547,1.0056757,-0.39564475,1.2070054,-1.4647148,0.4245727,3.142864,-0.3598822,0.42055905,0.41449216,0.9519314,-0.7406366,0.24536945,0.034433875,0.6796314,-1.040456,1.0930654,0.57397527,-0.19560161,-2.4515488
"ᆞ",0.6454017,0.28309044,0.13914634,1.0867766,-0.540417,0.11213289,-0.18477534,-0.24272138,0.1664996,-1.434597,-3.296935,0.114317924,0.08730078,-0.58054996,-0.72347754,0.082524136,1.2188895,-0.19888175,0.0017754955,-0.72165686,0.93593585,0.20877883,-0.49723312,0.9554797,-0.115191154,0.23326673,-0.62176216,0.7067549,0.38654765,2.9635487,-0.81137085,1.4786142,-0.57731473,0.85842645,-0.46725905,-1.1129006,0.9765499,0.9204709,-0.25115097,-0.2916121,-1.6083068,0.2641973,-0.25287235,-0.34618315,0.11131484,-0.9376038,-2.6766124,-0.031113133,2.2193294,0.6512478,0.16693506,0.3096,-1.7257534,1.5445008,0.41651434,-0.3250229,0.36996678,-0.19485863,0.74159527,-0.07474232,0.8512359,0.2798971,0.044485062,0.53485,-0.28709802,1.1939147,2.7130744,2.286283,1.725026,0.8487127,0.74683064,-0.37413666,-0.9986523,0.25701708,0.6436481,0.19887228,1.4218901,-0.79494107,-0.4722583,-1.148543,0.6372824,1.4804704,-0.6832251,-0.66761667,3.397602,0.95758694,1.1570827,1.2053933,1.0448406,0.3145959,0.9724686,0.12266097,-0.5676671,0.18779874,-0.30935556,1.7847804,0.001378512,2.3814788,-3.057198,1.8427144,0.26135212,0.23593654,0.7547821,3.6650066,-0.043264873,0.8054315,-0.7910131,1.1885912,0.37795377,-0.12994689,-0.17019168,3.8820112,-1.3501698,0.8753016,0.66973233,1.5734999,0.37545726,0.40316954,-0.7985265,0.6246663,0.33433607,0.047040675,-0.33330557,0.9139961,-1.4027988,2.4695158,-0.22598891,-0.21812831
"€",-0.21456437,-0.5643424,1.1448568,-0.26437303,-0.8936081,-0.0736527,0.40653235,-0.036224756,-0.48680833,0.17215584,-0.44469678,-0.27032715,1.3640468,-0.09302591,-0.15577562,0.57865196,-0.48919547,0.99264497,-0.8028408,0.040934533,-0.057858653,-0.3474667,-1.3081901,-1.5795552,0.7204464,0.5875561,0.8888396,-0.015833003,1.6450813,0.18065192,0.011888961,-0.2713941,-0.047127374,-0.45075837,1.5137833,0.09147795,0.70081437,-0.056073308,-0.6455147,-0.4782406,0.26377833,0.6986808,-0.15461697,0.62041134,0.12168617,-0.16342567,-0.54154754,0.60434264,-0.7735559,-0.22314791,-0.100312956,-0.48516947,-0.758692,0.0003561573,-0.8270542,-0.8531386,0.003368917,-0.026097191,0.3646318,0.25923932,-0.29366314,-0.594441,-0.7874284,0.35672453,-0.007782559,0.15349288,-0.04807011,1.1317918,-1.0193741,-0.7442441,-0.16971919,-0.32702473,0.38029712,0.77896345,-0.15840632,0.16240634,1.1925305,0.3851405,-0.7659403,-0.678076,0.92093337,-0.2352017,0.11379111,-0.01654126,1.6418847,0.5455031,-1.3669156,0.28043795,-0.092314966,0.703489,-0.58128303,-0.35311916,-0.2070772,0.44659674,0.922636,-0.055750076,0.10463956,0.41572472,-0.5419964,-1.0349717,-1.6274809,-0.08551485,0.46066615,0.2472749,-0.34078702,-0.7550339,0.039042216,-0.051204193,1.1490806,0.012057546,0.7683475,1.2436076,-1.3157871,0.21803163,0.69859564,0.15465657,-0.68142486,0.11508271,1.0558693,0.19185232,0.42790315,-0.16550188,0.7965516,0.13097475,-0.15036637,1.0537894,-0.70304894,0.17148817
"、",2.4013295,-0.31919834,2.353794,0.022249432,-3.4133556,-1.1281062,1.262702,2.2587852,-0.3357921,0.32120085,-3.5267425,-0.3496384,1.0768268,0.00012487468,0.88408506,0.13933387,-0.67270666,1.9086381,-1.3193595,-0.41439527,0.38655123,-0.2686611,0.33213854,0.52332634,1.6800094,0.8585127,-1.5236583,1.4126033,0.40221068,1.6568754,0.4474042,1.416845,1.0275642,-0.3015607,-0.69450533,0.7813143,0.5605886,0.575538,-0.8558447,1.3431967,0.4099107,2.0863662,-0.26999465,0.92822284,0.27566966,-1.0235257,-3.0575178,1.3405228,-1.6079625,-0.4396963,-1.7478156,-0.48365504,-1.983882,0.3796133,-1.5958828,0.086452246,-1.1906341,-1.6463454,2.6506572,1.2020768,-1.4095297,0.09956981,-2.536335,0.7957319,0.107381426,0.89374614,1.4232634,1.6006548,-1.0635444,0.014252435,0.43181995,-2.2246215,1.6066295,0.37804317,1.0701885,-1.0355518,1.6436154,-2.152247,-0.91751146,-3.290017,0.7068599,1.2880253,1.0742725,1.3797642,1.099506,0.3862899,-0.28276694,1.6823059,-0.702036,-0.634615,1.7335259,1.1049536,-0.04835095,-0.47024944,-1.2788508,0.33441898,0.43976173,1.4206136,-3.1082108,-1.8327718,-0.5866308,-0.7163154,0.38959497,0.54940605,-1.9641842,-2.2527888,1.5521171,-0.5819418,1.9650133,1.0651196,1.6606734,2.1980574,-1.5379474,-0.070102006,0.95765084,0.54422843,0.31618145,1.1963722,0.4751983,-0.26950416,-1.4292952,1.1654631,1.5995587,-0.3771822,-1.0617456,2.391942,-2.395744,-0.9505953
"。",3.24881,0.5261141,1.6271114,0.39067692,-1.8509337,0.8967995,1.0746918,1.7656095,-1.1369867,-0.40663633,-4.693092,-0.67929244,0.27293003,-0.28205344,0.71441627,1.181676,1.8567353,1.7659439,-0.14265995,-0.23861963,0.4218401,0.11487726,-0.50251204,0.36843348,1.9887856,0.98251283,-1.9796282,2.9723775,0.45283633,4.2171497,-1.284832,-1.3240699,-0.28569132,-0.3467528,-1.6351843,-0.08946708,2.5662694,0.43507698,-1.4987092,-0.7210108,0.025806,2.421972,-2.361543,2.1800177,-0.63219047,0.89733434,-3.8694298,-1.8982339,-1.4524266,-0.49679592,-2.8247225,0.7684399,-2.0295799,0.79185534,-2.0266273,2.0003726,1.4007409,1.2438794,2.0763605,1.4426364,-1.5772792,-0.85236585,-1.825916,0.5983401,-3.1313581,1.1060473,3.9617229,3.314417,-1.315382,0.67731905,-1.3207653,-2.2910516,1.5261488,-0.06095989,0.5474394,-0.74202275,2.1228404,-0.892223,-1.9412909,-1.1178379,-0.012978531,-0.39680824,-0.8045903,-0.82472,2.3876758,0.6349391,0.13379414,1.7252753,-0.98306,-1.9992044,4.189284,1.4231921,0.76211226,0.04958603,0.8257275,0.11142812,-1.4533341,3.6381447,-2.6580057,1.7908299,-0.43947235,0.5504088,0.776752,1.2808291,-0.7103233,0.83278,0.65651876,1.3462517,2.8397195,-0.6957755,1.0171249,4.4055095,0.22227946,0.9976962,1.4118023,0.66797113,0.8610667,0.97005284,-0.37161955,-0.71435976,-1.233861,0.015641592,1.8882369,-0.6252556,1.1500293,2.3453543,-3.2196035,-2.7818367
