CHAR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
"1",0.018111058,0.07962064,0.60606176,-1.2442462,-0.016597357,0.23919785,-0.13133124,0.81384057,-0.2904906,0.28330404,1.4753958,0.6264935,0.21426027,0.3049277,0.03588566,0.12064543,0.28512627,0.636076,1.6446223,-0.37644297,0.0008253772,-0.33145246,-3.862979,0.21787941,-0.6502372,-0.078146175,0.2947913,-0.090744965,2.1823645,-3.0064242,-1.6372777,-0.600904,3.1610532,0.10536722,-0.10856109,-1.5302927,-0.24510528,0.17854664,0.057490826,-0.94270253,0.10270606,0.62943876,0.2505345,-0.1270027,-0.3283975,-0.05476295,0.021368016,-0.51866937,0.11665811,0.73476565,-0.4756835,0.49884537,0.33954245,-0.11644275,0.12160521,-0.3598926,2.473502,1.7965131,0.10244182,-0.052443877,-0.079941325,-0.22712195,0.04886268,1.3555697,-1.0129697,0.14435576,-0.18585543,-0.6316366,0.7791341,-0.46831226,-0.07854502,-0.95668936,1.9752896,0.79113954,-0.07488848,0.18769571,-0.66511416,0.1885345,0.77870166,-0.75523955,0.30180228,0.07446847,-1.8586426,-0.07265792,-2.15818,0.17987768,-0.7711315,-0.018663108,0.09137899,-0.26792637,0.043393128,0.17127953,-1.2974051,-0.18353303,-0.4939017,0.57317406,0.055982456,-0.81249,-0.16091026,0.0035134265,2.1190956,0.8537849,0.0036555077,0.2647192,0.8877587,0.39960462,0.040032078,-0.12649383,2.483949,0.017246306,0.07682582,-0.46414968,-0.51217556,-0.028116543,0.0841492,-0.25999495,-0.08931999,1.4357843,-1.0574019,1.7050369,0.354383,0.06418008,0.7980644,-1.3541641,2.5316508,-0.92702913,-0.9276485,0.024205385
"2",-0.14016643,-0.08031805,1.9134614,-0.9760684,0.39010248,-0.3689904,-0.16954303,0.5737092,0.17392305,-0.40947682,2.1673882,0.27805203,1.0580444,0.3574673,-0.43817782,0.54300964,0.6335693,0.7870136,2.4456258,-0.7177912,0.31918743,0.053657144,-2.4041743,0.6187947,-0.3655855,0.29170895,0.48511526,0.15265332,2.473876,-1.7237252,-1.3870329,-1.7224447,3.05713,0.32994658,-0.4139201,-1.5664717,0.6128846,0.25827214,0.2898972,-0.38962525,0.21088715,0.2974206,-0.18289666,-0.38160872,-0.39535096,-0.251985,0.11773967,-0.6145807,0.11498176,1.4601265,-1.2359624,0.2494751,0.45487154,0.3663862,0.08316845,-0.0058014942,1.7295465,1.7134025,0.25892267,0.109442845,0.4368874,-0.04694432,0.21261823,0.588144,-0.9369486,-0.23072551,-0.15073647,-0.2692772,1.0017679,-0.80446523,0.07869088,-1.6362792,1.9672283,-0.7853167,0.15832257,0.08240995,0.0640774,-0.10040906,0.8352154,-1.2392431,-0.13530873,0.100442804,-1.9009099,0.1639045,-1.4694709,0.4042014,-0.9913183,-0.02863532,0.0882963,0.075107165,-0.013352933,-0.020236421,-1.2837232,0.37943554,-1.9009105,0.04745426,-0.4016978,-0.4042838,-0.35998294,0.3212594,2.4544826,1.3873407,-0.3692153,0.48709297,0.3883739,0.10929567,0.10582906,-0.27014437,1.377321,-0.25763738,-0.04714012,0.05142946,-0.5857717,0.030259497,0.024531994,-0.97530097,0.20957012,1.6383331,-0.603126,1.1464185,0.95455045,0.18619844,0.7237333,-2.156997,1.8609775,-0.59222496,-0.86309135,0.3178665
"3",0.018204013,-0.29700726,2.0833168,-1.4682931,-0.757704,0.2824015,-0.3047855,-0.574773,0.2768647,-0.64677215,1.082241,0.30257094,-1.0679239,0.32089326,-0.4289937,-0.17388995,0.9157106,0.7295223,2.3245,-1.0119605,-0.4476214,-0.19572763,-1.8213742,0.265883,-0.24294293,-0.35347348,-0.2879772,0.80492264,3.1468778,-2.3532882,-1.8700773,-1.2018105,2.7648864,0.063523725,0.067106694,-2.1694038,-0.513069,0.09810324,0.4806625,-0.34958804,0.09891342,0.48047644,0.16239116,-0.6825628,0.2874715,-1.9219422,0.096516214,-1.2284151,-0.25491557,1.4919876,-1.1036134,0.28570697,0.8762736,0.46763438,0.9440424,0.61803734,1.9890978,1.3868201,-0.4759519,-0.034604575,0.12963304,0.020606307,-0.09067687,0.42254657,-1.4512247,0.37992936,-1.1486148,0.6561078,-0.44871086,-0.14174132,-0.24746615,-1.3370385,2.2748787,-0.5480477,-0.41067085,0.16753595,0.5578604,-0.13100639,-0.19833834,-0.9322745,0.2969564,0.14062208,-0.14452797,0.19774342,-1.9819835,-0.17921369,-1.2613642,0.48175368,-0.5258971,-0.08740958,-0.23160902,0.18395047,-0.65855384,-0.15966526,-2.3528957,-0.19261798,-0.74334234,-1.1235979,-0.022496764,0.645447,1.9762774,0.8489078,0.21067655,-0.41343984,0.74508125,1.3306649,0.065129265,-0.10112032,1.2077419,-0.57968885,-0.22044685,-0.310299,-0.81622976,-0.008319393,-0.05470421,-0.6331886,-0.17958878,1.1826795,-1.4530925,0.30774003,1.0030874,0.36986667,1.0341722,-3.1846924,2.2805202,-0.84986275,-0.47344798,0.0038291747
"4",0.052973066,-0.6121624,1.9735523,-1.3611118,-1.0947174,0.30372214,0.27513862,-0.19524361,0.5279056,0.34324434,1.2542808,0.6183549,-0.7424163,0.59249634,0.34062967,-0.51412785,0.8214002,0.44999427,2.5072424,-0.852676,-0.09401205,-0.39024758,-1.6334118,0.2050552,-0.21973267,-0.2546461,0.11858701,0.10021524,3.1182585,-1.2764846,-1.2137297,-1.8077564,2.5406628,0.22283418,-0.48775557,-3.1697898,-0.45117682,-0.13622077,-0.08873752,-0.477878,-0.27330536,0.6992226,0.11414695,-0.2007696,0.36097237,-0.92181706,-0.17883419,-0.6253007,0.9672788,1.4328098,-1.1170511,0.12841561,1.1893454,-0.0022047183,0.5461384,0.17355153,3.1242583,0.83093953,-0.24173479,-0.29599306,-0.13953605,-0.063355215,-0.1647541,0.8208259,-1.1281582,0.23918715,-1.2116873,1.1295614,0.45484906,0.16642307,0.3372565,-1.8166825,1.4274985,-0.32029602,-0.24551372,-0.35195857,0.4669645,-0.09260372,-0.3650764,-0.6805658,0.072531514,0.58930564,-0.035241254,-0.012943879,-1.4449276,-0.4386638,-1.1865075,0.38047636,-0.43667358,-0.5247327,-0.62027645,0.13993052,-0.51463234,-0.29652512,-2.0531132,0.0048656156,-1.2331598,0.039811417,0.50271374,-0.43011189,0.82982486,0.58521366,-0.39714336,0.12583394,0.49596712,1.2369592,-0.23022507,-0.0358766,0.93731695,-1.1571109,0.7651232,-0.14252153,-0.6788433,-0.27501354,-0.3041267,-1.3146082,-0.3342436,1.4544337,-1.1698749,-0.025162637,0.47177184,0.12833858,1.1857399,-2.7878637,3.3050706,-0.66190106,-0.1772634,-0.45384598
"5",-0.40282652,0.14521946,2.4760344,-1.1715429,-1.1111733,-0.51158875,-0.5170281,-0.34209764,1.5020913,-0.12585323,1.0350242,0.5311441,-1.2826647,-0.29578742,0.08551169,-0.5216805,0.95761365,0.29549566,2.3844378,-0.836697,-0.34253946,0.37895623,-2.2600017,0.34372938,0.010846683,0.73851526,0.44458228,0.12854108,3.3661299,-2.7280965,-2.2242408,-1.2542356,2.9014118,-0.3276001,-0.054167837,-2.815523,0.15796381,0.07969585,-0.09597519,-0.1888072,0.0005849617,-0.018112458,-0.42337692,0.09222142,-0.2966048,-1.5974647,-0.028614843,-1.298607,-0.3956402,1.8381058,-0.737121,0.98199695,0.8998968,0.121319726,0.8552584,0.12225622,2.5145617,1.4775538,0.20040733,-0.04841878,0.2036594,0.19772469,-0.17091243,0.40286806,-0.91039217,0.35206163,-1.2606803,1.0659637,-0.85076773,0.36157393,0.078081876,-1.8840518,2.1605346,-0.14937985,-0.3440196,-0.12920325,1.0670902,0.4427327,0.19789109,-0.9456005,0.1983316,0.090935335,0.1923047,0.100039035,-1.1377438,0.27356678,-0.9490724,-0.25558564,-0.50550586,0.3447487,-0.32311523,0.986456,-0.48843807,-0.4054421,-2.1148884,-0.075351276,-0.513394,-0.3855933,0.69850236,-0.21966714,2.3871584,0.44180626,-0.24857993,-0.4279792,0.5531713,1.0152234,0.023876762,0.2721232,1.6304005,-1.0910437,0.13355225,-0.24614671,-0.75576526,-0.6171916,-0.44398117,-0.9639585,1.2225444,1.0846466,-0.51394814,1.2832257,0.48566595,0.37161225,0.95122224,-2.9774582,2.8348682,-0.00047466252,-0.6169472,-0.3054981
"6",-0.46265772,0.09778022,2.787905,-1.3467152,-0.75777036,-0.11190672,-0.11798883,-0.622794,1.0689844,-0.058621887,1.2420622,0.5795767,-0.89561075,0.24402192,0.40725052,-0.6717667,0.68076813,0.15992206,2.3633704,-1.1739811,0.020212412,0.5721783,-2.3570752,0.5374987,-0.22052746,0.61181873,-0.78770846,-0.35388026,3.1301017,-2.6343615,-1.676053,-2.3723097,3.6542962,0.11541387,0.8164545,-3.1160288,-0.22351827,0.4106079,-0.09841113,-0.26484963,-0.10409848,1.3102822,-0.37303996,-0.030723393,0.23302591,-1.4549023,-0.41049454,-1.1908844,0.24424742,0.458696,-0.627734,0.37521124,1.3175645,0.17950103,0.74608713,-0.55615526,1.9017513,1.3325382,0.45530427,-0.495714,0.3756392,-0.16927058,-0.25386834,0.5719876,-1.2485602,-0.012158408,-2.0386713,0.8648099,-0.5544702,-0.3610623,-0.38459525,-1.5575203,2.059865,-0.15094912,-0.2548316,-0.36884326,0.8249235,-0.16965817,-0.41931883,-0.7741293,-0.019230606,-0.23409179,-0.34121838,0.49194545,-1.1761335,0.054059844,-0.96953565,0.30643797,-0.037976295,-0.2321466,-0.22128856,-0.069241695,0.1864442,-0.45248327,-2.460169,0.036667142,-0.539114,-0.97372925,0.19783361,0.25666523,2.996393,0.8143324,0.118124776,0.13506913,0.93244016,0.47883207,-0.38279545,0.35556534,0.5030829,-1.0565995,-0.027436394,0.3403486,-0.48699614,0.16924113,0.36502817,-1.4567002,-0.21642344,1.4829284,-0.8934703,0.26718122,0.11546352,0.2121814,0.89874303,-2.6809304,2.6473496,-0.92902833,-0.76510376,-0.35332856
"7",0.020770185,0.301952,2.541093,-1.2011107,-0.97287923,-0.29236144,0.19654994,0.095290765,0.7755587,-0.04485708,1.4382738,0.385434,-1.139957,0.23759638,0.34360373,-0.73578227,1.4228137,0.2947601,2.4439955,-0.4952274,-0.003241279,-0.59671605,-2.6166232,1.1614505,0.05827009,-0.40191638,-0.1384153,0.57648593,2.9847248,-2.531323,-1.9102738,-2.3236387,3.663239,-0.008147992,-0.70686805,-2.216699,0.30528882,-0.47389698,-0.097375974,-0.18463682,0.28520814,0.23170784,0.10808059,-0.33867875,-0.3792334,-1.5410708,-0.23546305,-0.63548094,0.5139946,2.1209998,-0.9185817,0.6241855,0.707213,0.046965245,1.0347676,0.5832718,2.9323134,1.681025,0.22205184,0.43390223,0.135562,0.3150199,0.18610696,0.51768434,-1.1729178,0.5203735,-1.1227654,2.123765,-0.34798118,-0.4683748,0.10895869,-1.617362,1.6436181,-0.9143791,-0.116307005,0.47116292,0.32276377,0.0933224,-0.35505974,-0.728414,-0.08023533,0.10769227,-0.67714345,0.19241987,-1.5891045,-0.38153028,-1.0885787,0.40094674,-0.53713447,0.24072562,0.09416642,0.2148915,0.21550259,-0.39442402,-2.7165434,-0.40558565,-1.0262293,-0.01731318,-0.0829561,-0.22180183,2.6146164,0.84043574,0.037618395,-0.41640317,1.0024172,1.3900843,0.51345855,-0.01816186,-0.16058253,-0.86796963,-0.25491604,0.00325035,-0.48212695,-0.19941945,-0.255109,-1.1150433,-0.2985774,1.4050858,-0.832757,0.7307809,0.94168437,0.28123978,0.66005623,-3.0290813,2.7524076,-0.1066155,-0.20404771,0.09246425
"8",0.27985865,-0.15410629,3.4788961,-1.0054244,-1.1736538,0.32204843,0.29028252,-0.8137742,1.6647174,-0.06800509,0.99689513,0.84050214,-1.300863,0.25741345,0.08081493,-0.89357716,0.7388829,-0.44000697,2.8217516,-1.4076228,0.20939828,-0.18089136,-1.7669809,1.1676652,0.6193841,0.20273511,0.76915956,-0.091906786,1.6948029,-2.7633932,-2.4976094,-2.2939484,4.2124124,0.004776418,0.02600789,-1.449379,-0.31882113,0.029228538,0.11166988,0.6133815,-0.34014368,0.7632903,0.74426675,-0.08680085,0.2166973,-1.8734677,-0.16328494,-1.2635375,0.1197756,1.461256,-0.5814227,1.4459382,1.0282483,0.19685672,1.4857755,0.008631237,2.2677615,1.1055158,0.15224147,0.032900576,0.0073127467,-0.0058285315,0.03930339,0.80625665,-1.0368198,0.294463,-0.9594123,1.0446619,-0.55889463,-1.1948011,0.48548514,-1.1838833,2.243456,0.7862497,0.04412178,0.0724455,1.1204052,0.40504923,-0.54570234,-0.8364109,0.081366494,0.21467765,0.27560815,-0.01640438,-2.0338051,0.18787214,-0.73187447,0.30495173,0.21130168,0.12164912,-0.20888779,-0.3027971,0.118795745,0.042219255,-2.485775,-0.61590195,-0.5935468,-0.39193416,-0.44500908,-0.087415606,3.142174,1.1460998,-0.025393669,0.1737858,0.6239993,1.151286,0.37940603,0.061046842,-0.30845883,-1.6996202,-0.010113763,-0.114815935,-1.2337347,0.08700015,-0.3827568,-0.75727326,0.068564534,0.91405904,-0.9301913,0.27505535,0.20575213,-0.31353402,0.8470251,-2.8439934,2.5824778,-0.9754584,-0.55405754,0.29448456
"9",-0.116913565,-0.123886265,3.425811,-1.2881949,-1.3950071,0.23480146,0.043210216,-0.78189445,1.7052301,0.3441978,0.2567571,1.3060342,-1.1982428,-0.38307294,0.012245828,-1.1097645,0.21202825,-0.53031623,3.2719712,-0.8859917,0.17980637,-0.2879214,-2.4831824,0.9036821,0.89511794,0.03794586,-0.26512215,0.064772904,2.8591518,-2.6007164,-1.6575354,-2.2868893,3.5582948,0.11690771,0.16968136,-2.021622,-0.054336004,0.2310777,-0.11697927,0.5426594,0.18426394,1.0694076,-0.0178244,-0.41083506,0.17394431,-1.402699,0.14515848,-0.7122716,-0.22595505,1.4176557,-0.8632133,0.5203104,1.1993179,0.02431723,0.27687225,-1.2193922,2.124397,1.7853507,0.5670614,-0.008478524,-0.20905563,-0.058585487,0.1698042,0.1780482,-1.0973736,-0.07330854,-1.568933,1.1429564,-1.3926696,-0.6979259,-0.09860208,-1.8213086,1.7493216,-0.42006865,0.14532445,0.09993147,1.247856,0.25913802,-0.49459434,-0.97492236,-0.15693174,0.007070091,0.797685,0.14071187,-2.4076333,-0.058975346,-0.41862345,0.88917595,-0.13342613,-0.15201367,-0.08692197,-0.1624292,1.0235394,0.40526366,-1.8691936,-0.6863148,-0.934439,-0.5631051,0.0052215587,0.24937733,2.9348934,0.8763588,0.14153656,-0.10142519,0.84613556,1.9653786,-0.47661373,0.14664611,-1.105374,-1.9385632,-0.063386716,0.03874928,-1.0004703,0.20004825,-0.07982446,-1.6606456,0.82013845,1.2419626,-0.6481833,-0.23268685,0.06258128,0.071036875,1.3030813,-3.0131493,2.521208,-1.1948919,-1.06811,-0.037725504
":",-0.8259974,0.45760942,-1.2292342,-0.9009788,-0.99436224,0.5665641,-0.82438064,-0.007651124,1.0907187,-1.2426596,-0.35651094,0.4708527,-0.50267816,0.42562073,-0.073668666,-2.281918,0.552968,0.83958435,-0.07880826,-0.7098423,-0.6958839,-0.37584946,0.27912104,-1.0903484,2.3560445,0.06408741,-0.42733586,0.91935664,-0.72049016,-0.13051438,0.31146136,-0.42732477,0.1898468,0.25674766,0.18239087,0.25157574,1.3395424,-0.15352865,0.2703627,2.1070113,0.14364158,0.9799402,0.24003822,-0.1573785,0.5650884,-0.4574978,-0.08816763,-1.2986275,0.67147064,0.26421192,-1.2013648,-0.27733633,0.35393676,0.9448998,0.16028646,-0.70746315,-0.17529377,0.05654448,-0.58309174,-0.2877686,-0.16703309,0.0070408448,-0.1259509,-1.1406163,-0.40705597,-0.16557086,-0.09652256,0.8702505,-0.87701327,0.3289106,-0.6698103,-0.65325934,-0.1084711,0.61908454,-0.01587721,-0.56817394,0.4161252,0.8044999,-0.67036843,-0.92009044,1.0154045,-0.10378414,-1.0613172,0.3369735,-0.31963083,1.6736692,0.22605862,-0.7855915,1.002167,-0.49802995,-0.34057856,-0.115250126,0.57176656,-0.4535901,0.20691639,0.6464893,0.0069320924,0.2602973,-0.04062212,0.09045952,0.36405373,1.0344363,0.053073402,-0.42485538,0.28773406,1.8835317,0.47928563,0.38846755,-0.2784617,1.1192094,-0.09218594,-0.49797586,0.20893681,-0.4059848,0.7419782,-0.62503046,1.060236,1.7759873,-0.7066171,0.7392169,1.1286838,0.39747593,0.5953631,0.046316434,-1.0411354,-0.30310848,-0.94488525,0.31790555
";",0.040746484,-0.46692768,0.07420151,-1.4670953,-1.0056454,0.3107558,0.101945095,-1.1951936,-0.49262375,-1.5342716,0.11779557,0.26537097,-0.9411453,0.8668114,0.018110164,-3.0681617,0.8863705,0.9510741,-0.32355183,-1.0081277,-0.22249553,0.027284944,-0.15216692,0.90419704,1.8577614,-0.18053804,0.25884295,0.90771097,-0.08080162,-0.47101358,0.2979874,0.5920748,1.1686274,0.67203367,-0.14525847,0.8294824,0.057894513,0.4283024,0.14051123,2.4402025,0.8760802,0.17337137,-0.37316123,-0.24936514,-0.39757037,1.0681674,0.080246,-0.5871011,0.71978295,1.0272461,-0.30650896,0.7805294,1.437778,1.3329296,-0.18496473,0.2220955,-0.2173978,-0.09156657,-0.16260216,0.79699314,1.640991,0.021688517,0.25479847,-0.16408558,-1.0393723,-0.5059443,0.4747984,0.1618672,-1.4696065,1.3715682,-0.45919684,-1.2212454,0.5796213,0.57324153,0.09252907,-0.73091555,0.79043907,-0.53218156,-1.1891097,-0.3084768,0.50261456,-0.32593688,0.074146315,0.397177,-0.14737627,-0.5125571,-0.1783642,-0.17085724,0.16869548,0.17268291,0.1895839,-1.0877212,0.5210189,-0.022059398,0.0058995755,0.93079996,-0.37790415,-1.1007888,-0.6968471,0.14001977,1.0989376,1.983197,-0.21103112,0.91625816,0.95547444,1.4474006,-0.01309544,-0.4775757,0.42768586,1.1304206,1.0200762,-0.029500231,-0.6207548,0.70940685,0.5318473,0.13180964,0.36963442,1.507477,-0.7821589,-0.1009585,0.83323354,0.6402531,0.15328953,0.02641546,-0.12396031,-0.79008585,0.060707938,0.03712007
"?",-0.6089652,-0.22145875,0.83157086,-0.5532334,-2.6140506,0.4943502,1.11045,-0.150974,-1.8086705,-3.1944354,0.8337142,-0.7853207,2.1295898,-0.1283071,-0.4327216,-4.007051,0.0128547605,1.1660144,0.012276176,-0.19824862,0.37259609,-0.57343227,-0.79632026,-0.17542128,-0.18518355,-0.52984893,-0.645968,2.693571,2.1500587,-1.9043043,0.46318027,-2.1991527,1.7920674,0.435802,-0.03729297,-2.0988328,1.093994,0.08419399,-1.6672087,3.3471189,0.23816623,-1.1694193,1.2602376,0.45929113,-0.18275642,2.079888,-1.1393524,-0.062940985,-1.386715,2.0962105,0.1204222,3.4344099,-0.24832276,0.08167361,-0.53030586,0.27295345,0.024620844,-0.5443387,-0.99583733,1.4606823,-0.071073346,0.65660924,-0.85498375,0.28890517,-0.32890132,-0.4971804,-2.3553905,0.95514476,-0.53932744,0.32357988,0.4094348,-0.9026361,1.6111263,0.93836933,-1.4334414,1.4687372,0.12076199,-0.7888093,-2.3122902,2.0310256,0.48628974,0.5756061,-0.18192095,1.2752662,-2.3205457,1.2023401,3.4205444,-1.5912904,-0.8148631,0.67171496,0.8757841,0.9494823,-0.06304492,-0.46623167,0.21419057,1.5798198,-0.5548608,0.01848193,-0.6175031,-0.6151134,1.5087383,1.7876723,1.5038,-0.4355312,-0.1315585,1.8838288,-0.68029374,1.0540981,1.2650535,1.2392006,0.55531937,-0.27526283,0.34089696,0.37935212,-1.8055246,0.24012406,0.23767617,2.2983716,-0.40966168,0.8679939,1.6476415,-0.6088155,-1.7776507,-1.8094907,0.14712016,0.24099608,-3.084574,0.11189497
"a",0.106225066,-0.09945229,0.307643,0.8553766,-0.38091877,-0.057630543,0.02998015,-0.16571227,-0.33275333,-0.19032943,0.038562924,0.46797124,0.20007645,-0.07953398,-0.04240652,0.48213518,-0.71808475,-0.52066374,-0.1651475,-0.42459857,0.04310363,0.007549461,0.6778612,-0.21269746,-0.4590993,-0.0004944854,0.05713705,-0.38571683,-0.1467284,0.24434566,0.26173708,0.31585363,1.7975436,-0.11118451,-0.053427033,0.23492731,0.005247784,-0.12585814,0.06345598,-0.35860416,0.07128017,0.26077852,0.09772882,-0.029685775,-0.06635441,-0.46192202,-0.079976186,0.30849928,-0.0018670801,0.55747193,-0.007731115,-0.5427361,-0.58537304,0.101449296,-0.20884906,-0.04927366,-0.09284005,-0.5686827,0.009248304,-0.05072661,-0.09328425,-0.014071477,-0.020796193,-0.6081365,-0.41986197,0.16932592,-0.56445646,0.15864061,0.63037455,0.35331902,-0.028937519,-0.58761007,-0.45088357,-0.08882435,-0.0065575084,0.013692377,-0.55775887,0.21715339,0.516592,0.7150183,0.06835331,0.011445836,0.50723463,0.10424537,0.41793284,0.020994483,-0.73226094,-0.43167013,-0.048010513,-0.15463877,-0.084228925,0.07233248,0.026016403,0.06244178,0.37707797,-0.18810034,0.3656351,-0.9167414,0.0024058144,-0.05387773,1.5396699,0.029816931,-0.026074411,0.006354882,0.10202318,-0.40087894,0.053162146,-0.09820948,-0.33867425,-0.73555964,-0.0683946,-0.11964666,0.6075596,-0.03249277,0.017587855,0.11231032,0.11524377,-0.43242076,-0.08290157,-0.43997347,-0.48111048,0.1451074,-0.42552435,-0.7433593,-0.444811,-0.014969239,-0.06300311,0.0502747
"b",-0.048471704,0.03533231,0.6995883,0.87167877,-0.53459394,-0.110885166,0.16198471,0.2866939,0.99786395,-0.07654571,1.0408847,-1.1673498,0.28104827,-0.16221234,0.056307632,0.109828785,0.6094532,0.65994215,0.28155294,-0.6743422,-0.14468913,0.29934922,-0.42722082,0.12180224,-0.47277707,0.17675324,0.0625172,0.5835369,1.9737654,0.13900171,-0.38865462,0.013156134,-0.054912623,-0.10573441,0.21132271,-1.4129415,-0.55798155,-0.05233689,0.3308071,-0.29481083,-0.01995079,0.00265601,-0.18611771,-0.22099179,-0.22440481,1.8890953,-0.03376619,0.6326964,-0.03769544,-0.24321398,-0.32044503,0.586748,-1.4320377,0.005286415,-0.5707262,-1.2663788,0.22232607,0.33082697,-0.33551672,-0.1555709,0.41380993,0.015986556,0.0711432,-1.2329636,0.36177465,0.07916658,0.44688416,0.23083147,-0.14645751,-0.19514853,0.23410186,-0.38300118,0.3474833,-0.7728282,-0.10550365,-0.15079503,-0.49076465,-0.014949037,0.7426713,1.1747174,-0.13116649,0.13478212,-0.67073494,0.1765227,-0.47223872,0.14870982,0.37499714,-0.35881862,-0.3335445,-0.0625027,-0.013072396,0.13017358,-0.08669147,-0.08448126,0.5194038,0.44957957,0.6891294,-0.65677726,0.14183854,-0.0044389847,-0.15252198,0.26408952,0.020032246,0.09738913,0.093096495,-0.09749115,-0.021988906,0.04204886,-0.945153,-0.56651837,-0.11434761,0.21987021,0.68066317,-0.21091197,0.054874863,-1.215979,-0.34960824,0.6453936,0.43039793,0.3531558,0.5693332,-0.22207539,-0.33455157,0.52291656,-0.1896328,0.90226656,0.61415327,0.07740614
"c",-0.1639796,0.11966053,0.17227653,1.1939886,0.76392674,0.008065226,-0.10849268,-0.043876365,0.2587255,0.12192983,0.30795923,-1.4682205,0.5845007,-0.07355466,-0.1774355,0.40918005,1.091785,0.7576392,-0.5111523,0.33469847,-0.17132334,0.04677732,-0.06406255,-0.42083523,-0.27524853,0.06378447,-0.21476121,-0.07762551,-0.28330207,-0.06997255,-1.9908282,-0.12868845,-0.35542452,-0.21131559,0.10807201,0.21618144,0.38061005,0.056929234,-0.27037054,-0.086075455,0.019761099,-0.06658679,-0.037479464,-0.042156693,0.03638582,0.59456843,-0.11206586,0.72875875,-0.0033110934,-0.39591327,1.1353335,0.7785362,-0.26936895,-0.07225524,-0.050142378,0.2587459,-0.41572994,-0.20549509,-0.729628,-0.03130812,-0.08718217,-0.109185375,0.1354747,0.88898593,0.61417335,-0.115117654,0.7969812,0.29857123,0.059074003,0.14570633,-0.0028536904,-0.40091363,0.25982946,-0.8545921,-0.06907252,-0.10089752,-0.50065196,-0.17047024,0.18364973,0.37865877,-0.03001996,-0.11322298,-0.32514858,-0.084619485,0.5842214,0.007772928,0.09202829,-0.6298942,-0.08432174,-0.11611041,-0.12496014,0.109167874,0.45121548,0.012715637,-1.5090691,0.40714204,0.20238885,-0.17687419,0.00030524353,0.10336355,0.040970955,-0.8151813,-0.041791543,0.004280151,-1.1193994,-0.39006552,0.1488749,-0.051601738,-0.119397305,-0.19943196,-0.040483776,0.15039432,0.8526808,0.055695333,-0.033979867,0.26967666,-0.29008728,-0.52142024,0.5265846,-0.3089482,0.065820195,-0.055679355,0.34960076,-0.43095326,-0.34195575,-0.1820967,0.36271048,-0.022838203
"d",-0.030497573,-0.20491868,-0.59281933,0.3747597,0.5451542,0.07039125,-0.09495057,-0.016532179,1.1844643,0.14050788,-0.41374028,-0.006755786,0.08380314,0.024649955,0.15027162,-0.1242314,0.9525078,0.81513727,-0.28489032,0.8183785,-0.140475,0.046095006,-0.5818283,-0.6378398,0.20954683,-0.04433127,0.03183722,-0.1796824,-0.5222789,-1.9687594,-0.42992675,0.79257524,-0.21480624,-0.06422802,-0.15914193,0.3779182,1.2016007,0.05593166,0.0014581063,-0.16938874,0.048371926,0.756063,0.03524067,0.056074265,-0.009767605,1.5468649,0.06219634,-0.25820547,-0.053828806,-0.4055928,0.6709767,-0.87129945,-0.20809563,0.15614794,0.08082492,-2.3681586,-0.41183996,-0.35516778,-0.3368187,0.0089947535,-0.013558204,-0.05664466,-0.10420581,1.0058738,0.59608227,0.18545036,0.7955856,-0.26644546,-0.06938778,0.7906633,-0.16829216,-0.06681748,-0.42226622,-0.6636002,0.053608004,0.08930613,-0.5643298,0.17631376,0.38501123,1.4698899,0.17798051,0.008136256,-1.2663102,0.24847431,0.5862823,-0.28356913,0.16177525,-0.12396127,-0.11118626,-0.114466704,-0.057202037,0.089322,0.6043057,0.075090826,-0.48498902,-0.37148356,0.40828413,0.34321544,0.02393878,0.043818098,-0.13767202,-0.50831115,0.02348502,0.081548445,-0.7759136,-0.17944334,0.037992444,-0.086830646,0.6613116,0.5861239,0.018524399,-0.2476321,0.07555029,-0.08087117,0.17226438,0.6753378,0.12677498,0.64655143,0.8023129,0.12504709,0.35519835,0.17343442,-0.6569637,-0.4632556,0.03224988,-0.6531513,0.026113635,0.0014796467
