CHAR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
"た",0.55410624,0.18489768,0.05852758,-0.42012715,-0.5148303,-0.9280841,0.2508383,-0.8839342,0.27873415,-0.5663,-0.60420024,0.013499929,-0.92854244,0.62341636,-1.6869442,0.9202468,-0.7499619,-0.9260517,0.37978196,0.05158587,-0.873805,0.77386105,-0.13825464,0.73849404,0.8800519,-0.32685566,-0.9481936,0.8855236,0.56611013,0.8354313,1.1684971,-0.301623,0.45313084,0.33859262,-0.3398593,0.8092172,3.0350487,0.2584727,-1.0808741,1.015363,0.6862404,-0.3769291,1.7711579,-0.6825454,0.29760408,0.75257266,-0.21483739,1.9104025,-0.9789539,-0.8222996,-0.22584678,0.12442107,1.1799939,0.09980807,-0.71336347,0.85265374,0.61267793,-0.85500413,-0.5772019,0.046189997,-0.84027195,1.200244,0.29138678,1.2615778,-1.1793679,-0.17359224,-0.2881142,0.35626832,0.05763287,0.42655376,0.5946902,-1.6847333,0.2750244,1.057049,0.9080229,-0.24264653,0.14516635,0.034634512,-1.0308665,-0.79700094,-1.1247431,-0.11394688,-1.3970835,0.24455059,-0.54847854,0.0012807603,-0.08628771,0.09882196,0.5747,1.0949148,-0.07445476,-0.8276043,0.2507504,0.66792214,0.68474495,-0.06027453,0.60368156,0.21150592,-1.5791991,1.1995881,-0.78654015,-0.14087538,-0.8313788,1.0668654,-0.8176928,-0.84202373,1.9404942,-0.094278425,-0.01411967,-0.67043734,-0.05680114,-0.8774545,0.7141624,0.069327995,-1.1293945,0.17743722,-0.0070432173,-1.2874422,1.2050539,1.6488938,0.012244704,-1.025827,0.5861821,-0.8274135,-0.74196595,-0.68206227,-1.7184846,-0.112899706
"だ",0.8625736,0.5040535,-0.0049402663,-0.056588657,0.9860373,-0.4470351,-0.717356,-1.6841004,0.34359282,0.64279777,-1.0162437,0.20788641,-0.13729754,-1.1872628,0.215499,0.59620833,-1.1868948,-0.13534632,-0.41558564,0.3457089,-0.42792496,-0.54387844,0.6390527,-0.11012608,0.27335027,-0.18507563,-0.3408148,-1.2494388,-1.0429354,0.8610198,-0.40525156,0.8976519,0.21788505,0.4158799,0.17470986,-0.42561275,0.43658367,0.17341504,0.63404274,0.9767836,0.23065983,-0.037705798,1.1594198,-0.70452386,-1.4243594,-0.75467163,1.507666,1.0682317,0.41092893,-0.15904605,1.496296,0.21360546,-0.55839586,0.20254652,0.1465067,0.22324738,1.294242,0.023625001,-0.83885276,0.2525378,0.2215503,-0.86540717,-0.044500746,0.2921943,-0.28483564,0.83049536,0.27704245,0.24293885,0.018527765,-0.5901208,1.2874975,0.19790107,0.13128781,-0.2715138,-0.791892,0.6117262,0.35365635,-1.1802741,0.07222222,-0.57746404,0.15088038,-0.8032515,-1.359303,-0.066348754,-0.80230856,-0.137239,0.19521016,1.0549134,0.9747982,0.24711065,0.34133074,0.28676063,-1.4927516,0.8775798,0.7470625,0.39544353,-0.61079335,0.29847562,-1.651797,-0.19301215,0.40741283,-0.5352698,-0.7494131,0.7659598,-0.8259436,0.13977227,0.19737187,-0.21830846,-0.073490374,-0.6253929,-0.8993181,-1.3946433,-0.25278574,-0.5366447,-0.48137012,0.29769832,-0.90151155,0.6689768,0.656392,2.0356276,-1.340813,0.2627993,0.049521025,0.09855276,-0.36899298,-1.2771305,-0.22687282,0.07279399
"ち",0.3755055,0.4275424,-0.008709251,0.18089624,-0.52768385,-0.5723497,-0.7464345,-1.7112136,-0.20780349,1.2219787,-0.55083376,0.061746884,0.017320596,-0.65487427,-0.542659,0.4851206,-0.60369205,-1.318761,0.0126722,-0.15126133,-1.4644613,-0.54667914,0.81157136,0.99141204,-0.12679254,1.6980406,0.23597275,0.7133644,-1.7755493,1.0690036,1.430904,0.5141226,1.3043265,-0.23910576,0.8793127,1.3353665,2.632324,-0.69533074,-0.325908,1.2869459,-1.2203895,-0.22976777,0.75205725,-2.4374704,-0.59521955,-0.794885,-0.61295414,1.0780948,0.15613702,0.28230745,-0.58485407,0.36552346,-1.5077387,-0.63714343,0.42731336,0.06902075,0.54598784,-0.8578706,-0.3966831,-0.2671454,0.69144464,0.04310753,0.60303634,0.9215374,-0.7352361,-0.6788393,-0.031404316,0.18780018,-0.32262206,-0.5533347,-0.8107951,-1.1489317,-0.35091534,-0.35958648,0.230342,0.23178111,-1.5304968,-1.1965706,0.22094254,-0.81950957,-0.22863908,0.42823216,-1.886875,-0.6121366,-0.73782384,-0.23162943,0.22611076,-1.1396586,1.6936481,1.3739139,-0.020216055,-0.9877914,-0.0841667,0.062208995,0.85553914,0.051723365,-0.2141777,0.23786816,-1.2482669,-0.50144756,-1.6663326,-0.36777952,-1.0643163,0.2722631,1.2125114,-0.38988706,2.9048638,0.19107854,-0.00022186979,0.78753334,0.58590317,0.5609269,0.030118624,0.6407994,-1.8313864,1.398198,-0.73116016,2.0023248,0.114570186,0.96509135,-1.9991847,-0.88866824,-0.44838575,0.7387141,-0.40022025,-0.80299705,-0.50190383,-0.21686544
"っ",-0.07732301,-0.22265066,0.01791852,1.3641306,-0.36359856,0.30729303,-0.6999005,-1.186332,0.021352619,2.054016,-0.72228545,0.029802803,-1.0729764,0.20063436,0.30030385,0.91778696,0.70340854,-0.01362736,-0.77601475,0.3706186,-1.2792697,0.626104,0.21020626,0.48229167,0.062180053,-0.6584387,0.097992025,0.5016964,-2.6922688,0.8359998,-0.9835035,0.24886313,1.070131,-0.71788245,-0.40819046,0.64875656,2.5253272,-0.094451964,-1.7257869,1.1397537,0.62185323,2.1775615,1.6513695,-0.87706494,-1.4542218,0.7596257,-1.7186421,-0.83823264,1.7567356,-0.063884936,0.70278424,-1.7647038,0.9515347,0.20804274,0.128463,-0.29245043,0.8109423,-0.1422929,-0.332567,0.2653619,-0.43605474,0.017756024,0.24403122,0.7347006,0.5674608,-0.15012038,-0.11929386,-0.7463476,-0.005269216,-0.17193113,-1.2862813,-1.0231864,-0.39493117,0.12463477,0.6862307,-0.15413065,-0.8478449,0.7628165,-0.3491941,-1.8103818,1.130556,-0.30586818,0.21788009,-0.0027250638,-0.872595,0.29628488,0.29373506,1.0069271,0.84675384,0.8393987,-0.29286194,1.2489737,-1.1133767,1.0164042,0.7705851,-0.28055748,0.8387506,-0.18285917,-0.81982106,0.33881497,-0.8037231,0.11736412,-1.0081956,1.0049627,-0.20373711,-0.71925986,1.0125443,-0.19271095,0.15514238,1.7165353,0.29684466,-0.7291468,-0.24938397,-1.7032151,-1.3297616,0.013922288,-1.0500065,0.056064885,1.8686143,0.2560021,0.9037656,-0.62787896,-1.7242075,0.14781721,-0.8947699,-1.5187168,0.20036249,0.017894322
"つ",0.9240408,0.103912756,-0.10608631,0.83495444,0.9417514,-1.5067953,-1.9933592,0.7729376,0.29974094,-0.008943941,-0.9588492,-0.103782184,0.24489602,0.3719583,-0.033107467,-0.26188582,0.1889273,-0.8353792,-1.0058831,-0.07909006,-2.6571116,1.4622853,-1.0554339,0.027665561,0.36888075,-1.3970988,0.12797984,-1.1908671,0.60820454,0.6550376,1.4060563,-1.5025352,0.5996946,-0.7276981,1.2024539,-0.18327887,2.4411402,0.14377908,-0.39888832,0.3056378,0.35295185,-1.0011759,1.616011,0.04137929,0.18437672,0.5927478,-0.19632581,-0.90316314,0.5056811,0.30343878,-0.73377526,-1.3615631,1.2171205,0.15733881,-0.46085078,0.84023434,0.6554418,-0.6106235,0.7839003,0.07294612,-0.19871297,0.10422918,0.30595434,0.77627707,-0.31148726,-0.26966974,-0.17480458,-1.3632296,0.038880575,0.64386195,0.8174655,0.19620442,0.09419751,-0.8505902,-0.665756,0.035752367,0.1871735,0.6772118,-0.61839354,0.6160976,-0.16523966,-0.01786715,-2.1086283,-0.8611577,-1.6045432,-0.035381373,0.02100775,0.7435176,0.4961846,0.08271416,0.26118758,0.9934745,0.3035141,-0.19142114,0.136874,-0.11385224,0.39639938,0.07153817,1.4820065,-0.6881582,-0.5687383,-0.06445955,-1.7625506,-0.10300165,1.6064279,-0.9054078,1.1494218,-0.14370395,0.47888076,1.0060577,0.38594633,-0.6400107,-0.4139617,-0.14567932,-0.7015267,-0.34832045,0.29851848,0.91562814,0.9403102,0.14209387,-1.1647671,-0.7307764,0.502147,0.98659694,0.04823796,0.12190074,0.14022946,-0.34334
"づ",0.33132932,-0.14447396,-0.04364963,0.72212183,1.3402265,-0.33303028,0.5050911,-0.5901358,-0.43366122,0.9679678,-0.10969161,-0.09380996,-1.6004906,-0.4198282,-2.5079536,-0.15779802,0.2021196,0.06442173,0.5015244,-0.29796574,-1.7884867,-0.80732316,2.143367,0.29972726,0.779367,-0.6301928,-0.30759645,-1.5662187,-1.4154003,0.09101703,-1.0991386,-1.616873,-0.4072951,-1.5177492,0.6884788,-0.8184594,4.048299,-0.75744164,-0.7234141,0.14305598,0.8511182,1.8424429,2.028041,0.2674499,-1.086761,0.8659348,-1.9309845,1.3001567,1.1880563,0.17739283,-0.7731108,-0.24846484,-0.002224273,-0.15951659,-0.28552398,-1.4689794,1.2457694,-0.34873125,0.71600676,-0.97566247,0.354286,-1.6596943,-0.68350524,0.2999115,-1.4031612,0.15471637,-1.1733756,-0.39586332,0.49268857,0.14860679,-0.66642743,-0.4788907,-0.76373017,-1.6781566,0.6837823,0.0550854,-0.47564197,0.21095707,0.25476077,-1.5476667,1.754688,-0.40870038,-1.1623536,0.8339015,-0.7296396,-0.18845133,0.050623994,1.7623593,0.8475826,-0.07005211,-0.47842804,0.42982242,-0.06527704,-0.35034478,-0.19889937,-1.2025379,0.03567483,-0.9445346,2.00277,-0.026021358,0.7060328,0.26336703,-0.07518541,0.59741175,-0.05850418,0.096407406,1.3254253,1.440026,0.13801682,0.47454268,1.708683,0.21781294,0.076894455,-0.67731446,0.7315975,-1.3694572,0.36907217,0.722909,2.8947196,1.14931,1.9120407,0.91929364,0.060285296,-1.3120123,-0.3297788,-0.43189013,-0.8482787,-0.75987375
"て",0.85769516,-0.6013824,-0.008428113,2.0082195,1.9053602,-0.67793787,0.31829736,-0.8357531,0.6094228,-0.32974154,-0.6525918,-0.024815938,0.9806666,0.48745018,-1.7448337,-0.909455,-0.88108987,-1.197172,0.19899787,-0.05590023,-1.7956388,0.7048367,0.06843918,-0.11355876,1.2459874,-0.10661399,-0.75415903,-0.2526602,0.77042353,0.9912043,0.37496135,-1.0643437,0.6522501,0.6841999,0.48248973,0.63127023,3.2875316,-0.316116,-1.2103021,0.6280112,1.2358428,3.1810744,1.8731489,-0.82561904,0.54379606,0.7527776,-1.3502454,0.67770123,-0.6366298,-0.84890693,-0.68542385,-0.14591108,1.2492353,0.67251956,-1.0037909,0.58214736,0.2996339,-0.95051235,-0.70446074,0.09659149,-0.9735008,0.8533079,0.7120694,1.8925618,-0.9003046,0.39983332,-0.0778415,1.3271966,0.009558145,0.9428465,0.84722763,-1.5596408,0.03571863,0.8902008,1.0171604,-0.15895794,0.060739934,0.8425073,-0.8470362,-1.6409874,-0.30686754,-1.897995,-1.1224314,-1.4638678,0.63543725,-0.10593133,-0.09919203,0.63795066,-0.5475046,1.0427485,0.060887434,-0.9777933,0.6139221,0.4473275,-0.23651102,0.21353135,0.7767585,-0.20283851,0.76743203,1.2279103,-1.224844,0.17934622,-0.6295912,1.1636778,-0.32978642,-0.78150964,1.8873148,-0.095600806,0.04464828,-0.73337215,-0.083330765,-0.41075128,0.7281819,0.6778378,-0.69796884,-2.039093,0.50394374,-0.86411035,1.1092201,0.5643792,-0.20557453,-0.33535293,0.8574468,-0.83879536,-0.65426576,-1.4994973,-1.0625892,-0.29141262
"で",1.076984,0.069971256,-0.33334398,0.71028244,1.4865179,-0.27713752,0.7946121,-0.79125047,-0.06483007,0.042605527,-0.3894135,-0.03817927,-0.40454057,-0.32169795,0.94814515,0.29576457,-0.7806981,-0.5578643,-0.35702744,0.10210594,0.007908607,-1.2192862,0.45507556,-0.3405792,-0.15490305,-0.23428729,0.5365841,-0.07665167,-0.23763363,1.0997173,-0.92331195,-1.2849928,-0.29589465,-0.12735978,0.30871865,-0.14272134,-0.54530746,-0.4365388,0.5107548,0.63170075,0.7273504,0.83136106,-1.0806481,0.17031658,-2.4981203,-0.57800543,1.1828952,0.8960149,1.2719009,0.33018938,1.0353793,-0.26735932,0.2948526,0.34082553,-0.81924266,-0.8293054,0.9843621,0.57077724,-0.18478197,-0.18292281,-0.86172676,-0.6868003,0.89833915,-0.22891925,0.6463456,-0.2875125,0.066295445,-0.39730045,-0.016916733,1.4282985,0.6823354,0.17377777,-0.4090189,0.563453,-0.30738068,0.053407148,0.42516753,0.20947793,0.53814477,-0.092577904,0.89066076,-0.14445078,-1.2517161,-0.5666588,-0.028630156,0.20791546,-0.050973445,-0.16514514,0.27194256,-0.54285514,-0.23082878,0.046615735,-1.7776186,0.2651144,0.39110976,0.09024118,-0.5114731,-0.17685243,0.89979625,-0.061071854,0.21407352,0.04864225,-0.9808913,0.94200885,-0.43453848,0.057737827,-0.635641,0.009659724,0.19126177,0.17364906,-0.91464114,-0.50523764,0.28825563,0.81972665,-0.83026415,-1.0127949,-1.1773473,0.09903059,-0.12386642,1.1400845,-0.34683412,0.73785454,-0.79071546,-1.3943449,-0.04640991,0.17411114,0.33405018,0.09008018
"と",0.23974405,0.11108364,0.12049191,-0.27463204,0.3104193,0.64141923,0.36709195,-0.961298,0.1390938,-0.22980869,-0.31109667,-0.08694937,-0.4746177,-0.03612242,-0.6895672,0.21157962,-0.25372213,-1.3222419,-0.5365365,-0.24410492,0.2526427,0.65431017,0.21070167,-0.005795964,0.33142942,-0.24137032,0.38358897,0.07872879,0.4525255,0.6325692,0.43621713,0.24286135,0.80443823,0.28563356,-0.50183743,0.030690415,-0.050289996,-0.32154956,0.57361305,0.56410116,-0.9414357,0.7267201,-0.591181,0.4685806,-0.92807096,-1.5236669,0.615718,-0.009432744,0.4764005,0.34373733,0.87696725,-0.49346662,0.300539,0.077338934,0.179895,-0.0872535,1.0225512,-0.14689419,-0.727977,-0.007006032,-0.17173216,-0.30440283,0.71103895,0.6053846,0.6907247,0.1280083,-0.22079769,-0.158884,-0.13418686,-0.23293763,0.6719526,0.042041082,-0.118152745,-0.123756245,0.60079277,0.037769355,-0.5073546,-0.13394828,-0.6601325,-0.6630096,-0.070070684,-0.5000942,-1.5944678,-0.17829682,-0.24683775,0.08386689,-0.07013019,-0.117056936,0.44619665,0.50062305,0.20621493,0.5066821,-1.0505606,-0.6908351,0.074702345,0.22669457,-0.8270506,-0.07866155,0.550058,-0.47534344,-0.47451463,0.014299644,-0.75288486,1.2702069,0.43866625,-0.12343545,0.4812187,-0.050024543,0.4248446,0.4357274,-0.49015138,0.17557722,-0.13808483,-1.2941108,-0.4501859,0.38258037,0.565064,1.0963852,0.4208662,0.95400757,-0.624234,1.1023662,-0.9599652,0.42902154,-0.28358197,-0.6867402,0.9030303,0.19406117
"ど",0.7587842,-0.8442189,-0.68386334,-0.35277894,0.6085124,0.8803215,-1.5691029,0.5434045,-0.05282465,1.3030089,-0.8514062,0.024331978,-1.2405207,-1.7837397,1.2733263,0.3452957,0.8134744,-1.839107,-0.19449429,-0.28571728,-2.8487172,-0.50506,-0.13849716,0.22266096,-0.2710329,-0.562725,-1.274818,-0.5951313,-2.4154127,0.7715494,-0.85374504,0.7292269,-1.2066579,0.655968,0.31457758,-0.380408,1.6341265,0.79689646,-1.1384696,1.0767729,0.42310563,1.1461691,-0.35274664,0.39750972,-0.21287069,0.48810062,-0.010408249,-1.0421224,0.32744616,-0.72221303,1.9318627,1.2699695,1.109631,-1.5327637,-0.17854045,0.33882025,-1.3016356,-0.6797266,-3.1661272,0.2677007,1.0364507,0.7210347,0.98491055,0.40075323,1.0631949,0.7451485,-0.1272262,0.6200099,0.1474928,-0.62712663,-0.3947287,1.4036595,0.598507,0.21221533,0.5779428,-0.25260836,-0.47111043,-0.24586591,0.06304089,-1.987474,-1.2961837,0.019439269,0.23149325,-0.79388165,-0.12541795,-0.02298475,-0.14058608,0.9732971,0.9147291,0.91951734,0.3968183,0.9238757,-1.9109358,-0.38226354,-0.54522973,0.3780941,0.4533634,0.983897,-1.4417723,1.5024402,0.67035866,0.50796187,-0.77392197,-1.92481,-0.08799151,2.2852657,-0.31589776,-0.022330614,0.2426316,-0.7220592,-0.27029616,-1.190728,-1.1607149,1.3537927,0.24579732,-0.085119285,0.69974923,1.9675914,0.6499061,-1.0137347,0.4364644,-0.3145253,-1.2954789,-0.07596912,0.54918885,-1.5887735,1.3467882,0.4403161
"な",0.9664547,0.36704335,-0.118464254,0.42064276,0.41884,-0.87642246,-0.049469326,-1.7373474,0.5241746,0.77929527,-0.68587995,-0.36766523,-0.15877141,0.8204586,0.21027967,-0.048517436,-0.26570287,-0.5513979,-0.33660048,-0.10165094,-0.74103993,0.36665508,0.19889227,-0.106389195,-1.4340298,-0.66268086,0.14609477,-0.12747352,-0.2592796,0.8539186,0.05955548,0.4150762,0.089685306,-0.94251186,1.0568321,-0.12473362,0.9796314,-0.078916945,-2.1101034,-0.35636246,0.17082937,0.4096015,1.6520165,-1.3642495,0.35566494,0.48813328,-0.04353662,-0.6680331,-0.12379366,-0.04976352,-0.7319133,0.39989418,-0.846405,0.6346498,-0.42850903,0.4986954,0.48475125,-0.29832232,0.8057263,-0.1870575,-0.8205564,-0.9608741,0.9854957,-0.32032737,-1.0675207,-0.2046968,-0.32307997,0.44687048,0.25222594,1.6332581,-0.08326864,0.24113679,-0.083031714,-0.32461426,-0.9894202,-0.24821143,0.67520094,0.73078597,-0.406776,-1.065032,-0.24083672,-0.041846752,-0.7712046,-0.46785882,-0.1096308,-0.0960687,0.4222721,0.17696826,0.43853354,0.41042933,-0.14894567,0.42223534,0.05047068,0.67662925,-0.79476804,0.19341823,-0.32066354,-0.17618218,0.57957524,-0.10070062,0.09728221,0.26937866,-0.22383694,-0.13493317,-1.2628188,-0.38019797,-0.59703225,0.05300119,0.07041525,0.7499365,0.9581825,-0.7356855,0.15322398,-0.5779782,-0.83625144,0.029869389,0.864026,-0.28252187,1.3398415,-0.31962088,-0.92163926,1.5430577,0.3228498,0.34491825,0.075536415,-0.7553684,0.698252,-0.1478009
"に",0.19257465,0.084967576,-0.26124296,0.7905839,1.206488,-0.55345887,-0.6457707,-0.108513765,-0.0926123,0.14554623,1.3960109,-0.33572757,0.18325615,-0.3049582,0.7275417,-0.28080484,0.28133696,-0.67157406,0.48255992,-0.042690866,0.10350439,-0.22712556,0.09264285,0.24544494,-0.28128457,0.16073349,0.32699847,0.4540255,-0.28326783,1.046278,-0.62266153,-1.178852,0.18612146,0.45507106,0.2660397,0.38645718,-0.25743425,-0.29464978,-0.107780345,-0.033465836,-0.7654856,1.5022691,0.2989384,-0.41570383,-1.8761556,-0.4659254,0.28593537,-0.10750339,0.73311424,0.44302964,-0.048505172,-1.2815632,-0.60263985,0.59672594,1.3868314,-0.8615073,0.27615753,0.13308427,-1.1935699,-0.15482551,-0.40184245,-0.5740779,0.31364515,-0.82394314,0.10725426,-0.06579563,0.42876908,-0.12238091,-0.07744521,1.0841461,0.25628105,0.053650226,-0.55566996,-0.6822376,0.6161612,-0.0020008152,0.36772707,-0.3176146,-0.592067,-0.74466544,0.7775739,-0.6971735,-0.6534996,1.1424953,0.45745912,0.29815334,0.0014781618,-0.059295334,0.22282316,0.5182254,0.11254477,-0.7698525,-1.6781483,0.4805373,0.7941832,-0.08164633,-0.9012561,-0.12559135,0.24978812,-0.74539465,-0.050516263,0.039691158,-0.717623,0.8934903,0.5401797,-0.04814684,0.08714032,-0.30790082,-0.1748671,-0.4532544,-0.10922269,0.8552981,0.37592041,-0.78736657,-0.1025697,0.34019047,0.17069481,-0.486567,0.30885875,0.38284385,-0.816641,0.72309506,-0.019312242,-1.0615091,-0.21527973,-1.1351012,0.6616085,0.14129627
"ぬ",-0.731624,0.73104984,-0.39097565,2.753618,1.0883489,-1.6526139,0.1449393,-0.7155287,0.2274556,0.69225544,-0.80175835,0.7026463,0.5554285,-0.80629665,-0.76246166,-0.62452793,0.37845907,-0.51457787,0.1188519,0.9548697,-2.0932858,-1.3885452,-0.9938905,0.6331188,0.6939845,-1.1084979,-1.8913761,-1.2256032,-2.089323,-0.024517003,1.7847643,-1.6374847,-0.16283439,-1.3675497,1.150261,0.37924883,2.6954474,1.3150951,-0.24992056,0.8858734,-0.39091346,2.229276,0.27353674,-0.6128326,-1.1335754,1.7624184,0.30160287,0.09520961,0.27475643,-0.45705357,-0.12620737,-1.3800731,-0.5003183,-1.5667874,1.7184114,-1.3863837,-0.585758,1.8926758,-0.029109502,-2.270612,-0.04318643,0.47832757,0.4325234,-0.41705513,-0.2124797,-0.55645615,1.1435798,-0.16182871,1.0193995,-0.31597328,-0.0044282875,-0.9519383,-1.2452804,-0.8425907,1.3888577,-0.46569842,1.1489054,-0.7028038,-0.5960125,-1.6177651,-0.34197867,-0.83869016,-3.1153967,1.4423368,-0.9133917,0.5668324,0.083290994,0.7167856,1.4108692,-1.3668689,-1.2115726,-0.48406944,-0.98400915,0.97579336,0.38706696,-0.033261802,0.46885696,-1.9134958,0.61844623,-0.019752534,-0.09104324,0.7455237,0.32272357,0.9916645,-1.3380324,-1.4519588,1.6130635,-0.50782347,0.23354587,-0.040995084,-1.4455482,0.67846006,-0.16173652,-1.3740965,0.74020976,-0.27087563,-1.1987876,0.2222827,1.4471564,0.4616192,0.4389094,1.4840615,1.8032626,-1.8368918,0.9094813,-0.5462933,1.0747412,-0.3932735
"ね",0.5098298,0.67923987,0.40867677,0.6197291,-0.6831539,0.3162743,0.7419071,0.54836154,0.43573096,0.3741083,-0.5951544,0.029448671,0.08945743,-0.82368624,0.8412883,0.030302826,0.41863394,-0.30914432,-0.6082411,0.2475601,-2.044357,-0.36834648,0.6194051,-0.7380171,1.0730877,0.5426672,-0.16931792,-0.08151125,-2.6306121,1.7815361,-0.47424528,0.50837815,1.152621,-1.3167869,0.33032155,0.4191215,2.3774555,0.3660247,0.3162916,1.7875087,0.13059828,0.64652914,-0.01029911,-0.30215365,-0.6790672,-2.0220108,0.05132836,0.07675608,0.63381726,-0.13048507,-0.26814893,-1.4156559,-0.781034,0.04104523,-0.45006314,-0.6880259,0.36532232,1.9987696,-0.18190512,-0.25350398,-0.7611383,-1.3409517,0.90682423,0.4611659,-0.07828207,0.025829345,-0.22549815,-2.1828177,0.7359309,0.5155603,0.2840813,-0.92708516,0.3639,0.8830243,-0.7216851,0.3092952,-0.7405097,-0.17242537,-1.0573313,-1.7133052,1.2873794,-1.1973794,-1.08332,-0.80814207,-1.5492709,-0.11036671,-0.337222,1.0440032,1.6554235,-0.11763191,0.9227141,-1.5363357,-0.74983853,0.04673788,0.5280916,-0.74635,0.8280032,0.003935165,0.1976746,-0.27117252,-1.1866472,-1.2779913,-1.475368,0.94590443,-0.80915916,-1.2198784,1.2226635,-0.52874506,-0.5973693,1.11559,0.5229068,-1.1217982,-0.37272853,-1.2108611,1.8928856,1.1461031,-0.27363312,0.37158597,2.0073617,0.36468083,-0.680406,0.7801484,-0.5768596,-0.70865965,-0.6160443,-1.9489505,-0.3048287,-0.19385657
"の",-0.3129143,0.3884256,-0.011560682,0.90445155,1.1994408,0.57920897,0.8156738,-1.1393344,-0.0797928,-0.50817126,-0.12140043,0.124280326,-0.17224623,0.497774,1.0102736,0.64625645,0.87979805,0.29289493,0.065576605,0.066331655,0.32494995,-1.2528174,0.29722133,-0.15388475,-0.1282272,0.3216435,0.18407081,-0.604247,0.58103806,0.12872124,-0.20302388,-1.1845216,-0.068636395,0.1363058,-0.45331532,0.38640982,-0.6138588,-0.33651412,-0.08268044,0.43256268,-0.6529828,1.5289339,-0.25418505,0.5509859,-1.2519102,0.18964754,0.3958448,-0.21601997,0.20305634,0.35644746,0.5327704,-0.18327312,-0.6990414,0.25901756,1.2902405,-0.64553916,0.81688476,-0.5850481,-0.47043526,-0.12911728,-0.10616812,0.48900926,-0.8112619,-0.5791682,-0.2839492,-0.008896162,-0.35505944,0.93880105,0.18681076,0.5344429,0.40276188,-0.022662615,-0.2359861,-0.53112674,1.3206794,-0.17494622,-0.28280953,0.00311368,0.46807316,-0.6902715,0.2025226,-0.87104493,-0.004588026,-0.19825901,0.4372972,0.066460334,0.1422116,-0.46114817,0.2645863,0.49846914,-0.04268743,-0.1770501,0.06338481,-0.7449952,-0.49632505,-0.086206876,-0.8497534,-0.15754789,1.0989201,-0.7202849,0.29292035,-0.13334528,-0.5125111,0.9474835,1.0864478,0.36061805,-0.3552974,0.13611764,0.023286391,0.06841093,-0.30933693,0.5516204,0.7100392,-0.38187322,-0.63780564,-0.03304658,0.53503513,-0.24056692,0.25625798,0.2602084,-0.9520684,0.66020024,-0.77496374,-0.4614617,-0.07153485,0.02064587,-0.0746142,-0.11185733
"は",-0.37877962,0.4249063,-0.013203921,-0.27810508,1.4269153,-0.8079826,-0.07017882,-0.64391947,0.09812487,-0.9279294,-0.28810403,0.12602976,0.6954514,0.005746796,0.44076332,-0.62355876,-0.24198417,-0.09607713,0.28379002,0.17426637,0.32181787,-0.19560511,-0.50462234,0.2287451,0.19974811,-0.24244443,0.30894947,-0.8553795,-0.60424006,-0.33147183,-0.093766026,-1.5933161,-0.3701019,-0.058813658,0.52292174,0.23386192,-0.48150432,-0.3111551,0.3630419,-0.54325444,-1.2192279,1.5161172,-0.17363013,0.5578553,0.44434792,0.65014356,1.1398736,-0.68644994,-0.668019,0.37368876,0.14553905,0.09382558,-0.37526214,0.22792551,-0.39445177,-0.7830134,0.73494655,-0.19412518,0.3618823,0.29384604,0.27880234,-0.10377151,0.33243757,-0.55202746,-0.23999956,-0.062035292,-0.07363844,1.4749744,0.22972944,0.4078104,0.7814429,0.38286337,0.08593213,0.07511899,-0.09861705,0.14582251,0.46419096,-0.5611861,0.48829058,-0.8271545,0.11489336,-1.4049547,-0.3355061,-0.24299954,0.07227427,0.23800611,-0.07767017,-0.26758343,0.44045955,-1.7311453,-0.15893455,0.46625474,0.7280001,0.390961,-0.4434409,0.022123022,-0.50090325,0.033802256,0.7992143,-0.37692687,0.64617574,-0.2077053,-0.6291561,0.39925092,0.12405636,0.32001647,0.058765095,-0.014094351,0.050775252,-0.8060907,-0.7691041,0.82280046,0.41929185,-1.1105596,-0.46031582,-0.17375556,-0.9495222,-0.24524662,0.24682885,-0.6158191,-0.15713936,1.4049886,0.59851044,0.842402,0.411373,-1.520492,0.8480302,0.014468517
