CHAR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
"1",1.4722397,0.017599223,0.2001046,-0.111084685,-0.71867836,2.5119011,-0.6114208,-0.827252,1.3971822,-0.5956313,3.213942,0.16190286,-0.00781514,1.8917992,-0.031892292,0.8084417,1.3776423,0.3227195,-0.7034415,0.8513516,-0.4366935,1.3568153,-0.2461587,-0.37065193,-0.8212813,-0.15601769,-0.19549042,-0.6537906,-1.4991988,-1.6102949,1.8025712,-1.0962541,0.045695882,-0.27327362,-1.6080097,-1.633765,0.1190859,-1.5868473,-0.07442832,0.65626293,-0.1994418,-0.9084263,0.12735859,-2.3037634,-1.2784103,-0.07876828,-1.247307,-0.3706873,-0.35981032,-0.7866891,-0.5077469,1.0079211,0.22956063,-0.85159075,0.08170378,0.09964245,0.50359744,-1.37189,-2.5885048,0.8455091,2.5969353,0.65581805,-1.9418485,0.17802426,0.9392006,0.86953074,-1.1881702,0.34192124,-2.9310884,0.9179868,0.11351001,-0.24567764,0.30621886,-0.88254976,0.08298315,-1.2210509,-1.3854336,0.22506045,-0.22536229,0.9236428,1.1256979,0.80076957,2.1326752,1.0692943,-0.9579064,3.8252764,-0.43960366,0.13765505,0.08018278,-1.2221107,-0.7534602,0.25081012,-0.45512813,-0.18187547,0.66903424,-0.5553311,0.16680329,-0.5504804,1.0719814,-1.0174522,-1.0446527,2.3528302,1.7132351,-0.1859779,-0.024092041,1.3646295,-0.16399375,-0.17451991,0.45345584,1.5116858,-0.2504161,1.8836191,-0.23556387,-0.25637287,0.109747015,-0.8068463,-2.1667469,0.029385287,1.0277302,-0.28199333,-1.0359414,-0.5395212,-1.7475762,-0.26692826,0.14643116,-0.8847639,-0.022860965,0.38682523
"2",1.6228102,-0.17025766,-0.42149132,0.048068073,-0.18910751,0.8400136,-0.17008176,0.13313751,0.3442547,-0.32031658,2.0913827,0.90293145,0.10555469,2.036329,0.74025327,0.7622223,1.234958,0.31396917,-0.85080117,1.526327,-0.99054164,1.24134,0.22482248,0.17101002,0.19279541,0.18492132,0.29578498,-1.0814066,-1.0533602,-0.30579963,1.5539656,-1.0575686,0.1199601,1.3945111,-2.2853405,-1.2083002,-0.098642856,-1.4630777,0.14288852,1.5465151,0.0009115867,-1.3424395,-0.24178238,-0.7905152,-1.049198,0.2576531,-0.14035483,0.010273724,-0.87741935,-1.7978257,0.12596734,0.9597425,0.08230522,-1.1409352,-0.21811253,0.11610385,-0.3477426,-0.599246,-1.8286839,0.49305707,2.963548,0.43275827,-2.729069,-0.4155748,1.1947775,0.31699628,-1.3960449,-0.23716722,-3.0356736,0.43584847,-0.32454216,-0.14276761,0.1334444,-0.7375629,-0.23265691,-1.1869744,-0.7794952,0.83862054,0.04180152,0.44166192,-0.30443242,1.5238979,2.2216592,1.0010781,-0.7652096,3.2672212,-0.4484672,0.40363413,-0.29002103,-1.5212388,0.5318484,-0.6167136,-0.366924,-0.06292041,0.14252114,-0.8795812,-0.45223936,-0.9676782,0.6997092,-1.2504048,-2.0573256,1.7541826,1.4853101,0.5431704,0.12355447,1.1419421,0.24319789,-0.0357954,0.4752502,1.0614697,-0.67375594,0.92165387,-0.32853884,0.7548593,-0.38147292,0.4624347,-2.240173,0.0031890352,0.32672045,0.06813841,-1.4223539,-0.49822772,-2.209922,0.76094687,-0.2483479,-1.1948045,-0.02207035,-0.09174523
"3",0.88291913,-0.15800665,-0.96220547,-0.17314388,0.30113098,0.32466212,-0.70212454,-0.041009914,0.5791668,-0.32066193,2.0439506,1.8911697,-0.5062578,1.2920986,0.8038081,1.1592101,0.82425356,-0.16693714,-0.39523548,2.1040828,-1.5777985,0.8556632,-0.70334065,0.16570607,0.5006617,-0.7729855,0.031802926,-0.49530885,-1.036835,0.17501014,1.4790277,-0.98351383,0.7591386,1.3088566,-2.060169,0.26825106,-0.3841559,-2.2585518,-0.8816008,0.5056942,0.048139792,-1.4872252,0.6678352,-1.3290316,-0.7154963,0.6978076,1.8078145,-0.10562912,-0.8638633,-0.19066125,0.5528982,0.20120756,-0.020773565,-2.094532,0.89942807,0.30249196,-0.0032267515,-0.09565195,-0.89675593,0.8971341,1.8643159,-0.20255536,-2.031328,-0.10049161,-0.027580345,0.838122,-0.5324542,0.023123153,-2.69864,0.09809096,-0.55029786,0.6394739,-0.6423613,-0.20564751,0.040154155,-0.6865112,-0.49166772,1.3741583,-0.28400773,0.9734257,0.6080721,0.8885939,2.5933034,1.0867634,0.03173455,1.4240997,-0.010728275,0.5514107,-0.016737733,-1.6071416,0.72939074,-1.3057367,-1.2994071,-0.5427275,0.38487574,-1.2496331,-0.15258592,-0.97802836,0.32270703,-1.1069175,-1.9834406,1.5207692,0.51768976,1.3289987,0.49468464,1.5624074,0.19670586,-0.08055492,-0.31707162,1.1740923,-0.8077853,0.69249946,0.50265205,0.28781924,-0.09862,0.52094835,-2.4592297,0.47041488,1.3170683,-0.5047017,0.17481074,-1.2112786,-1.6934234,0.940672,-0.39759794,-1.1122769,0.43379363,-0.23496218
"4",1.102592,-0.4500038,-1.0592349,0.9942347,-0.4845726,-0.2878717,0.5202823,-1.8582089,1.2894143,-0.009799857,1.9370552,1.6548966,0.08819796,1.5765059,1.5506262,1.1892878,1.0125579,-0.4639269,-1.2462126,2.3676484,-2.2462258,0.9226742,0.061892096,0.8257031,0.9126115,-0.49476314,0.79984426,-0.5529564,-1.3119185,0.27645513,1.953653,-0.8731249,0.2738994,1.4000015,-1.4773668,-0.802372,-0.84969616,-2.6855848,-1.0386612,0.30541527,0.6354506,-1.545815,0.5842665,-0.8413585,-0.70297277,1.0590997,0.6454636,0.23242234,-1.1198417,0.009739458,0.80992043,0.013978046,0.0696041,-1.7563388,-0.5662418,-0.08076816,-0.12576045,-0.31605297,-1.0801686,0.9810311,2.7426174,-0.83633953,-2.3930278,-0.78553456,0.17802244,0.6919197,-0.4566426,0.097202756,-2.664924,0.4889058,0.44156453,0.2183434,0.27936122,-0.32805312,-0.8322211,-0.9160172,-0.66787684,1.5512252,-0.22786856,0.7254936,-0.63583887,0.4356495,3.1127996,1.1673496,-0.33331934,1.1351575,0.4710833,0.11141522,-1.0265713,-2.32486,0.108885095,-0.68440926,-1.1591927,-0.17381854,-0.09199259,-1.1305566,-0.056053158,-1.1545203,1.2556328,-0.5183493,-1.5660609,0.88119245,0.16861416,0.30131677,-0.4026801,1.4785868,0.11536415,0.22361913,0.24686742,1.129075,-0.6735118,1.0126315,-0.28655884,0.7130524,-0.7201454,0.47595596,-1.9415874,-0.31636754,1.6748388,-0.043292675,-0.49795547,-1.170166,-1.9666462,0.19386534,-0.04587949,-1.0560428,-0.40289983,0.13430299
"5",1.3144227,-0.2863757,-0.86276054,-0.30515763,1.4914857,0.12293573,-0.055848148,-0.35875785,0.5889252,-0.5413555,1.8735126,1.325794,-0.23046893,1.2090579,0.22300863,0.99723583,0.26996514,-0.3487854,-0.30345526,2.2663467,-1.9591198,1.0897344,-0.7233825,-0.014285136,0.3829047,-0.97682995,-0.10468752,-0.16381268,-1.5930134,-0.034456868,1.0310721,-1.4844184,0.48976165,1.2989585,-1.0305226,-0.61083245,-0.116914496,-1.9114219,-1.2532278,0.85434604,0.16598132,-0.912842,0.45921785,-1.4871336,-0.8289656,0.14663501,1.301014,0.071935296,-0.5890643,0.5150383,0.72151136,-0.030540535,0.28281644,-2.2454395,0.17083232,0.31507856,0.19288722,-0.29600266,-1.3589789,1.0201913,2.2003787,0.08928502,-2.288836,0.5059467,0.5917988,0.800013,-0.45898968,-0.48513508,-2.2493718,0.34589544,-0.4318961,-0.3165196,-0.477628,0.108130194,0.09118417,-0.7493319,-0.7291033,1.9498514,0.6552287,0.9940653,-0.789431,0.14015144,2.8304303,1.1902614,-0.45063582,0.8751049,-0.45774615,0.2844633,0.3479299,-1.6754128,1.6057247,-1.3672895,-1.1088707,-0.34429422,-0.16590531,-0.95864147,0.59758806,-0.09755073,0.8409416,-0.123915195,-0.73240376,1.4300673,-0.48628816,1.4165694,-0.020690203,1.3583258,0.5701673,-0.13776909,-0.119657315,1.3832918,-0.65790486,-0.16244197,-0.26647472,0.47962263,0.12085091,1.6203882,-1.8138936,0.22705756,0.9745981,-0.22712412,-0.2644204,-1.4936588,-1.7119542,0.89877737,-0.008269887,-1.0081892,-0.2107251,-0.2490673
"6",0.855299,0.17879543,-1.33868,0.38807592,0.05637684,0.29804608,-0.5831625,-1.3474927,0.9083692,-0.04987119,1.5202172,1.6187699,0.31419897,1.6867994,1.2782329,1.232643,0.25084627,0.17858844,-1.326594,2.60006,-1.7264063,0.67845654,0.3854014,-0.052957084,0.32343656,-1.0092336,-0.46778858,-0.8205436,-1.4837928,0.37573478,1.6437128,-1.0090322,-0.5760676,1.2161092,-0.3634978,-0.236818,0.04597837,-2.2848816,-1.067595,0.96169466,0.06692463,-2.0549366,-1.1083945,-0.49659735,-0.4382243,-0.3469548,1.3183529,-0.26703966,0.43749923,0.1702301,0.7514873,-0.30431792,-0.3807538,-2.6693223,-0.29226637,0.24226278,0.006752292,0.34457546,-2.16792,0.8901297,2.445633,-0.30289263,-1.3971194,-0.26637173,-0.0052296235,0.102347046,-0.037822187,-0.09245844,-3.3880124,0.5291026,-0.9276026,0.11288491,0.1339301,0.6259534,-0.34141386,-1.090557,-0.6684643,1.3084519,-0.17928861,0.81234646,0.011532904,0.80514807,2.6494608,1.2060735,-0.27943972,0.90519863,-0.05710791,-0.3203653,0.5666555,-2.1028214,0.99789286,-0.6199561,-1.5185201,0.27080363,0.19522472,-1.4381385,-0.11477091,-0.94877297,1.2786644,-0.94152725,-1.5721952,1.1940855,0.059623796,0.9581468,-0.046505865,1.3606694,0.9435471,-0.5015171,0.6738652,1.1183755,-0.118216716,0.7882984,0.41769707,0.17479722,0.5269753,0.9712819,-2.0026562,-0.85085213,1.6318146,0.38622284,-1.2597814,-1.6372046,-2.205458,0.30122033,0.027983835,-0.86347216,0.20524143,-0.2181668
"7",1.2172573,-0.079372495,-1.5210565,0.5114433,0.086214185,-0.168629,-0.20533174,-0.60765284,-0.02463113,-0.5178942,2.157863,1.2713141,-0.12200769,1.2049637,1.0182093,0.981441,0.930447,0.024221746,-0.5422946,2.4404292,-1.2225132,0.90306854,-0.36984318,-0.27347562,0.44736052,-1.0823429,0.25505963,-0.6831909,-1.4254116,-0.038853116,1.614449,-1.0166025,0.27925235,1.4058474,-1.1716751,0.16534713,0.1872398,-1.5187593,-0.70005447,1.0610182,-0.33451745,-2.1621587,0.08779227,-1.0735545,-0.89051515,-0.31314293,1.5228322,0.049838193,-0.20590007,0.28110984,0.6114022,-0.60028523,0.05020219,-2.5391102,0.19726756,-0.5994163,-0.14090617,0.27994317,-1.618393,0.8009843,2.4293592,0.025244597,-1.8236326,0.107433945,-0.6123252,0.34432212,-0.42421737,-0.228072,-2.5531595,0.25580192,0.36977562,-0.18957996,-0.039444372,0.07966601,0.1621577,-1.3375449,-0.28998542,1.3999732,-0.26934502,0.21060969,0.056655567,0.68157274,2.7327013,1.0731944,0.14719115,1.5811328,-0.6148824,0.60425127,-0.48342028,-1.7713628,0.7671744,-1.0737969,-2.1670027,0.5577029,0.029674517,-1.0613173,0.33699727,-0.36719,1.6712393,-0.659338,-1.3692,1.9426295,0.38069284,1.5593235,0.55686516,1.3007421,0.014961085,-0.09353665,0.9882424,0.9867412,-0.9164775,-0.101664305,-0.07879878,-0.13261485,-0.09714476,0.93080544,-2.1246483,0.7261319,1.7115408,-0.21208474,-0.53305763,-1.3540136,-1.9325639,0.75276655,-0.6142309,-1.2138964,-0.35937503,-0.19341575
"8",1.192944,-0.4124568,-1.7997731,1.1750307,0.49686685,-0.475089,0.31136096,-0.73090017,0.3622577,-0.10328063,1.9862057,1.5767528,0.33001882,1.7666509,1.5839883,0.8153657,0.44802293,-0.017451253,-0.5937708,2.2560415,-2.195771,1.2561378,0.20310484,-0.62039506,0.40188777,-1.3667125,0.029822346,-0.061180536,-1.6823823,0.17722653,1.5955781,-1.299332,-0.22270128,1.4665408,-1.8090807,0.5011598,0.36101693,-1.5082226,-1.096422,0.9026767,-0.5603364,-2.0063975,0.033159208,-1.1780666,-0.42113167,-0.039158072,1.6288828,0.018572789,0.7048793,-0.48993564,0.5205208,-0.6188658,-0.20967811,-2.0419927,-0.29395342,-0.1465712,0.4391603,0.3608054,-2.1072557,0.93293774,2.32804,0.4864239,-2.239424,0.9708879,-0.37414542,-0.15656435,-0.7827166,-0.08630699,-2.3055775,0.41053066,-0.15573259,0.18054934,-0.27140284,0.28827658,0.37374052,-0.9838115,-0.43475714,1.8926829,0.124920174,0.6042851,-0.61117214,0.11043897,1.8841927,1.261504,0.6312129,1.7780175,0.02664783,-0.4009901,0.2906254,-2.1726534,0.92883664,-0.939009,-1.4537632,-0.045338437,0.47747687,-1.0540226,0.2966928,-0.79055846,2.0855894,-1.2213038,-1.5386322,1.2909906,-0.21447827,1.8662534,0.34889296,1.3741784,0.6164338,0.48408774,0.7866721,1.9344187,-0.4535859,0.25732213,-0.4969296,0.6015994,0.2871872,0.749261,-2.0326636,0.010830448,1.7033374,0.24930274,-0.5147684,-1.569885,-2.71556,0.9927398,0.3055425,-1.2160641,-0.06447443,-0.1635011
"9",1.2761365,-0.5562322,-1.2875315,0.78142977,-0.293337,-0.5524814,0.7451834,-0.8142201,0.6589974,0.80047274,2.368096,1.6556439,0.48980987,0.40251553,1.522855,1.0487379,0.82321215,-0.59860605,-0.33879572,2.4047093,-2.1696217,1.264835,-0.21913691,-0.48557055,0.10790487,-1.6806824,0.39305332,0.66017526,-1.4117436,0.38658097,2.1602216,-1.0056285,-0.335921,2.3996222,-1.5934954,-0.07483851,0.14373015,0.7982796,-1.2693932,1.5692903,-1.0319105,-2.3699217,-1.1812421,-0.35221216,-0.652095,0.8921973,2.0214846,0.19880855,1.2299308,-1.7356826,1.3328924,-1.4391692,-0.46007133,-2.698218,-0.14283472,0.33989313,-0.1490622,0.12900062,-2.8711202,1.2122818,2.9541655,0.066112004,-2.3316317,0.6367808,-0.459853,0.089269325,-1.4499031,-0.19630738,-2.9480047,-0.62531483,0.043522637,0.23524314,-0.67172897,1.092234,-0.024885738,-0.9865464,-0.30327767,1.457483,0.22346434,0.82137907,0.12254825,-0.5095338,1.8944594,1.2359358,0.66329986,3.286619,-0.0012178582,-0.30000502,-0.13189986,-2.737853,2.0940993,-0.6878569,-1.4085258,-0.11669925,0.86881423,-1.6271853,0.23413108,-1.2803725,1.7882429,-1.7334965,-1.6768792,2.1106918,-0.77401423,1.0910304,-0.10012378,1.4400475,0.47479385,0.6389418,1.3190409,1.6457064,-0.23902366,0.099702,0.12739576,0.90112317,-0.07269156,0.91459554,-2.0975952,0.005997002,1.0368025,0.4105721,-0.2711232,-1.4974313,-2.5387728,1.2617495,0.60262764,-0.86197335,0.15268438,0.31649768
":",1.593686,-0.2709066,1.1424124,-0.39948156,-0.43022662,-0.8174337,-0.79657537,-0.6414579,-0.5448986,0.95590156,0.16791442,-0.17634796,-0.5703775,0.023812681,-0.68591046,0.5897155,-0.9099029,0.122578055,0.77286303,0.44001147,-0.39009172,0.2872465,0.15696247,0.15041663,-0.35371295,-1.4187442,-0.5591686,0.24887547,-1.3551662,0.10295033,0.62453985,-1.3763881,0.26262006,1.0301874,0.22503498,-0.3623572,0.0780888,0.29836237,-0.96043736,-1.1388842,-0.9651899,-0.23688027,-0.8527403,0.10917641,1.2828745,-0.6944997,-0.08814483,0.10533894,1.2648746,1.139808,1.5592694,0.11289748,0.0450895,0.6931244,0.15134235,0.8991567,0.95206976,1.2009019,0.5078866,0.74920255,-0.54931086,0.28244552,-0.36589137,0.073343895,-1.1491743,-0.013843757,0.22859347,-0.08744068,0.566855,0.34172451,-1.0279522,-0.28273988,-0.1584405,0.806082,-0.23270178,-0.39159134,0.071200676,-0.30122623,0.34433797,-0.40370396,-0.31802842,0.22817715,0.6613673,2.3154187,0.22442251,-0.31154832,-0.06606584,-0.91013026,-0.6629042,-0.34705782,-0.2389251,0.39288804,0.17447545,0.9888299,-0.50199276,-0.7786948,-0.27232048,0.4996178,0.48468098,0.11214553,0.67809486,0.15559012,0.56476575,0.92798126,0.496812,0.8610084,0.78726745,-0.20088218,1.4032323,-0.13652585,0.33449888,-0.495263,0.31326804,-0.20508014,-0.34499767,-1.6571949,0.022376584,0.4314175,0.58707917,-0.8372533,0.10290128,-1.4684818,-0.411345,1.8774172,0.032453496,-1.5777799,0.2823903,-0.6759887
";",0.23874062,1.0620768,1.1997672,1.1782684,0.2829051,-0.06256886,-0.5608829,0.8863393,-0.19498251,-0.20330562,0.46489266,-0.03692395,-0.14473213,-0.3775453,0.26408714,-0.4379501,-1.0897576,-0.5109641,-0.3912917,0.52659076,0.8149528,0.025820961,0.4538879,-0.9013539,-0.6939076,-0.0022247292,0.48444435,0.874439,-0.70389354,0.110726275,-0.66496646,-0.3938336,-0.09642334,0.026394017,0.62620324,0.4314913,-0.8398193,-0.24896583,-0.5094113,0.33845097,-0.6176085,-0.21966879,0.1283951,-0.092319354,2.143646,-1.1554477,-0.44892424,-0.9706818,2.591967,-0.508414,0.9828265,-0.272058,0.5604564,-0.60133195,-0.6794425,-0.68947035,1.489538,0.71809363,0.26732823,1.0230972,-0.6913945,0.58836305,-0.47463223,0.2351854,-1.4061866,-1.0957222,0.12862411,0.17417383,0.24175821,1.9020206,0.16990227,0.556668,0.14321929,-0.16146925,0.89187884,-0.049660902,0.87796974,-0.3343745,0.38179818,-1.5572482,1.5399853,0.6745837,0.44286788,0.21150224,-0.6275923,-0.32295856,0.6856585,0.24739937,-1.415964,0.928863,-0.46239766,-0.11496622,-0.47209945,0.5610886,-0.11972587,-0.08225469,-1.0984952,0.43748102,0.06388038,0.5325058,-0.5124678,-0.72100365,0.6562337,-0.13282585,1.4711038,1.0495051,0.18596902,-0.6184972,1.2516639,-0.47623286,-0.27947056,0.06421521,-1.3660705,-0.33245596,0.35231054,-1.6288327,0.4326734,-0.9667609,0.58930576,-0.09689028,-1.284571,-1.758892,-0.15051813,-0.24563785,0.5186097,-0.68575764,-0.71248907,0.42630464
"?",0.9308469,-1.3148996,0.30181304,0.21780188,1.6096863,0.19525313,1.0339378,-0.008102267,1.5458382,-1.1841568,1.4497254,-1.0281059,-1.0254295,0.2808228,-2.2430592,0.014385566,-0.8608732,-0.7714675,-0.16539353,0.7105011,0.6995289,-1.563867,-2.451231,0.3248904,0.44500703,-1.5660427,-0.07295314,1.4253365,-0.25056955,-1.9285313,-0.28856465,-0.79409873,-1.3908771,-0.085542895,-1.9363444,1.1070843,2.6280928,-2.334763,-1.887896,-1.2984675,-0.40546042,-0.060428675,-0.5681533,-0.43125612,-0.87460655,-0.97659963,-0.5273924,-0.1826228,2.7383733,-1.115037,1.6373034,0.14718446,0.1070761,-0.79513365,-1.0642807,-2.6558836,0.67169195,0.5937332,0.34778637,1.0113211,0.5550587,0.43055502,-1.0094886,-0.9269916,-0.6456177,-0.24961677,-0.61436045,-0.7163096,-0.30491704,0.05479613,-2.557111,-0.8731793,1.3285125,-1.145595,-0.36021045,-0.22625835,1.6893951,-1.1295356,0.637101,-2.4699223,-0.62767535,1.3490357,1.5362461,-0.74796474,1.1420784,0.03788381,0.9081373,2.4732616,-1.9818319,-2.7992575,0.23775183,-0.20221591,-1.078191,-0.72078073,0.14507928,-3.31922,0.6250745,0.09067386,-0.8440216,0.58824754,-0.2606921,0.20689633,-0.395579,0.70913005,0.93363404,-0.3910792,0.4974641,0.11509285,-1.3376596,0.07599583,0.41616067,-0.65026057,-0.762323,0.7507072,0.67623657,-0.5854758,-1.5998216,-1.3781433,0.7069856,-1.4559278,1.2240676,-2.341987,-1.8173599,0.60351956,-0.80149144,0.053632833,-0.753035,0.35052112
"a",-0.0140923485,0.3911735,0.03850409,-0.1345498,-0.5335873,0.14121968,-0.02219783,0.289496,0.9256689,0.34828922,-0.5606689,-0.27440906,-0.009880039,0.87341726,-0.025334664,-0.830393,-0.34966815,0.023466337,0.40867507,0.6724648,0.06509748,0.45477676,-0.06802111,-0.10939537,-0.49854594,0.09413951,-0.039589703,-0.70181334,0.7278021,0.5916536,-0.2728505,0.8767048,-0.028266048,-0.51482344,-0.87585074,0.2835782,0.23264466,-1.3286519,-0.18294856,0.10837418,-0.14427787,0.34205446,-0.4798646,-0.070358716,-0.8930528,-0.1030362,-0.29466528,0.002059268,0.06668375,-0.5798699,-0.020061307,-0.67152435,0.0645115,0.101871185,-0.04350104,-0.010589154,0.46071947,0.12484075,0.3705647,-1.0384374,-0.34469143,0.021498047,0.6585343,0.09384639,-0.017385917,0.5122853,0.5079838,0.17963552,0.15845227,-0.42520118,0.13040881,-0.06768041,0.070442855,0.24302909,-0.0033222274,0.08947665,-0.26025072,0.25288302,-0.048237476,0.591095,-0.04465939,-0.13362324,1.399766,-0.80344266,-0.061061073,-0.39901614,0.23352836,-0.37824735,0.14094383,0.4402465,-0.18868451,0.33212972,0.24522087,0.04479975,0.20912819,0.18580224,0.025108492,0.502367,0.85556084,-0.110828616,-0.60247684,0.23040335,-0.4454768,0.084887445,0.30495617,-0.44880402,-0.05107481,-0.018965097,-0.30076808,-0.13678911,-0.10385874,-0.5526162,0.07009115,0.4522803,0.088441804,0.16071358,0.6807439,-0.079540506,-0.24541295,0.03931539,0.23752667,0.7784025,-0.83470935,-0.027344642,0.06275216,0.78562474,0.020105565,-0.03188602
"b",-0.044701356,-0.68397164,0.018744754,1.328712,0.82465965,-0.0223268,0.1373626,-0.97117794,0.43721235,-0.16810554,-0.19503373,-0.59879994,-0.2887756,-0.1418925,0.68141,-0.2567073,-0.6991169,-0.14988977,-0.37818906,0.7318569,-0.11062537,-0.055762555,-0.101200365,0.074193,1.2903411,-0.6720502,-0.03457284,0.13765489,0.61988544,-0.40627745,-0.22846952,-0.1713751,-0.2340737,0.73212904,0.43879497,-0.8747407,0.13629732,-0.2920061,0.51808995,-0.41129407,0.21267065,-0.4425331,1.0753615,-0.43530002,-0.7667067,0.0393441,0.039203692,0.07145918,-0.40589038,-0.969541,-0.2882834,1.5540532,-0.124403834,-0.36163232,0.16711864,0.06795348,-1.1979694,0.003213406,0.038854927,-0.43083045,-0.18842283,-0.45524615,-0.1260242,-0.031679142,0.44646445,0.76788974,0.06599033,0.023532744,-0.21526198,0.5594133,0.010325893,-0.046274092,-0.0028142743,0.6157567,0.045579076,0.42942998,-0.36607182,-0.027050808,-0.08987179,-0.51396114,0.2671668,-0.8177003,-0.29553252,-0.28403315,0.14275004,-0.35139734,-0.2171728,1.0842156,0.042510767,-0.7881214,-0.67949027,0.77832925,-1.1296439,-0.19019967,0.2279537,-0.13713117,0.15666574,0.09426521,0.58721507,-0.32664067,0.5468707,0.2786184,-0.06844276,-0.95725346,0.8477789,-0.9297017,0.036392484,-0.11070219,0.42410204,-0.32359532,-0.75053465,0.149575,0.049867686,-0.49166358,-0.15046124,-0.096043795,0.40874055,-0.017833352,-0.032867827,-0.07739969,0.51399726,0.6473324,-0.07349984,0.24416302,0.14252791,0.20321085,-0.011605151,-0.030874254
"c",-0.7050712,0.40204298,-0.26223046,-0.5932696,0.03487363,-0.041305266,0.0072505274,0.4555697,-0.083260305,0.61125267,-0.34920996,-0.10621127,-0.0458552,-0.31934845,0.16546857,-0.43154114,0.6512539,-0.07408224,-0.6666084,-0.41969138,-0.2472615,-1.0317844,0.03596186,-0.2521762,-0.32185847,0.39752424,-0.075305246,-1.0396768,0.07992483,0.3841531,0.48860765,1.1345904,0.052985247,-0.43588337,-0.2491805,-1.2025234,-0.10879664,0.5585471,-0.50592744,0.836985,0.20926112,0.52057004,-0.16919924,0.65798706,-0.23542948,0.10645421,-0.55635124,0.0096677225,0.14691222,-0.45957747,-1.1328298,-0.26182577,-0.029500589,0.83420956,-0.029875169,-0.17540173,0.3541551,-0.12432266,-0.9201611,-0.2284219,2.5479047,1.2983775,0.3928018,0.0048241676,0.4710194,0.4276432,-0.20399518,-0.020729277,-0.44110593,0.14982548,0.2283984,-0.24084486,-0.041913696,0.35383064,-0.11212103,0.78640985,-0.8368058,-0.5520754,0.032385264,-0.10973071,0.06773659,0.83616155,-0.2061859,-0.09060943,-0.07218718,0.28044343,1.0380754,-0.42611837,-0.16110435,0.39624977,-0.34070382,0.77517223,-1.1395693,0.12706149,0.07307522,0.15161854,0.09560263,0.16163743,-0.2866013,0.23580724,-0.99913204,0.9075064,0.98968184,-0.5999002,-0.021499926,-0.23575097,0.061951295,-0.07356001,0.03335703,-0.5736603,0.1990271,0.5614712,-0.43814597,0.4734225,-0.060982876,-0.002650309,0.62900364,0.11786344,0.35429728,-0.022988323,-0.054414723,0.6865206,0.53320694,-0.3558766,-0.14894082,0.24395445,-0.11886209,-0.08481457
"d",-0.027436934,0.5495836,0.2718593,0.09231824,-0.37005073,-0.05313268,0.011157505,0.028934432,-0.099268444,-0.9461311,-0.1673611,-0.19871052,-0.08208373,0.6976657,-0.6139319,-0.15878569,-0.7287568,-0.14208555,-1.2970111,0.3936456,0.26628008,0.2563631,-0.042933434,0.0798065,-0.50855863,-0.37770826,0.04383244,0.46410653,0.14295977,-0.15281469,-0.038540617,-0.95558935,0.06071228,0.008214873,-0.30051675,0.46328014,-0.017844206,0.09853834,-0.48414755,-0.31339318,0.48282444,0.34064543,0.9242993,0.47554547,0.4702323,0.2254405,-0.46122712,0.029536093,-0.55829835,0.35972473,-0.32667834,0.4245941,0.056179803,-0.1221598,-0.079429515,-0.062331013,-0.44254214,0.31865922,-1.0984325,-1.0984432,-0.18653995,0.18909729,0.26259118,0.17527449,0.3934044,-0.635273,-0.8705539,0.010342063,0.54374766,1.5229195,0.023149334,-0.1713231,-0.024320344,0.5078778,0.08149607,-0.017592737,0.25493947,0.101372056,0.015529972,-0.6433992,0.82678723,0.48026073,-0.15404049,-0.43228003,0.069234096,-0.25267527,-0.5187898,-0.07780324,0.016831346,-0.052954298,0.39521226,-0.0716415,-0.82476616,-0.03587238,1.2450181,0.21064399,0.24107572,-0.49298608,0.27168223,-0.034337975,0.90208095,-0.24060751,-0.0516993,-0.032294694,-1.3141155,-0.46277106,0.028012658,0.007174977,0.98519903,0.8380289,-0.71114933,0.13887565,-0.17502461,0.13613431,-0.0006256689,0.5824574,-0.01150715,-0.023739407,-0.059178155,0.031330567,-0.23897058,0.777828,0.23885651,-0.053591102,0.009472796,1.0983729,0.079713725,0.042833664
